xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PK00066	Kaffee-hunger	Kaffeehunger	Substantiv	-	großes Verlangen nach Kaffee	Trinken	1	0.0316	0.0000
PK00764	Karst-ausgemachter	Karstausgemachter	Substantiv	-	Schnaps	Trinken	1	0.9910	1.0000
PK04184	Korn-kaffee	Kornkaffee	Substantiv	-	aus geröstetem Roggen zubereitetes kaffeeartiges Getränk	Trinken	1	0.9441	1.0000
PK04344	Krabbeler	Krabbeler	Substantiv	2b	Wein, der leicht trunken macht	Trinken	1	0.9563	1.0000
PK04633	Kratzer, Krätzer	Kratzer, Krätzer	Substantiv	2c	geringer, saurer Wein	Trinken	1	0.9685	1.0000
PK06040	Kutscher	Kutscher	Substantiv	2	geringer Wein	Trinken	1	0.9914	1.0000
PL00911	Lauter-wasser	Lauterwasser	Substantiv	-	Kaiserslauterer Bier	Trinken	1	0.9740	1.0000
PL01019	lech	lech	Adjektiv	x3	durstig	Trinken	1	0.9804	1.0000
PL01076	ledern	ledern	Verb	3a	Flüssigkeit zu sich nehmen	Trinken	1	0.9729	1.0000
PL01943	Limonade	Limonade	Substantiv	-	Limonade	Trinken	1	0.0503	0.0000
PL02631	lüpfsen	lüpfsen	Verb	-	Schnaps trinken	Trinken	1	0.9829	1.0000
PM00007	Mach-buck	Machbuck	Substantiv	-	geringer Wein, Haustrunk	Trinken	1	0.9646	1.0000
PM00457	Malz-kaffee	Malzkaffee	Substantiv	-	Malzkaffee	Trinken	1	0.9696	1.0000
PM01010	Matte	Matte	Substantiv	2.2	Sauermilch	Trinken	1	0.9913	1.0000
PM01216	Maurers-schnaps, Maurer-schnaps	Maurersschnaps, Maurerschnaps	Substantiv	-	minderwertiger Schnaps	Trinken	1	0.9679	1.0000
PM01688	Met	Met	Substantiv	1	selbstgebrautes Getränk aus Wasser, Honig und unvergorenem Bier	Trinken	1	0.9440	1.0000
PM02468	Mockel	Mockel	Substantiv	1	Tresterwein, Haustrunk	Trinken	1	0.9603	1.0000
PM02731	Mops, Moppes	Mops, Moppes	Substantiv	6	Tresterwein, Haustrunk	Trinken	1	0.9603	1.0000
PM02919	Mosel	Mosel	Substantiv	2	Moselwein	Trinken	1	0.9821	1.0000
PN01230	nippeln	nippeln	Verb	-	langsam, in kleinen Schlücken, mit Genuß trinken	Trinken	1	0.9481	1.0000
PR00454	Raspel	Raspel	Substantiv	3	scharfer Schnaps	Trinken	1	0.9741	1.0000
PR01866	Rippes	Rippes	Substantiv	-	schlechter Wein	Trinken	1	0.9914	1.0000
PS00897	saufen	saufen	Verb	2a	im Übermaß Alkohol trinken, sich betrinken	Trinken	1	0.9495	1.0000
PS01845	schaskenen	schaskenen	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken	1	0.9475	1.0000
PS02634	schlachten	schlachten	Verb	3	einen schlachten = einen trinken	Trinken	1	0.9639	1.0000
PS03089	Schleh-schnaps	Schlehschnaps	Substantiv	-	aus Schlehen hergestellter Branntwein	Trinken	1	0.9574	1.0000
PS03439	Schlorum	Schlorum	Substantiv	1a	Kaffee; schaler, dünner Kaffee	Trinken	1	0.9566	1.0000
PS03852	schmettern	schmettern	Verb	2	trinken, einen heben	Trinken	1	0.9747	1.0000
PS03901	schmieren	schmieren	Verb	3	trinken, zu trinken geben	Trinken	1	0.9648	1.0000
PS04720	Schnitz-brühe	Schnitzbrühe	Substantiv		Wasser, in dem Apfel- oder Birnenstücke gekocht wurden	Trinken	1	0.9355	1.0000
PS06158	schwappeln	schwappeln	Verb	2	viel Alkohol trinken	Trinken	1	0.9827	1.0000
PS06159	schwappen	schwappen	Verb	3	Alkohol trinken, stark trinken	Trinken	1	0.9688	1.0000
PS07599	Silven-wein	Silvenwein	Substantiv		Wein aus Silvanertrauben	Trinken	1	0.9622	1.0000
PS09548	Spülwasser-brühe	Spülwasserbrühe	Substantiv	-	dünnes, fades Getränk	Trinken	1	0.9631	1.0000
PS10586	stemmen	stemmen	Verb	3	einen trinken	Trinken	1	0.9924	1.0000
PS11349	stoßen	stoßen	Verb	5d	tüchtig einen trinken	Trinken	1	0.9747	1.0000
PS12465	Suckel	Suckel	Substantiv	4	schwacher Kaffee	Trinken	1	0.9823	1.0000
PS12471	suckeln, zuckeln	suckeln, zuckeln	Verb	2	trinken	Trinken	1	0.9997	1.0000
PS12520	Suff	Suff	Substantiv	2	(schlechtes, fades) Getränk	Trinken	1	0.9555	1.0000
PU00917	unter-irdisch	unterirdisch	Substantiv	2	der aus Kartoffeln hergestellte Schnaps	Trinken	1	0.9599	1.0000
PU01050	Unter-trunk	Untertrunk	Substantiv		Trunk für den Mittag oder tagsüber zwischendurch	Trinken	1	0.9505	1.0000
PW00931	Wasser	Wasser	Substantiv	3b	mit bestimmten Zusätzen versehenes Wasser als Getränk	Trinken	1	0.9535	1.0000
PW03707	Wupp-dich	Wuppdich	Substantiv	2a	ein Schluck oder ein Gläschen Branntwein	Trinken	1	0.9480	1.0000
PZ00485	zerren	zerren	Verb	3	einen trinken	Trinken	1	0.9924	1.0000
PZ00545	Zichorie-kaffee	Zichoriekaffee	Substantiv	-	Getränk aus bzw. mit Zichorienwurzel	Trinken	1	0.9698	1.0000
PZ00874	zischen	zischen	Verb	3	trinken	Trinken	1	0.9997	1.0000
PZ01090	Zucker-brühe	Zuckerbrühe	Substantiv	-	verzuckerter Wein	Trinken	1	0.9686	1.0000
LD01155	durschtisch	durschtisch	Adjektiv		durstig	Trinken	1	0.9804	1.0000
LG00052	Galm	Galm	Substantiv		Durst, Qualm, Gestank	Trinken	1	0.8986	1.0000
LD01116	Tur II	Tur	Substantiv	2.	Runde	Trinken	1	0.9954	1.0000
LM00226	Matten	Matten	Substantiv	1.	geronnene Milch, aus der Käse gemacht wird; Käsmatte	Trinken	1	0.9311	1.0000
LS01563	Sirop	Sirop	Substantiv		Sirup	Trinken	1	0.9867	1.0000
LS01858	Spruddel	Spruddel	Substantiv		Sprudel	Trinken	1	0.0055	0.0000
LF01369	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.9633	1.0000
LG00339	Geischt	Geischt	Substantiv		Weingeist, Alkohol	Trinken	1	0.9570	1.0000
LG01193	Grumberebrantwein	Grumberebrantwein	Substantiv		Kartoffelsprit	Trinken	1	0.0165	0.0000
LK00259	Kassis	Kassis	Substantiv	2.	Likör, der aus der Frucht derselben zubereitet wird	Trinken	1	0.9474	1.0000
LM00677	Mupp	Mupp	Substantiv		schlechter, minderwertiger Schnaps	Trinken	1	0.9598	1.0000
LR00162	Rattegift	Rattegift	Substantiv		schlechter Schnaps	Trinken	1	0.9826	1.0000
LS00327	Scharlacher	Scharlacher	Substantiv		Schnaps, sog. nach der Farbe	Trinken	1	0.4337	0.0000
LZ00261	Zwelfer	Zwelfer	Substantiv		ein Schnaps zu 12	Trinken	1	0.9638	1.0000
LF01130	Föll-wein	Föllwein	Substantiv		Füllwein, Wein zum Nach- und Auffüllen im Fasse	Trinken	1	0.9429	1.0000
LB00676	be-trinken	betrinken	Verb		sich betrinken	Trinken	1	0.9827	1.0000
EW01154	Bappelwasser	Bappelwasser	Substantiv	2.	Tee aus Blättern der Rosenpappel	Trinken	1	0.9539	1.0000
EM00577	Surmilch	Surmilch	Substantiv		Sauermilch, Dickmilch, gestockte Milch; wird häufig abends mit Kartoffeln gegessen; auch zu Suppen verwendet	Trinken	1	0.9363	1.0000
EK02026	Kräbel	Kräbel	Substantiv		Branntwein	Trinken	1	0.9813	1.0000
EP02080	Position	Position	Substantiv	2.	ein gewöhnliches Trinkglas voll Schnaps	Trinken	1	0.0212	0.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	2.	ein Getränk, im Herbst aus wilden Früchten und etwas Wein hergestellt	Trinken	1	0.9452	1.0000
EM01478	Most II, Muschk	Most, Muschk	Substantiv	1.	süsser Apfelwein	Trinken	1	0.9745	1.0000
EW00688	Gänswin	Gänswin	Substantiv		schlechter Wein	Trinken	1	0.9914	1.0000
EW00712	Trinkwi(n)	Trinkwin, Trinkwi	Substantiv		leichter Wein, der gewonnen wird, wenn man nach dem Pressen der Trauben die Träber mit Wasser übergiesst und nach einem Zuckerzusatz nochmals gären lässt	Trinken	1	0.9272	1.0000
EP00228	büchsen	büchsen	Verb	2.	trinken	Trinken	1	0.9997	1.0000
EP00295	bafen, bäfen	bafen, bäfen	Verb	2.	trinken	Trinken	1	0.9997	1.0000
ES02377 	schaskenen 	schaskenen	Verb		trinken	Trinken	1	0.9997	1.0000
ET00270	dudlen, düdlen	dudlen, düdlen	Verb	3.	zechen, trinken	Trinken	1	0.9678	1.0000
ES03812	schwächen	schwächen	Verb		trinken, zechen, saufen	Trinken	1	0.9556	1.0000
ES00608	suckelen	suckelen	Verb		langsam saugen	Trinken	1	0.8111	1.0000
EP03365	blasen	blasen	Verb	2.	trinken, gern und viel	Trinken	1	0.9653	1.0000
PA01105	Affe	Affe	Substantiv	4	Rausch	Trinken	0	-0.0031	0.0000
PA02306	Ansteck-kran	Ansteckkran	Substantiv	-	großer Hahn am Faß	Trinken	0	-0.0009	0.0000
PA02450	an-zapfen	anzapfen	Verb	1	den Zapfenins Faß schlagen und das erste Mal Bier (Wein) laufen lassen	Trinken	0	0.0152	0.0000
PB00544	Bampel-, Bämpeles-wirtschaft	Bampelwirtschaft, Bämpeleswirtschaft	Substantiv	-	nachlässig geführte Wirtschaft	Trinken	0	0.0116	0.0000
PB01542	Be-dienung	Bedienung	Substantiv	-	Bedienungspersonal im Gastgewerbe	Trinken	0	0.0055	0.0000
PB01911	Bemscher	Bemscher	Substantiv	-	Trinker	Trinken	0	0.0165	0.0000
PB03409	Bier-mahl	Biermahl	Substantiv		Bewirtung mit Bier	Trinken	0	0.6337	1.0000
PB03418	Bier-stube	Bierstube	Substantiv	-	Bierlokal	Trinken	0	0.0078	0.0000
PB03821	Pitscher	Pitscher	Substantiv	-	Trinker	Trinken	0	0.0165	0.0000
PB05631	Branntwein-bruder	Branntweinbruder	Substantiv	-	notorischer Branntweintrinker	Trinken	0	0.0164	0.0000
PB05633	Branntwein-faß	Branntweinfaß	Substantiv	-	Branntweinfaß	Trinken	0	0.0102	0.0000
PB07292	Bums	Bums	Substantiv	2	Bezeichnung für eine Gastwirtschaft in Land (um 1920)	Trinken	0	0.0065	0.0000
PD00009	Tabak	Tabak	Substantiv	4d	betrunken sein	Trinken	0	-0.0120	0.0000
PD00848	daran-gehen	darangehen	Verb	2b	vom Hang zum Alkohol	Trinken	0	0.0386	0.0000
PD05747	Dusel	Dusel	Substantiv	1c	leichter Alkoholrausch	Trinken	0	0.0038	0.0000
PF02796	Fetzen	Fetzen	Substantiv	x4c	totaler Rausch	Trinken	0	-0.0088	0.0000
PF05230	Friedens-linde	Friedenslinde	Substantiv	-	Name eines Gasthauses	Trinken	0	-0.0005	0.0000
PG00606	Gast-wirt	Gastwirt	Substantiv	-	Gastwirt	Trinken	0	-0.0045	0.0000
PG03861	granaten-voll	granatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0075	0.0000
PH02056	Hecken-wirt, Heck-wirt	Heckenwirt, Heckwirt	Substantiv	2	geschäftsuntüchtiger Gastwirt	Trinken	0	-0.0038	0.0000
PH02967	Herberge	Herberge	Substantiv	1a	einfaches Gasthaus, bes. für wandernde Handwerksburschen	Trinken	0	0.0004	0.0000
PH05882	Hocker	Hocker	Substantiv	1a	wer lang im Wirtshaus herumsitzt	Trinken	0	0.0120	0.0000
PH07498	Huren-mutter	Hurenmutter	Substantiv	-	Inhaberin einer Gastwirtschaft von zweifelhaftem Ruf	Trinken	0	-0.0040	0.0000
PK00044	Kaffee	Kaffee	Substantiv	1.1a	Kaffeebohnen, auch in gemahlenem Zustand	Trinken	0	-0.0103	0.0000
PK00501	Kanonen-zopf	Kanonenzopf	Substantiv	-	Rausch	Trinken	0	-0.0031	0.0000
PK00513	Kantinen-wirt	Kantinenwirt	Substantiv	-	Kantinenwirt	Trinken	0	0.0041	0.0000
PL00588	läßig	läßig	Adjektiv		gezapft	Trinken	0	0.0619	0.0000
PL00610	lateinisch	lateinisch	Adjektiv	2	betrunken	Trinken	0	0.0026	0.0000
PM00060	Madamen-schlücke	Madamenschlücke	Substantiv	-	kleine Schlucke	Trinken	0	0.0199	0.0000
PO00695	Ores	Ores	Substantiv	-	Schnaps	Trinken	0	0.9910	1.0000
PR01118	Reiber	Reiber	Substantiv	2c	Faßhahn; kleiner Holzhahn am Faß zum Abfüllen des Weins in Gläser	Trinken	0	0.0026	0.0000
PR01326	Reitel	Reitel	Substantiv	2b	Tafelauf die der Wirt Zechschulden notiert	Trinken	0	0.0108	0.0000
PR01473	Restauration	Restauration	Substantiv	-	Restaurant	Trinken	0	0.0310	0.0000
PS00924	Sauf-kumpan	Saufkumpan	Substantiv	-	Zechkumpan	Trinken	0	0.0230	0.0000
PS00928	Sauf-liste	Saufliste	Substantiv	-	Liste der ortsbekannten Säufer	Trinken	0	-0.0012	0.0000
PS00929	Sauf-loch	Saufloch	Substantiv	-	Säufer	Trinken	0	-0.0043	0.0000
PS01846	Schaskener	Schaskener	Substantiv	-	Trinker	Trinken	0	0.0165	0.0000
PS02273	schicker	schicker	Adjektiv	1	betrunken	Trinken	0	0.0026	0.0000
PS02437	Schild-gerechtigkeit	Schildgerechtigkeit	Substantiv		Konzession für die Eröffnung einer Gastwirtschaft	Trinken	0	0.0001	0.0000
PS02768	Schläger, Schlager	Schläger, Schlager	Substantiv	3	Alkoholrausch, Alkoholexzeß	Trinken	0	0.0100	0.0000
PS04260	Schnaps-flasche	Schnapsflasche	Substantiv	-	Glasflasche für Branntwein	Trinken	0	0.0196	0.0000
PS04283	Schnaps-nase	Schnapsnase	Substantiv	1a	blaurot verfärbte, aufgedunsene Nase eines Gewohnheitstrinkers	Trinken	0	-0.0017	0.0000
PS06119	Schwänzel-bübchen	Schwänzelbübchen	Substantiv	-	Kellner	Trinken	0	0.0014	0.0000
PS06625	schwipsig	schwipsig	Adjektiv	-	angeheitert, leicht betrunken	Trinken	0	-0.0051	0.0000
PS06628	Schwitte	Schwitte	Substantiv	3	kleines Glas Wein, Viertelchen	Trinken	0	0.9628	1.0000
PS09038	Spitz	Spitz	Substantiv	2a	Rausch	Trinken	0	-0.0031	0.0000
PS09418	spritzen	spritzen	Verb	1b	ein Getränk mit Wasser verdünnen	Trinken	0	0.9539	1.0000
PS09912	Stamm-glas	Stammglas	Substantiv	-	persönliches Trinkglas des Stammgastes in der Wirtschaft	Trinken	0	0.0101	0.0000
PS09918	Stamm-kneipe	Stammkneipe	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	0.0075	0.0000
PS10178	Stech-hahnen, Stech-hahn	Stechhahnen, Stechhahn	Substantiv	-	Vorrichtung am Faß zum Ablassen von Wein, Bier usw.	Trinken	0	0.0053	0.0000
PS10661	sternenkanonen-voll, sternkanonen-voll	sternenkanonenvoll, sternkanonenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0075	0.0000
PS10674	sterngranatenkrotten-voll	sterngranatenkrottenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0075	0.0000
PS10677	sternhagelgranaten-voll	sternhagelgranatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0075	0.0000
PS10758	stichgranate-voll	stichgranatevoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0075	0.0000
PS10820	Stiefel	Stiefel	Substantiv	1.2b	Alkoholrausch	Trinken	0	-0.0038	0.0000
PS11264	Storax	Storax	Substantiv	2	Rausch	Trinken	0	-0.0031	0.0000
PS11270	Storch	Storch	Substantiv	3	"Name eines Gasthauses ""Zum Storchen"""	Trinken	0	0.0022	0.0000
PS12521	Süff-chen	Süffchen	Substantiv	-	versoffener Kerl	Trinken	0	-0.0040	0.0000
PS12523	Süffel	Süffel	Substantiv	-	Mensch, der gerne einen über den Durst trinkt, Trunkenbold	Trinken	0	0.2003	0.0000
PS12525	Süffer	Süffer	Substantiv	2a	wer etwas trinkt	Trinken	0	0.0396	0.0000
PS12532	Süffling	Süffling	Substantiv	-	Trinker, Alkoholiker	Trinken	0	0.0208	0.0000
PW01679	Wein-ausschank	Weinausschank	Substantiv	-	Weinausschank	Trinken	0	0.0092	0.0000
PW01825	Wein-wirt	Weinwirt	Substantiv	-	Gastwirt	Trinken	0	-0.0045	0.0000
PW02673	wild	wild	Adjektiv		im Wirtshausnamen	Trinken	0	0.0214	0.0000
PW03214	Wirts-saal	Wirtssaal	Substantiv	-	größter Raum in einer Wirtschaft	Trinken	0	0.0027	0.0000
PW03215	Wirts-schulden	Wirtsschulden	Substantiv	-	nicht bezahlte Zeche	Trinken	0	0.0186	0.0000
PZ00031	Zahl-kellner	Zahlkellner	Substantiv	-	für das Kassieren zuständige Bedienung in Lokalen	Trinken	0	0.0115	0.0000
PZ00288	Zech-kumpan	Zechkumpan	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0157	0.0000
LB00894	Bitsch I	Bitsch	Substantiv	2.	Rausch	Trinken	0	-0.0031	0.0000
LD00700	tränken	tränken	Verb		fast allg. das Vieh auf die Tränke führen, ihm zu trinken geben	Trinken	0	0.0485	0.0000
LF00706	ver-suffen	versuffen	Verb	2.	durch Trinken verprassen	Trinken	0	0.0155	0.0000
LG00073	ganglen	ganglen	Verb		hin- u. herschwanken (vom Trunkenbold)	Trinken	0	0.0191	0.0000
LG00125	gaschtieren	gaschtieren	Verb		ibid. ein Festessen veranstalten, bewirten	Trinken	0	0.0096	0.0000
LM00422	Milchhawe	Milchhawe	Substantiv		Milchtopf	Trinken	0	0.0126	0.0000
LR00242	regalieren	regalieren	Verb	1.	bewirten, die Zeche bezahlen	Trinken	0	0.0059	0.0000
LS00468	schicker	schicker	Adjektiv		betrunken	Trinken	0	0.0026	0.0000
LS01005	Schnips	Schnips	Substantiv	1.	kleiner Rausch	Trinken	0	-0.0123	0.0000
LW00466 	Wirtshus 	Wirtshus	Substantiv		Wirtshaus	Trinken	0	-0.0032	0.0000
LW00469	Wirtei	Wirtei	Substantiv		Wirtsgewerbe, Wirtschaft	Trinken	0	0.0148	0.0000
LZ00125	ziehen	ziehen	Substantiv	4.	zapfen	Trinken	0	0.0566	0.0000
EH00171	Huch	Huch	Substantiv	2.	Rausch	Trinken	0	-0.0031	0.0000
EH00479	Wirtshushocker	Wirtshushocker	Substantiv		Stammgast, der immer in der Wirtschaft zu finden	Trinken	0	-0.0002	0.0000
EH00642	Windhals	Windhals	Substantiv	2.	langhalsige Flasche mit einem Rauminhalt von etwa	Trinken	0	0.0026	0.0000
EK00019	Keib	Keib	Substantiv	4.	Rausch	Trinken	0	-0.0031	0.0000
EL00951	Lind(en)	Linden, Lind	Substantiv	2.	Wirtshausschild	Trinken	0	-0.0006	0.0000
EN00481	Sufnas	Sufnas	Substantiv		Säufer	Trinken	0	-0.0043	0.0000
EP00202	Büchs(e)	Büchse, Büchs	Substantiv	3.	Flasche	Trinken	0	0.0028	0.0000
ES00485	Dudelsack	Dudelsack	Substantiv	5.	Betrunkener	Trinken	0	-0.0102	0.0000
ES00572	Katzenseckel	Katzenseckel	Substantiv	2.	Trunkenbold	Trinken	0	0.0176	0.0000
ES01280	an setzen	an setzen	Verb	4.	anstellen, Schnaps, Essig u. Dergl.	Trinken	0	-0.0002	0.0000
ES01823	Schild	Schild	Substantiv	1.	Schild am Wirtshaus	Trinken	0	0.0002	0.0000
ES02278	Bettschisser	Bettschisser	Substantiv	3.	zottige, schwarze Rotwein-Traube	Trinken	0	0.0261	0.0000
ES02601	schlifen	schlifen	Verb	5.	leicht angetrunken sein	Trinken	0	0.0074	0.0000
ES03420	an schnallen	an schnallen	Verb	2.	aufbürden, eine Lüge oder auch die Zeche im Wirtshaus	Trinken	0	-0.0086	0.0000
ES03508	schnäpslen	schnäpslen	Verb	2.	intr. nach Schnaps riechen	Trinken	0	0.0127	0.0000
ES03510	Schnapser	Schnapser	Substantiv		Schnapstrinker	Trinken	0	0.0231	0.0000
ES05412	stierig	stierig	Adjektiv	5.	betrunken	Trinken	0	0.0026	0.0000
ET01939	Druck	Druck	Substantiv	2.	soviel auf einmal gepresst oder gekeltert wird	Trinken	0	0.2587	0.0000
ET02153	tränken	tränken	Verb	1.	das Vieh tränken, scherzh. auch vom Menschen: zu trinken geben	Trinken	0	0.5787	1.0000
EW01086	Wirt, Wurt, Wert	Wirt, Wurt, Wert	Substantiv		Wirt, Gastwirt	Trinken	0	-0.0122	0.0000
EW01090	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	Trinken	0	-0.0023	0.0000
EZ00429	Zapfen	Zapfen	Substantiv	5.	Rausch	Trinken	0	-0.0031	0.0000
PK03973	Konzeptor	Konzeptor	Substantiv	-	Lehrer	Trinken	0	0.0096	0.0000
PS08431	Spatzert, Spätzert	Spatzert, Spätzert	Substantiv	1a	Sperling	Trinken	0	0.0009	0.0000
PS07103	Sekretär	Sekretär	Substantiv	2	Schreibtisch	Trinken	0	0.0091	0.0000
PS08600	Speierling	Speierling	Substantiv	-	der Baum Sorbus domestica und seine Frucht	Trinken	0	0.0018	0.0000
PM02615	Monats-frau	Monatsfrau	Substantiv	-	Haushaltshilfe, die stundenweise arbeitet (und monatlich entlohnt wird)	Trinken	0	0.0050	0.0000
PF02128	ver-rupfen	verrupfen	Verb	1	zerrupfen	Trinken	0	0.0244	0.0000
PH04114	Herz-förmchen	Herzförmchen	Substantiv	-	Blechform zum Ausstechen des herzförmigen Kleingebäcks	Trinken	0	0.0052	0.0000
PS04153	Schnaken-messer	Schnakenmesser	Substantiv	-	altes, rostiges, abgenutztes Messer	Trinken	0	-0.0035	0.0000
PL02463	Lügen-bock	Lügenbock	Substantiv	-	Lügner	Trinken	0	-0.0083	0.0000
PS10171	stechen	stechen	Verb	4a	jemanden überlisten, austricksen	Trinken	0	0.0006	0.0000
PD04553	Drohnen-brut	Drohnenbrut	Substantiv	1	Brut, aus der nur Drohnen hervorgehen	Trinken	0	0.0047	0.0000
PD03019	Dorf-glocke	Dorfglocke	Substantiv	-	weibliche Person, die alle Dorfneuigkeiten weiß und verbreitet	Trinken	0	-0.0110	0.0000
PK01294	Kaute	Kaute	Substantiv	4d	Flurname	Trinken	0	-0.0086	0.0000
PK02879	Kloster-gasse	Klostergasse	Substantiv	-	Gasse, die an ein Kloster oder an einenklösterlichen Gutshof erinnert	Trinken	0	-0.0063	0.0000
PS05085	schoren	schoren	Verb	'1.2	(mit dem Spaten) umgraben	Trinken	0	-0.0036	0.0000
PS06699	Schwuppch	Schwuppch	Substantiv	-	Schwung, Stoß	Trinken	0	-0.0151	0.0000
PB01591	be-gehren	begehren	Verb	-	begehren	Trinken	0	0.0028	0.0000
PS10548	Stelle	Stelle	Substantiv	1	Ort, Platz	Trinken	0	-0.0042	0.0000
PH04101	Herz-drücker	Herzdrücker	Substantiv	1b	Kartoffeln	Trinken	0	0.0229	0.0000
PK01739	Kienholz-fackel	Kienholzfackel	Substantiv	-	Leuchte aus Kiefernholz	Trinken	0	0.0137	0.0000
PD03149	dornig	dornig	Adjektiv	-	dornig	Trinken	0	0.0108	0.0000
PL00794	Lauf-pfeiler	Laufpfeiler	Substantiv	-	Armbrust der Knaben	Trinken	0	-0.0040	0.0000
PN00078	Nach-geschwistergockel	Nachgeschwistergockel	Substantiv	-	weitläufiger Verwandter	Trinken	0	-0.0018	0.0000
PS11351	Stoßer, Stößer	Stoßer, Stößer	Substantiv	6	ein Ferkelhändler	Trinken	0	0.0047	0.0000
PD04509	Trittling	Trittling	Substantiv	2	Stiefel	Trinken	0	-0.0125	0.0000
PD05138	Dunkel-delle	Dunkeldelle	Substantiv	-	Flurname	Trinken	0	-0.0086	0.0000
PN00313	Nacht-schmetterling	Nachtschmetterling	Substantiv	1	eine Mottenart zur Zeit der Heuernte	Trinken	0	0.0165	0.0000
