xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell
PA02302	an-stechen	Verb	den Zapfhahn in ein Bier- oder Weinfaß treiben	kein_Trinken	kein_Trinken	other
PA02304	an-stecken	Verb	anzapfen	kein_Trinken	[ungültig]	"other

The headword ""an-stecken"" with the definition ""anzapfen"" refers to the action of tapping or opening a barrel or container for dispensing liquid, which falls under activities related to serving or dispensing drinks. This does not directly relate to drinking (trinken), thirst (Durst), or specific beverages (Getränk). Therefore, it belongs to the category ""other""."
PA02306	Ansteck-kran	Substantiv	großer Hahn am Faß	kein_Trinken	[ungültig]	"other

The headword ""Ansteck-kran"" refers to a large tap attached to a cask. This does not fit into the categories of drinking actions (""trinken""), thirst states (""Durst""), or specific types of beverages (""Getränk""). Instead, it is related to the equipment used for serving drinks, which falls under the ""other"" category that includes vessels and tools."
PA02319	An-stich	Substantiv	das Anstechen eines Fasses	kein_Trinken	kein_Trinken	other
PA02333	an-streichen	Verb	betrunken machen	kein_Trinken	kein_Trinken	other
PA02450	an-zapfen	Verb	den Zapfenins Faß schlagen und das erste Mal Bier (Wein) laufen lassen	kein_Trinken	kein_Trinken	other
PA02559	Äpfel-traben	Substantiv	Rückstand beim Apfelkeltern	kein_Trinken	[ungültig]	"other

The term ""Äpfel-traben"" refers to a residue or sediment left after processing apples for cider production. It does not directly relate to drinking (trinken), thirst (Durst), or specific types of beverages (Getränk). Instead, it is related to the byproducts of beverage preparation, which falls under the ""other"" category."
PA02560	Apfel-trester	Substantiv	Rückstand beim Apfelkeltern	kein_Trinken	[ungültig]	"other

The term ""Apfeltrester"" refers to the residue left over from pressing apples for juice. This falls under the category of ""other,"" as it relates to a byproduct of beverage preparation rather than an action of drinking (trinken), the state of thirst (Durst), or specific types/groups of beverages (Getränk)."
PA02680	Arm, Armen	Substantiv	eiserne Stange, an der das Wirtshausschild angebracht ist	kein_Trinken	[ungültig]	"other

The headword ""Arm, Armen"" is defined as an iron rod to which a sign for an inn or tavern is attached. This does not directly relate to drinking actions (trinken), thirst (Durst), or specific beverages (Getränk). Instead, it describes a part of the infrastructure or decoration of a place where drinks might be served. Therefore, it falls under the ""other"" category."
PA02908	Attacke	Substantiv	Gelage	kein_Trinken	[ungültig]	"other

Explanation: ""Gelage"" refers to a feast or banquet, which encompasses activities and states beyond just drinking. It includes eating and drinking in a broader social context, thus fitting into the ""other"" category as it relates to general gastronomy activities rather than specifically to drinking actions, thirst, or specific beverages."
PA03044	auf-fahren	Verb	auftischen	kein_Trinken	[ungültig]	"other

The term ""auf-fahren"" is defined as ""auftischen,"" which means to serve or lay out food on a table. This activity relates to serving but not directly to drinking actions, the state of thirst, or specific beverages. Therefore, it falls into the ""other"" category, as it pertains more broadly to gastronomy activities."
PA03408	Auf-träger	Substantiv	Hilfskräfte, die bei großen Veranstaltungen den Gästen den Wein bringen	kein_Trinken	[ungültig]	"other

The headword ""Aufträger"" refers to helpers or staff who bring wine to guests at large events. This entry does not directly relate to drinking actions (trinken), the state of thirst (Durst), or specific types of beverages (Getränk). Instead, it describes a role or activity in serving drinks, which falls under the ""other"" category as specified."
PA03421	auf-tun	Verb	mit dem Ausschank beginnen	kein_Trinken	kein_Trinken	other
PA03431	Auf-wärter	Substantiv	Aushilfskellner	kein_Trinken	kein_Trinken	other
PA03965	Aus-schank	Substantiv	Ausschank	kein_Trinken	kein_Trinken	other
PA03974	aus-schenken	Verb	Getränke ausschenken	kein_Trinken	kein_Trinken	other
PA04096	aus-stoßen	Verb	anzapfen	kein_Trinken	[ungültig]	"other

The term ""ausstoßen"" in the context given as ""anzapfen"", which refers to the action of tapping or opening a barrel or keg of beer (or similar beverage) for serving, falls into the category of activities related to the service and dispensing of beverages. Since it does not directly relate to drinking an action (trinken), being thirsty (Durst), or specific types of drinks (Getränk), it is categorized under ""other""."
PA04100	aus-streichen	Verb	ausgehen, das Wirtshaus besuchen	kein_Trinken	[ungültig]	"other

The headword ""austreichen"" (corrected from ""aus-streichen"") and its definition ""ausgehen, das Wirtshaus besuchen"" (going out, visiting a pub) do not directly relate to the act of drinking, being thirsty, or specific beverages. Instead, it refers to an activity that can take place in a location where drinks are served, thus fitting into the ""other"" category."
PA04122	Austrag-mädchen	Substantiv	das Mädchen, das das eingeschenkte Bier austrägt	kein_Trinken	[ungültig]	"other

The term ""Austrag-mädchen"" refers to the girl who carries out the poured beer. This falls under the category of activities and roles related to serving or handling beverages, which is specified in the ""other"" category as it involves a person (Kellner, Wirt) rather than directly relating to drinking actions, thirst states, or specific types of beverages."
PA04188	aus-zapfen, -zäpfen	Verb	Getränk durch den Zapfen aus dem Faß auslassen	kein_Trinken	[ungültig]	"other

The definition ""Getränk durch den Zapfen aus dem Faß auslassen"" refers to the action of dispensing a beverage through a tap from a cask. This activity falls under the category of activities such as Anzapfen (tapping), which is listed in the examples for the 'other' category. Therefore, it doesn't fit into the categories for drinking actions (""trinken""), thirst (""Durst""), or specific types of beverages (""Getränk"")."
PB00444	Ballen, Ball	Substantiv	Rausch	kein_Trinken	[ungültig]	"other

The term ""Rausch"" refers to a state of intoxication or being drunk, which does not fit into the categories of drinking an action (trinken), the state of thirst (Durst), or specific types of beverages (Getränk). Therefore, it falls under the ""other"" category as it describes a state resulting from drinking."
PB00465	Ballon	Substantiv	Rausch	kein_Trinken	kein_Trinken	other
PB00513	Bambusch	Substantiv	Rausch	kein_Trinken	kein_Trinken	other
PB00520	Bampel	Substantiv	Gastwirt	kein_Trinken	[ungültig]	"other

The headword ""Bampel"" is defined as ""Gastwirt,"" which translates to innkeeper or host. This falls under the category of persons related to serving drinks and therefore does not fit into the categories of drinking actions (trinken), thirst state (Durst), or specific beverages (Getränk). Hence, it belongs to the ""other"" category as specified in the instructions."
PB00543	Bampel-wirt	Substantiv	ein Wirt, der sich nicht um die Gäste kümmert	kein_Trinken	[ungültig]	"other

The headword ""Bampel-wirt"" refers to a type of person (a negligent innkeeper) rather than an action of drinking, the state of thirst, or a specific beverage. Therefore, it falls under the ""other"" category which includes persons such as Kellner and Wirt."
PB00544	Bampel-, Bämpeles-wirtschaft	Substantiv	nachlässig geführte Wirtschaft	kein_Trinken	[ungültig]	"other

The headword ""Bampel-, Bämpeles-wirtschaft"" refers to a negligently run establishment (Wirtschaft). This term doesn't directly relate to drinking actions, thirst states, or specific beverages. Instead, it describes the state of a place where drinks might be served, which falls under the broader category of places and activities within the ""other"" category."
PB00552	Bamscher	Substantiv	Trunkenbold	kein_Trinken	[ungültig]	"other

The term ""Bamscher"" defined as ""Trunkenbold"" (bum, drunkard) falls under the category related to states or conditions resulting from drinking activities. This does not directly relate to the act of drinking, being thirsty, or specific types of beverages, but rather a state associated with excessive drinking, which categorizes it best under ""other""."
PB01111	Patsch-hand	Substantiv	Trinkgeld	kein_Trinken	[ungültig]	"other

The headword ""Patsch-hand"" defined as ""Trinkgeld"" (tip or gratuity) does not directly relate to drinking actions, the state of thirst, or specific beverages. Instead, it refers to a monetary practice in service settings, which falls under the broader category of general gastronomy activities or related social practices. Therefore, based on the given categories, this entry best fits into the ""other"" category."
PB01158	Batzen-häuslein	Substantiv	Wirtschaft an der Landstraße, wo der Wein 1 Batzen kostet	kein_Trinken	[ungültig]	"other

The term ""Batzen-häuslein"" refers to an establishment by the roadside where wine is sold for a certain price. This description fits into the category of places related to serving drinks, which falls under the broader ""other"" category as defined in the instructions, since it's not directly about drinking actions, thirst states, or specific beverages."
PB01348	Baum	Substantiv	Gasthausname	kein_Trinken	kein_Trinken	other
PB01417	Bause, Pause, Bausen, Pausen	Substantiv	Alkoholrausch	kein_Trinken	[ungültig]	"other

The term ""Alkoholrausch"" refers to the state of being drunk or intoxicated by alcohol. This fits into the category of states related to consumption, which is listed under the ""other"" category examples such as ""betrunken"". Therefore, it does not belong to actions of drinking (trinken), thirst state (Durst), or specific beverages (Getränk)."
PB01540	Bedien-mädchen	Substantiv	Kellnerin	kein_Trinken	kein_Trinken	"other

The headword ""Bedien-mädchen,"" which means ""waitress"" in English, falls under the category of persons involved in serving drinks or food. Since it does not directly relate to drinking actions (trinken), thirst states (Durst), or specific types of beverages (Getränk), it is categorized as ""other."""
PB01542	Be-dienung	Substantiv	Bedienungspersonal im Gastgewerbe	kein_Trinken	kein_Trinken	other
PB01546	be-drust	Adjektiv	betrunken	kein_Trinken	kein_Trinken	other
PB01551	be-duselt	Adjektiv	ein wenig betrunken	kein_Trinken	kein_Trinken	other
PB01657	be-hurmelt	Adjektiv	leicht betrungken	kein_Trinken	kein_Trinken	other
PB01796	Beize	Substantiv	kleines, unordentliches Gasthaus	kein_Trinken	kein_Trinken	other
PB01819	be-koren	Verb	kosten	kein_Trinken	[ungültig]	"other

The headword ""be-koren"" with the definition ""kosten"" (to taste) does not fit into the categories of drinking actions (""trinken""), thirst state (""Durst""), or specific types of beverages (""Getränk""). Since tasting is an activity related to but distinct from drinking, it falls under the ""other"" category."
PB01911	Bemscher	Substantiv	Trinker	kein_Trinken	[ungültig]	"other

The term ""Bemscher"" defined as ""Trinker"" (drunkard) does not fit into the categories of drinking actions, states of thirst, or specific types of beverages. Instead, it refers to a person associated with drinking activities, which falls under the broader category of ""other""."
PB02153	be-schickert	Adjektiv	angeheitert	kein_Trinken	kein_Trinken	other
PB02166	be-schmort	Adjektiv	betrunken	kein_Trinken	kein_Trinken	other
PB02171	be-schnuckt	Adjektiv	angeheitert	kein_Trinken	[ungültig]	"other

The term ""be-schnuckt"" which is defined as ""angeheitert"" (tipsy or slightly drunk) refers to a state of being, specifically a condition after consuming alcohol. This falls under the category of states such as being drunk or tipsy, which is listed in the examples for the ""other"" category."
PB02173	be-schokert	Adjektiv	betrunken	kein_Trinken	kein_Trinken	other
PB02190	be-schwipst	Adjektiv	angeheitert	kein_Trinken	kein_Trinken	other
PB02248	be-ständert	Adjektiv	betrunken	kein_Trinken	kein_Trinken	other
PB02276	be-stußt	Adjektiv	einen Rausch haben	kein_Trinken	[ungültig]	"other

The term ""be-stußt"" meaning ""einen Rausch haben"" (to be drunk or in a state of intoxication) fits into the category related to states resulting from drinking, rather than the act of drinking itself, the state of thirst, or specific beverages. Therefore, it belongs to the **other** category as per the given classification criteria."
PB02604	Pfaffen-schänke	Substantiv	Schankbetrieb, dessen Reingewinn den Klerikern zufloß	kein_Trinken	[ungültig]	"other

The headword ""Pfaffen-schänke"" refers to an establishment where the profit from selling drinks went to the clergy. This term does not directly relate to drinking actions (trinken), thirst (Durst), or specific beverages (Getränk). Instead, it describes a type of business or place related to serving drinks, which falls under the ""other"" category according to the given definitions."
PB02919	Pfetzer	Substantiv	Trinker	kein_Trinken	[ungültig]	"other

The term ""Pfetzer"" defined as ""Trinker"" (drunkard) does not directly fit into the categories of the action of drinking (""trinken""), the state of being thirsty (""Durst""), or specific types/groups of beverages (""Getränk""). Instead, it describes a person who frequently drinks alcohol, which falls under the broader category of ""other"", as it pertains to persons related to the consumption of beverages."
PB02933	Pfiffer	Substantiv	Trinker	kein_Trinken	kein_Trinken	other
PB03059	Pflug	Substantiv	Gasthaus zum Pflug	kein_Trinken	[ungültig]	"other

The headword ""Pflug"" in this context refers to a specific establishment (""Gasthaus zum Pflug""), which is a type of place. According to the given categories, places like Gasthäuser (inns) fall under the ""other"" category. Therefore, this entry should be categorized as ""other""."
PB01054	Bastrenk	Substantiv	Tanzlokal, Kneipe, Schenke	kein_Trinken	kein_Trinken	other
PB03369	Bier-ausschank	Substantiv	Bierausschank	kein_Trinken	kein_Trinken	other
PB03373	Bier-blättel	Substantiv	Bierfilz	kein_Trinken	Getränk	"Getränk

The term ""Bier-blättel"" (or more commonly known as ""Bierfilz"") refers to the felt or foam that often forms on top of a freshly poured beer. Since it is directly related to a type of beverage (beer), it falls under the category of **Getränk**."
PB03377	Bier-deckel	Substantiv	Bierfilz	kein_Trinken	kein_Trinken	"other

The term ""Bierdeckel"" (beer mat) and its definition as ""Bierfilz"" (a felt pad on which beer mugs are placed in German pubs) do not directly relate to drinking actions, thirst states, or specific beverages. Instead, it refers to an object used in the context of serving and consuming drinks, making it fall under the category of **other**."
PB03381	Bier-filz	Substantiv	Unterlage für das Bierglas im Wirtshaus	kein_Trinken	[ungültig]	"other

The term ""Bier-filz"" refers to a felt mat or pad that is used as an underlay for beer glasses in pubs or taverns. This item falls into the category of objects or tools related to serving beverages and does not directly relate to drinking actions, thirst states, or specific types of beverages. Therefore, it fits best into the ""other"" category."
PB03382	Bier-flasche	Substantiv	Bierflasche	kein_Trinken	Getränk	Getränk
PB03388	Bier-garten	Substantiv	Garten einer Bierwirtschaft	kein_Trinken	[ungültig]	"other

The headword ""Bier-garten"" translates to a beer garden, which is essentially the outdoor area of a beer establishment where people can sit and drink. Given the definition ""Garten einer Bierwirtschaft,"" it clearly refers to a place rather than an action of drinking, the state of thirst, or a specific type of beverage. Therefore, according to the given categories, it fits into the category of **other**, as it relates to a place where beverages are consumed."
PB03391	Bier-glas	Substantiv	Bierglas	kein_Trinken	[ungültig]	"other

The headword ""Bier-glas"" refers to a glass for beer, which is categorized under vessels used for drinking. Therefore, it does not fit into the categories of drinking action (**trinken**), the state of thirst (**Durst**), or specific types of beverages (**Getränk**). It fits best in the **other** category as it pertains to a vessel used for consuming a beverage."
PB03392	Bier-haus	Substantiv	Bierwirtschaft	kein_Trinken	[ungültig]	"other

The term ""Bier-haus"" (or ""Bierhaus"") refers to a place where beer is served, which falls under the category of places related to drinking activities. Since it does not directly relate to the action of drinking, the state of thirst, or specific beverages, but rather to a location associated with serving beverages, it best fits into the ""other"" category according to the provided classification system."
PB03393	Bier-hefe	Substantiv	Bierhefe	kein_Trinken	Getränk	Getränk
PB03399	Bier-keller	Substantiv	Bierkeller	kein_Trinken	[ungültig]	"other

The headword ""Bier-keller"" (or ""Bierkeller"") refers to a place where beer is typically served and consumed, which falls into the broader category of places associated with drinking activities. It does not directly relate to the action of drinking, the state of thirst, or specific types of beverages. Therefore, it best fits into the ""other"" category, as it represents a location related to beverage consumption rather than being a drink itself or an act of drinking."
PB03403	Bier-knüppel	Substantiv	Holzgerät, mit dem der Hahn ins Faß geschlagen wird	kein_Trinken	[ungültig]	"other

The term ""Bier-knüppel"" refers to a wooden device used for hitting the tap on a barrel. This is related to serving or dispensing beer and falls under activities/tools rather than directly relating to drinking (trinken), thirst (Durst), or specific beverages (Getränk). Thus, it fits best in the ""other"" category as it pertains to an accessory or tool used in the process of serving drinks."
PB03404	Bier-kranen	Substantiv	Hahn am Bierfaß	kein_Trinken	[ungültig]	"other

The term ""Bier-kranen"" refers to a tap on a beer cask, which is neither directly about the action of drinking (trinken), nor about thirst (Durst), nor does it represent a specific type or group of beverages (Getränk). Instead, it falls under the category of tools used in serving or dispensing drinks. Therefore, the correct classification for this entry is ""other""."
PB03406	Bier-lümmel	Substantiv	Biersäufer	kein_Trinken	[ungültig]	"other

The term ""Bier-lümmel"" (literally beer slacker or lazy beer drinker) refers to a person who frequently drinks beer, often in an excessive manner. It doesn't fit directly into the categories of drinking actions (""trinken""), thirst states (""Durst""), or specific beverages (""Getränk""). Instead, it falls under ""other,"" as it describes a type of person associated with beer consumption, similar to terms like ""Kellner"" (waiter) or ""Wirt"" (innkeeper)."
PB03409	Bier-mahl	Substantiv	Bewirtung mit Bier	kein_Trinken	kein_Trinken	"other

The term ""Bier-mahl"" refers to an occasion or event where people are entertained or treated with beer. This encompasses more than just the action of drinking (which would fall under the category **trinken**), or simply referring to a type of beverage (**Getränk**). Instead, it includes the concept of hosting and serving, which fits better into the broader category of general gastronomy activities and places, thus falling under the category **other**."
PB03411	Bier-reise	Substantiv	durch mehrere Wirtshäuser ziehen	kein_Trinken	[ungültig]	"other

The headword ""Bier-reise"" and its definition ""durch mehrere Wirtshäuser ziehen"" (going through several taverns) relate to the activity of visiting multiple places to presumably drink beer. However, it does not directly fit into drinking actions (trinken), thirst state (Durst), or specific beverages (Getränk). It's more about the activity and possibly the places involved in such an activity, which falls under the ""other"" category as described."
PB03414	Bier-schenke	Substantiv	Wirtschaft, in der vornehmlich Bier ausgeschenkt wird	kein_Trinken	[ungültig]	"other

The term ""Bierschenke"" refers to an establishment where primarily beer is served. This falls under the category of places related to serving beverages, which is specified in the ""other"" category examples given (e.g., Wirtshaus, Kneipe). Therefore, it does not fit into the categories for drinking actions (""trinken""), thirst (""Durst""), or specific types of drinks (""Getränk"")."
PB03418	Bier-stube	Substantiv	Bierlokal	kein_Trinken	[ungültig]	"other

The term ""Bier-stube"" (or ""Bierlokal"") refers to a place where beer is served, which falls under the category of places related to drinking activities. According to the given categories, this should be classified as **other** since it's neither directly about the action of drinking nor about thirst or specific beverages."
PB03420	Bier-süffel, -süffer	Substantiv	Biersäufer	kein_Trinken	[ungültig]	"other

The term ""Bier-süffel, -süffer"" refers to a person who frequently drinks beer, and its definition as ""Biersäufer"" also points towards a characterization of a habitual beer drinker. This description does not fit into the categories for drinking actions (""trinken""), thirst states (""Durst""), or specific beverages (""Getränk""). Instead, it describes a type of person defined by their behavior related to alcohol consumption, which falls under the ""other"" category as it pertains to persons associated with drinking activities."
PB03422	Bier-teller	Substantiv	Unterlage für das Bierglas im Wirtshaus	kein_Trinken	[ungültig]	"other

The term ""Bier-teller"" refers to a coaster or a tray specifically used for placing beer glasses on in an establishment like a pub. Since it is neither directly about drinking (trinken), nor related to thirst (Durst), nor a type of beverage (Getränk), but rather a specific item used in serving and handling beverages, it falls under the ""other"" category which includes vessels, tools, and items associated with the serving or consumption of drinks."
PB03424	Bier-trinker	Substantiv	Biertrinker	kein_Trinken	[ungültig]	"other

The headword ""Bier-trinker"" (beer drinker) refers to a person who drinks beer frequently or in large quantities. This does not fit directly into the categories for drinking actions (""trinken""), thirst states (""Durst""), or specific beverages (""Getränk""). Instead, it falls under the broader category of ""other,"" as it describes a person associated with a beverage-related activity rather than the act of drinking itself, a state of being thirsty, or a type of drink."
PB03428	Bier-wirt	Substantiv	Inhaber einer Bierwirtschaft	kein_Trinken	[ungültig]	"other

The headword ""Bier-wirt"" refers to the owner or manager of a beer establishment, which falls under the category of persons related to serving beverages. This does not directly relate to drinking actions (trinken), the state of thirst (Durst), or specific types of beverages (Getränk). Therefore, it belongs in the ""other"" category."
PB03429	Bier-wirtschaft	Substantiv	Wirtschaft, in der vornehmlich Bier ausgeschenkt wird	kein_Trinken	[ungültig]	"other

The headword ""Bier-wirtschaft"" refers to an establishment where beer is primarily served. This falls under the category of places related to serving beverages, which is specified in the ""other"" category examples provided (e.g., Wirtshaus, Kneipe). Therefore, it does not fit into the categories for actions of drinking, the state of thirst, or specific types/groups of beverages."
PB03821	Pitscher	Substantiv	Trinker	kein_Trinken	[ungültig]	"other

The headword ""Pitscher"" is defined as ""Trinker,"" which translates to ""drinker."" This refers to a person who drinks rather than the action of drinking (trinken), the state of being thirsty (Durst), or specific types of beverages (Getränk). Therefore, it best fits into the ""other"" category, as it pertains to a person related to the activity of drinking."
PB03914	Blaffert, Bläffer(t), Blaffer, Bläffer(t)	Substantiv	Rausch	kein_Trinken	[ungültig]	"other

The term ""Blaffert, Bläffer(t), Blaffer, Bläffer(t)"" is defined as ""Rausch"" which translates to intoxication or being drunk. This falls under the category of states related to drinking rather than the act of drinking itself (trinken), thirst (Durst), or specific beverages (Getränk). Therefore, it belongs in the ""other"" category, specifically under states such as ""betrunken"" (drunk) and ""im Rausch"" (intoxicated)."
PB04008	Blase	Substantiv	Wirtshausgesellschaft	kein_Trinken	[ungültig]	"other

The headword ""Blase"" with the definition ""Wirtshausgesellschaft"" (pub company) does not fit into the categories of drinking actions (""trinken""), thirst state or need (""Durst""), or specific beverages (""Getränk""). It refers to a group in a pub setting, which falls under general gastronomy activities and thus is categorized as ""other""."
PB04015	Blaser, Bläser	Substantiv	tüchtiger Trinker	kein_Trinken	[ungültig]	"other

The term ""Blaser, Bläser"" defined as a ""tüchtiger Trinker"" (a proficient or heavy drinker) falls into the category that encompasses persons related to drinking activities. Since this does not fit precisely under the action of drinking, the state of thirst, or specific beverages, it is best categorized under ""other,"" which includes people associated with drinking activities."
PB04154	blau	Adjektiv	sinnlos betrunken	kein_Trinken	[ungültig]	"other

The term ""blau"" meaning ""sinnlos betrunken"" (senselessly drunk) refers to a state of intoxication. According to the categorization provided, this falls under the category of states resulting from drinking, such as ""betrunken"" or ""angeheitert."" Therefore, it belongs to the **other** category."
PB04731	Bocks-beutel	Substantiv	Trinker	kein_Trinken	[ungültig]	"other

The term ""Bocks-beutel"" translates to a type of drinking vessel or bag, often associated with medieval times. Given the definition provided as ""Trinker,"" which can mean drinker in German, this entry does not directly fall under the action of drinking (trinken), nor is it about thirst (Durst) or specific types of beverages (Getränk). Instead, it refers to a vessel used for drinking, which places it under the broader category that encompasses tools and vessels used in connection with drinking activities. Therefore, according to the given categorization scheme, this entry best fits into the ""other"" category."
PB04749	Böckser-bohne	Substantiv	verdorbene Kaffeebohne	kein_Trinken	[ungültig]	"other

The term ""Böckser-bohne,"" defined as a spoiled coffee bean, does not fit directly into the categories of drinking actions, thirst states, or specific beverages. Instead, it refers to a condition or state of a coffee bean, making it fall under the ""other"" category which includes properties and ingredients of beverages among other things."
PB04764	Bock-stall	Substantiv	schlechte Wirtschaft, verrufenes Haus	kein_Trinken	kein_Trinken	"other

The term ""Bock-stall"" refers to a disreputable establishment or a poor quality business. It does not fit into the categories of drinking actions, thirst states, or specific beverages. Therefore, it is categorized as ""other."""
PB04771	Bock-wirt	Substantiv	Inhaber der Wirtschaft zum Bock in KL-Fischb	kein_Trinken	[ungültig]	"other

The term ""Bock-wirt"" refers to the owner or operator of an establishment known as ""zum Bock"" in KL-Fischb. This does not relate directly to drinking actions (trinken), thirst state (Durst), or specific beverages (Getränk). Instead, it falls under the category of persons related to serving or managing a place where drinks are served, which is categorized under ""other""."
PB04939	polen-voll	Adjektiv	betrunken	kein_Trinken	[ungültig]	"other

The term ""polen-voll"" translates to being very drunk or heavily intoxicated. While it relates to the state resulting from drinking alcohol, it does not directly fall into the categories of actions involving drinking (trinken), thirst (Durst), or specific types of beverages (Getränk). Therefore, as a description of a state of intoxication, ""polen-voll"" best fits under the category of ""other""."
PB05208	Borte	Substantiv	Schaum auf dem Bier	kein_Trinken	[ungültig]	"other

The term ""Borte"" refers to the foam on top of a beer. While it is directly related to a specific type of beverage (beer), it more specifically pertains to a property or characteristic of the beverage rather than being a drink itself. Therefore, it fits best into the ""other"" category as per the given guidelines."
PB05580	Brand	Substantiv	starker Rausch	kein_Trinken	[ungültig]	"other

The term ""Brand"" defined as ""starker Rausch"" (severe intoxication) falls under the category of states related to the effects of drinking alcohol. Therefore, it does not fit into the categories of actions involving drinking (""trinken""), thirst (""Durst""), or specific beverages (""Getränk""). It is best categorized under ""other"", which includes states such as being drunk."
PB05630	Branntwein-brigade	Substantiv	Ausländer, die nach 1945 betrunken inKaiserslautern herumlungerten	kein_Trinken	[ungültig]	"other

The term ""Branntwein-brigade"" refers to foreigners who were often drunk wandering around Kaiserslautern after 1945. This definition touches on the state of being drunk (betrunken), which falls under the broader category of states related to alcohol consumption and its effects, not directly about drinking actions, thirst, or specific drinks. Thus, it fits best into the ""other"" category as it encompasses a state related to alcohol rather than an action, thirst itself, or types of beverages."
PB05631	Branntwein-bruder	Substantiv	notorischer Branntweintrinker	kein_Trinken	trinken	trinken
PB05632	Branntwein-butelle	Substantiv	Schnapsflasche	kein_Trinken	Getränk	Getränk
PB05633	Branntwein-faß	Substantiv	Branntweinfaß	kein_Trinken	[ungültig]	"other

The headword ""Branntwein-faß"" refers to a cask or container for storing and possibly serving brandy (Branntwein). This falls under the category of containers for storage and preparation of beverages, which is listed in the examples for the ""other"" category."
PB05634	Branntwein-flasche	Substantiv	Branntweinflasche	kein_Trinken	Getränk	"Getränk

The headword ""Branntwein-flasche"" refers to a bottle of brandy, which falls under specific types or groups of beverages. Therefore, it belongs to the category **Getränk**."
PB05636	Branntwein-glas	Substantiv	Schnapsglas	kein_Trinken	[ungültig]	"other

The headword ""Branntwein-glas"" (Brandy glass) and its definition ""Schnapsglas"" both refer to a type of glass used for serving specific kinds of beverages. However, they do not define the liquid itself or an action directly related to drinking; instead, they denote a vessel, which falls under the category of containers used in the context of serving beverages. Thus, it fits into the ""other"" category as specified."
PB05638	Branntwein-knürbeler	Substantiv	Schnapstrinker	kein_Trinken	[ungültig]	"other

The headword ""Branntwein-knürbeler"" defined as ""Schnapstrinker"" refers to a person who drinks schnapps. Since the category is about a type of person rather than the act of drinking itself, the state of thirst, or a specific beverage, it falls under the ""other"" category which includes persons related to drinking activities."
