xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PS00925	Sauf-lappen	Sauflappen	Substantiv	-	Säufer	Trinken	0	-0.0026	0.0000
PS02128	Schenk-wirt	Schenkwirt	Substantiv	-	wer in einer Schenke ausschenkt	Trinken	0	-0.0029	0.0000
PS03531	Schluck-specht	Schluckspecht	Substantiv	-	wer gerne und viel trinkt	Trinken	0	0.0120	0.0000
PS03990	schmorig	schmorig	Adjektiv	1	betrunken	Trinken	0	0.0040	0.0000
PS05071	Schoppen-stecher	Schoppenstecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	Trinken	0	-0.0014	0.0000
PS06097	Schwanen-wirt, -wirtin	Schwanenwirt, Schwanenwirtin	Substantiv	-	"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	Trinken	0	-0.0132	0.0000
PS06206	Schwarz-brenner	Schwarzbrenner	Substantiv	-	wer unerlaubt Schnaps brennt	Trinken	0	0.0059	0.0000
PS07299	Servier-Mädchen	ServierMädchen	Substantiv	-	Mädchen, das serviert	Trinken	0	0.0188	0.0000
PS07972	Sonne	Sonne	Substantiv	4	Name von Gasthäusern	Trinken	0	-0.0112	0.0000
PS09628	Stab-aus	Stabaus	Substantiv	5	betrunken sein	Trinken	0	-0.0113	0.0000
PS09634	Stäbel	Stäbel	Substantiv	5	Alkoholrausch	Trinken	0	-0.0021	0.0000
PS09911	Stamm-gast	Stammgast	Substantiv	-	wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt	Trinken	0	-0.0068	0.0000
PS10595	stemperig	stemperig	Adjektiv	-	betrunken	Trinken	0	0.0040	0.0000
PS10842	stiefel-steif	stiefelsteif	Adjektiv	2	betrunken	Trinken	0	0.0040	0.0000
PS11316	Storren	Storren	Substantiv	8	Alkoholrausch	Trinken	0	-0.0021	0.0000
PS11474	stramig	stramig	Adjektiv	-	betrunken	Trinken	0	0.0040	0.0000
PS12192	Stuff	Stuff	Substantiv	2	Weinglas für 18 Liter	Trinken	0	0.0300	0.0000
PS12520	Suff	Suff	Substantiv	1b	Zustand des Betrunkenseins, Rausch	Trinken	0	-0.0103	0.0000
PS12529	Suff-kopf	Suffkopf	Substantiv	-	Säufer, Trunkenbold	Trinken	0	0.0066	0.0000
PW01506	weich	weich	Adjektiv	3c	mild, säure- und schwefelarm; trüb (vom Wein)	Trinken	0	0.0008	0.0000
PW01788	Wein-schankung	Weinschankung	Substantiv		Weinausschank	Trinken	0	0.0152	0.0000
PW02223	Wermut-bruder	Wermutbruder	Substantiv	-	Alkoholiker, der billigen Fusel trinkt	Trinken	0	0.0062	0.0000
PW03120	Winzer-keller	Winzerkeller	Substantiv	-	Weinausschank des örtlichen Winzervereines	Trinken	0	0.0123	0.0000
PW03193	Wirts-frau	Wirtsfrau	Substantiv	-	Frau des Gastwirtes, Wirtin	Trinken	0	-0.0131	0.0000
PW03200	Wirtshaus-gast	Wirtshausgast	Substantiv	-	wer im Gasthaus einkehrt	Trinken	0	0.0061	0.0000
PW03216	Wirts-stube	Wirtsstube	Substantiv	-	Raum in der Wirtschaft, in der der Ausschank ist	Trinken	0	-0.0166	0.0000
PZ00151	zäpfeln	zäpfeln	Verb	-	beständig, immer ein bißchen Getränke zapfen	Trinken	0	0.0082	0.0000
PZ00153	Zapfen	Zapfen	Substantiv	5a	Trunkenbold	Trinken	0	0.0175	0.0000
PZ00287	Zech-kollege	Zechkollege	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0017	0.0000
LA00303	an-setzen	ansetzen	Verb	3.	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	Trinken	0	0.0196	0.0000
LD01174	Dusel	Dusel	Substantiv	2.	Rausch	Trinken	0	-0.0066	0.0000
LH00844	Hucker	Hucker	Substantiv	2.	gewohnheitsmäßiger Wirtshaussitzer	Trinken	0	-0.0053	0.0000
LK00026	Kaffeebinz	Kaffeebinz	Substantiv		Kaffeekanne	Trinken	0	-0.0006	0.0000
LK00036	Kaffeeseh	Kaffeeseh	Substantiv		Kaffeesieb	Trinken	0	0.0221	0.0000
LL00043	laden I	laden	Verb	4.	sich mit Speise u. Trank überladen	Trinken	0	0.0564	0.0000
LL00553	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold	Trinken	0	-0.0026	0.0000
LM00465	Minut	Minut	Substantiv	2.	Kaffeegeschirr; Topf, in welchem der Kaffee schnell zubereitet werden kann	Trinken	0	0.0165	0.0000
LR00673	Rusch	Rusch	Substantiv		Rausch	Trinken	0	-0.0066	0.0000
LS01418	Seih	Seih	Substantiv		Seihe, feines Sieb für Kaffee, Milch u. dgl	Trinken	0	0.0540	0.0000
LS01523	Siffersch	Siffersch	Substantiv		Säuferin	Trinken	0	-0.0069	0.0000
LW00464	Wirt	Wirt	Substantiv		Wirt, Gastwirt. Wdgn	Trinken	0	0.0009	0.0000
LW00471	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	Trinken	0	-0.0111	0.0000
LZ00038	zappen	zappen	Verb	1.	Wein, Bier vom Zapfen schenken	Trinken	0	0.9582	1.0000
EA00250	Aff	Aff	Substantiv	4.	Rausch	Trinken	0	-0.0066	0.0000
EF00161	Fëger	Fëger	Substantiv	5.	ein Rausch	Trinken	0	-0.0010	0.0000
EF00447	Fahn, Fahnen	Fahn, Fahnen	Substantiv	8.	Rausch	Trinken	0	-0.0066	0.0000
EG00746	gunklen	gunklen	Verb	2.	Wein über die Strasse verkaufen	Trinken	0	0.0128	0.0000
EK00064	Schöpfkübel	Schöpfkübel	Substantiv	1.	kleiner hölzerner Kübel zum Schöpfen von Wasser oder Wein	Trinken	0	0.0082	0.0000
EK00427	Kam(e)rad	Kamerad, Kamrad	Substantiv	5.	Rausch	Trinken	0	-0.0066	0.0000
EK00942	Inkehr	Inkehr	Substantiv		Einkehr	Trinken	0	0.0125	0.0000
EK01976	knautschen, knotschen	knautschen, knotschen	Verb	4.	Wein mit Wasser vermengen	Trinken	0	0.0501	0.0000
EK02258	krärzen	krärzen	Verb	2.	prickeln (vom gährenden neuen Wein)	Trinken	0	0.7870	1.0000
EP00149	Buch II	Buch	Substantiv	2.	Bauch einer Flasche	Trinken	0	0.0046	0.0000
EP00922	Bample, Bampel	Bample, Bampel	Substantiv	†7.	Flasche	Trinken	0	-0.0014	0.0000
EP02361	Butëll(e)	Butëlle, Butëll	Substantiv	1.	Flasche	Trinken	0	-0.0014	0.0000
ER00069	Ribo(tt)	Ribott, Ribo	Substantiv		Rausch	Trinken	0	-0.0066	0.0000
ES00046	Schleifsabel	Schleifsabel	Substantiv	2.	Rausch	Trinken	0	-0.0066	0.0000
ES00281	ab sufen	ab sufen	Verb	1.	durch übermässiges Trinken seine Gesundheit untergraben	Trinken	0	0.0268	0.0000
ES00287	versufen	versufen	Verb	2.	durch Trinken verprassen	Trinken	0	0.0398	0.0000
ES04430	gespricklig 	gespricklig	Substantiv	2.	verklärt, vom Gesicht nach einem besseren Rausch	Trinken	0	-0.0139	0.0000
ES04639	Stüber	Stüber	Substantiv	1.	kleiner Rausch	Trinken	0	-0.0007	0.0000
ES05713	strack	strack	Adjektiv	4.	sinnlos (steif) betrunken	Trinken	0	-0.0211	0.0000
ET00137	Dächle, Dächel	Dächle, Dächel	Substantiv	3.	Rausch	Trinken	0	-0.0066	0.0000
ET00282	Dudi	Dudi	Substantiv	1.	Rausch	Trinken	0	-0.0066	0.0000
ET01264	Turlitam, Tirlitam, Tirlitum, Turlutu	Turlitam, Tirlitam, Tirlitum, Turlutu	Substantiv	5.	Rausch	Trinken	0	-0.0066	0.0000
EW00919	wërden	wërden	Verb	5.	beim Kartenspiel die Zeche oder einen Teil derselben verlieren	Trinken	0	-0.0108	0.0000
EW00952	würflen	würflen	Verb	2.	sich erbrechen, besonders infolge von Trunkenheit	Trinken	0	-0.0032	0.0000
EZ00429	Zapfen	Zapfen	Substantiv	1.	Zapfen am Fass, der Flasche, am Gebälk	Trinken	0	-0.0086	0.0000
PH05790	hoch-tragend, -trag(en)ig, -tragicht, -trägig	hochtragend, hochtragenig, hochtragig, tragicht, trägig	Adjektiv	-	trächtig im Endstadium (bes. von Kühen)	Trinken	0	0.0150	0.0000
PR00957	Regen-butzen	Regenbutzen	Substantiv	-	Regenschauer	Trinken	0	0.0096	0.0000
PD04412	Drilles	Drilles	Substantiv	1	was sich um seine Achse im Kreise dreht	Trinken	0	0.0214	0.0000
PH03605	herum-klüngeln	herumklüngeln	Verb	-	vom Garnstrang abnehmen und zu einem Klüngel wickeln	Trinken	0	-0.0040	0.0000
PU00348	Ulm	Ulm	Adjektiv	2c	ein Kegelspiel	Trinken	0	0.0185	0.0000
PD01739	delikat	delikat	Adjektiv	x2	fein, zartfühlend	Trinken	0	-0.0049	0.0000
PF05728	Funken-sonntag	Funkensonntag	Substantiv	-	der Sonntag Invokavit	Trinken	0	0.0421	0.0000
PD02277	Diebchens	Diebchens	Substantiv	x	Knabenspiel	Trinken	0	0.0124	0.0000
PB06834	brutteln	brutteln	Verb	4	schlecht arbeiten (vom Waschen und Stricken)	Trinken	0	-0.0152	0.0000
PJ00045	Jagd-spezel	Jagdspezel	Substantiv	-	Jagdfreund	Trinken	0	0.0083	0.0000
PS11347	Stößel-pumpe	Stößelpumpe	Substantiv	-	Jauchepumpe	Trinken	0	0.0163	0.0000
PS05858	Schüssel-schaft	Schüsselschaft	Substantiv	-	Regal für Schüsseln und Teller	Trinken	0	0.0025	0.0000
PF00258	falzen	falzen	Verb	-	balzen	Trinken	0	0.0063	0.0000
PK01160	Katzen-narr	Katzennarr	Substantiv	-	großer Katzenfreund	Trinken	0	0.0096	0.0000
PG00626	Gattings-kuh	Gattingskuh	Substantiv	-	passende Kuh	Trinken	0	0.0010	0.0000
PB07542	bus	bus	Adjektiv	-	tuberkulös (vom Rindvieh)	Trinken	0	-0.0006	0.0000
PF02667	Ver-zeichnis	Verzeichnis	Substantiv	1	Schulzeugnis	Trinken	0	0.0418	0.0000
PS04207	schnappen	schnappen	Verb	2b	(durch Kopfnicken) zustimmen, bejahen	Trinken	0	-0.0050	0.0000
