xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PM00112	Magdalenen-brühe	Magdalenenbrühe	Substantiv	x1	aufgewärmter Kaffee	Trinken	1	0.9742	1.0000
PM01361	Meer-rettich	Meerrettich	Substantiv	3	Schnaps	Trinken	1	0.9882	1.0000
PM02033	Mineral-wasser	Mineralwasser	Substantiv	-	Mineralwasser	Trinken	1	0.9912	1.0000
PM02775	Mords-brand	Mordsbrand	Substantiv	2	starker Durst	Trinken	1	0.9820	1.0000
PM03010	Mucken-fuck	Muckenfuck	Substantiv	-	Malzkaffee, Kaffeersatz	Trinken	1	0.9570	1.0000
PM03370	Musikanten-durst	Musikantendurst	Substantiv	-	großer Durst, wie er bei Musikanten üblich ist	Trinken	1	0.9494	1.0000
PN00008	Nabel-naß	Nabelnaß	Substantiv	-	Tresterwein, Haustrunk	Trinken	1	0.9607	1.0000
PQ00274	Quetschen-branntwein	Quetschenbranntwein	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9597	1.0000
PR02262	rösten, rosten	rösten, rosten	Verb	2b	einen trinken	Trinken	1	0.9922	1.0000
PS01303	Schächer	Schächer	Substantiv	2b	Bier	Trinken	1	0.9973	1.0000
PS01666	Schampus	Schampus	Substantiv	-	Schaumwein	Trinken	1	0.9915	1.0000
PS02992	schlauchen, schläuchen	schlauchen, schläuchen	Verb	1b	einen trinken	Trinken	1	0.9922	1.0000
PS03438	Schloriampels-brühe	Schloriampelsbrühe	Substantiv	-	schales, fades Getränk, dünner Kaffee	Trinken	1	0.9521	1.0000
PS03596	schlürfeln	schlürfeln	Verb	-	in kleinen Schlucken trinken, nippen	Trinken	1	0.9569	1.0000
PS04187	schnallen	schnallen	Verb	x5	sich betrinken	Trinken	1	0.9823	1.0000
PS04243	Schnaps	Schnaps	Substantiv	1	Getränk mit hohem Alkoholanteil	Trinken	1	0.9678	1.0000
PS04261	Schnaps-gepfetze	Schnapsgepfetze	Substantiv	-	Branntwein	Trinken	1	0.9821	1.0000
PS04576	schnellern	schnellern	Verb	5	einen (Schoppen, Schnaps usw.) trinken	Trinken	1	0.9489	1.0000
PS07765	Soda-wasser	Sodawasser	Substantiv	-	kohlensäurehaltiges Mineralwasser, Sprudel	Trinken	1	0.9499	1.0000
PS10654	Sternen-bier, Stern-bier	Sternenbier, Sternbier	Substantiv	-	Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei	Trinken	1	0.9461	1.0000
PS10811	Stieber	Stieber	Substantiv	3b'g	der große Durst nach einem Rausch, Brand	Trinken	1	0.9522	1.0000
PS11275	Storchen-bier	Storchenbier	Substantiv	-	Bier der Storchenbrauerei in Speyer	Trinken	1	0.9502	1.0000
PS12489	Sudel-brühe	Sudelbrühe	Substantiv	1	Getränk von schlechter, dünner Qualität, Gesöff (Wein Bier Kaffee)	Trinken	1	0.9450	1.0000
PZ00285	Zech-gelage	Zechgelage	Substantiv	-	Besäufnis in geselliger Runde	Trinken	1	0.5610	1.0000
PZ02137	Zwockel-wein	Zwockelwein	Substantiv	-	Wein, der in Bayern gewachsen ist	Trinken	1	0.9598	1.0000
LD01139	Turne	Turne	Substantiv	1.	Runde, für jeden am Tisch ein Glas	Trinken	1	0.7613	1.0000
LW00439	Winkof	Winkof	Substantiv	1.	Trunk zur Bestätigung eines geschlossenen Kaufes od. Vertrags	Trinken	1	0.9646	1.0000
LM00713	Musikante-brih	Musikantebrih	Substantiv		(eigentl. Musikantenbrühe) verächtl. für schlechten Kaffee	Trinken	1	0.9424	1.0000
LS00650	Schlauder-wasser	Schlauderwasser	Substantiv		dünner Kaffee	Trinken	1	0.9821	1.0000
LB01322	Brach	Brach	Substantiv		dicke Milch	Trinken	1	0.9913	1.0000
LN00228	Ninni	Ninni	Substantiv		Milch in der Kindersprache	Trinken	1	0.9686	1.0000
LB01350	Brannte-win	Branntewin	Substantiv		Branntwein	Trinken	1	0.9821	1.0000
LG01050	Gräwel-wasser	Gräwelwasser	Substantiv		schlechter Branntwein, Fusel	Trinken	1	0.9603	1.0000
LK00547	Kirsch	Kirsch	Substantiv	2.	Kirschenschnaps	Trinken	1	0.9714	1.0000
LA00351	Appelvitz	Appelvitz	Substantiv		Apfelwein	Trinken	1	0.9917	1.0000
LG00987	Grächen	Grächen	Substantiv		neuer Wein; Wein, der gerade trinkbar geworden. G. genannt wegen seiner grauen Farbe	Trinken	1	0.9419	1.0000
LW00353 	Widderdaifer 	Widderdaifer	Substantiv		Name für Wein	Trinken	1	0.8900	1.0000
LS02450	Sufferei	Sufferei	Substantiv		Säuferei, anhaltendes Trinken, Trinkgelage	Trinken	1	0.9419	1.0000
LL00146	läppsen	läppsen	Verb		nippen; essen od. trinken wie einer, dem es nicht recht schmeckt	Trinken	1	0.9309	1.0000
EL00173	verlëchen 	verlëchen	Verb	2.	austrocknen, verschmachten vor Durst	Trinken	1	0.9457	1.0000
EL00740	lällen	lällen	Verb	1.	lechzen vor Hitze und Durst, von Hunden, Rindern, Federvieh, zuweilen übtr. auch vom Menschen gesagt: vor Durst die Zunge heraushängen lassen	Trinken	1	0.9370	1.0000
ET02160	Trinken	Trinken	Substantiv		Getränk	Trinken	1	0.9980	1.0000
EM00634	Mëmm; Mëmm(e)le	Mëmm, Mëmmele, Mëmmle	Substantiv	1.	in der Kinderspr. jede trinkbare Flüssigkeit, besonders Milch; auch verdoppelt	Trinken	1	0.9560	1.0000
ES00271	Seifel	Seifel	Substantiv	3.	minderwertiges Getränk, Bier oder Wein	Trinken	1	0.9570	1.0000
ET02166	Schlaftrunk	Schlaftrunk	Substantiv		urspr. Trunk, der dem Gaste dargereicht wurde, wenn er sich schon zu Bett begeben hatte; später Trinkgelage, das sich an die Abendmahlzeit anschloss.	Trinken	1	0.9333	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	4.	schlechte Brühe überhaupt, bes. Kaffee	Trinken	1	0.9789	1.0000
ES02507	Kaffeeschlabber	Kaffeeschlabber	Substantiv		schlechter Kaffee	Trinken	1	0.9915	1.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	2.	Milch einer frischmelkenden Kuh	Trinken	1	0.9600	1.0000
EM00624	Molzer	Molzer	Substantiv	3.	Biersorte, die teils aus Lager-, teils aus Jungbier besteht	Trinken	1	0.9450	1.0000
EA00652	Amors	Amors	Substantiv	3.	schlechter Schnaps	Trinken	1	0.9810	1.0000
EG00272	Giger	Giger	Substantiv	4.	schlechte Sorte Branntwein	Trinken	1	0.9687	1.0000
ER00626	Rum I	Rum	Substantiv		Rum	Trinken	1	0.9968	1.0000
ES03500	Schnaps, Schnips	Schnaps, Schnips	Substantiv	1.	Schnaps, Branntwein	Trinken	1	0.9634	1.0000
EW01168	Kirsenwasser, Kirschenwasser	Kirsenwasser, Kirschenwasser	Substantiv		Branntwein aus Kirschen	Trinken	1	0.9639	1.0000
ER00917	Räppes, Räppis, Räps	Räppes, Räppis, Räps	Substantiv	1.	schlechter Wein; neuer Wein aus Trauben, die man vor der eigentlichen Weinlese holt	Trinken	1	0.9437	1.0000
ES05370	Stöpferle	Stöpferle	Substantiv	1.	petschierter Flaschenwein	Trinken	1	0.9600	1.0000
ES00280	sufen	sufen	Verb	1.	saufen, vom Vieh	Trinken	1	0.9631	1.0000
ET00171	düchlen	düchlen	Verb	3.	scherzh. trinken	Trinken	1	0.9681	1.0000
EP00808	belzen	belzen	Substantiv	4.	trinken, saufen	Trinken	1	0.9751	1.0000
ES00290	Suff	Suff	Substantiv	1.	Saufgelage	Trinken	1	0.0538	0.0000
ES00301	Suferei	Suferei	Substantiv	2.	Trinkgelage	Trinken	1	-0.0079	0.0000
PA01084	Adler	Adler	Substantiv	2	Gasthaus zum Adler	Trinken	0	0.0116	0.0000
PA02161	an-rudeln	anrudeln	Verb	-	betrunken sein	Trinken	0	-0.0144	0.0000
PA03974	aus-schenken	ausschenken	Verb	-	Getränke ausschenken	Trinken	0	-0.0145	0.0000
PB00444	Ballen, Ball	Ballen, Ball	Substantiv	5	Rausch	Trinken	0	-0.0090	0.0000
PB00520	Bampel	Bampel	Substantiv	2c	Gastwirt	Trinken	0	-0.0091	0.0000
PB01796	Beize	Beize	Substantiv	2	kleines, unordentliches Gasthaus	Trinken	0	0.0048	0.0000
PB02171	be-schnuckt	beschnuckt	Adjektiv	-	angeheitert	Trinken	0	-0.0127	0.0000
PB03059	Pflug	Pflug	Substantiv	3	Gasthaus zum Pflug	Trinken	0	0.0072	0.0000
PB03391	Bier-glas	Bierglas	Substantiv	-	Bierglas	Trinken	0	0.0621	0.0000
PB04749	Böckser-bohne	Böckserbohne	Substantiv	-	verdorbene Kaffeebohne	Trinken	0	0.0096	0.0000
PB04939	polen-voll	polenvoll	Adjektiv	-	betrunken	Trinken	0	-0.0073	0.0000
PB05638	Branntwein-knürbeler	Branntweinknürbeler	Substantiv	-	Schnapstrinker	Trinken	0	-0.0100	0.0000
PD03093	Dorf-wirtschaft	Dorfwirtschaft	Substantiv	-	Dorfwirtshaus	Trinken	0	-0.0120	0.0000
PD04444	Trink-stube	Trinkstube	Substantiv	1	Lokal, in dem man Getränke zu sich nimmt	Trinken	0	0.0190	0.0000
PD04447	Trink-zimmer	Trinkzimmer	Substantiv	-	Stube neben dem Tanzsaal, in der getrunken wird	Trinken	0	-0.0023	0.0000
PD04986	Duft	Duft	Substantiv	2	Alkoholrausch	Trinken	0	-0.0086	0.0000
PE00291	eichen	eichen	Verb	2.2a	feststellen, wieviel einer auf einen Sitz trinken kann	Trinken	0	0.1507	0.0000
PE00566	ein-flößen	einflößen	Verb	-	einflößen	Trinken	0	-0.0004	0.0000
PE00838	ein-schenken	einschenken	Verb	1	Getränke eingießen; das Glas gut (schlecht) füllen	Trinken	0	0.7667	1.0000
PF00858	Veit	Veit	Substantiv	2	der Rausch, den man sich antrinkt	Trinken	0	0.0224	0.0000
PF01616	ver-katert	verkatert	Adjektiv	-	müde nach durchzechter Nacht	Trinken	0	0.0155	0.0000
PF02529	ver-trinken	vertrinken	Verb	1	für Getränke ausgeben	Trinken	0	0.0209	0.0000
PG00605	Gast-stube	Gaststube	Substantiv	-	Gaststube	Trinken	0	-0.0156	0.0000
PG03418	Gluckser, Glückser	Gluckser, Glückser	Substantiv	2a	kleine Branntweinflasche	Trinken	0	0.0322	0.0000
PG04258	Grob-wirt	Grobwirt	Substantiv	-	unhöflicher Gastwirt	Trinken	0	-0.0214	0.0000
PH02969	Herbergs-mutter	Herbergsmutter	Substantiv	2	Gastwirtin	Trinken	0	-0.0171	0.0000
PH05549	Hirsch	Hirsch	Substantiv	2c'b	Gasthaus zum Hirsch	Trinken	0	0.0152	0.0000
PH06524	Hormes	Hormes	Substantiv	-	Alkoholrausch	Trinken	0	-0.0086	0.0000
PK00017	Kachel-wirt	Kachelwirt	Substantiv	-	Wirt, der häufig das Verlangte nicht hat	Trinken	0	-0.0074	0.0000
PK01047	Kater	Kater	Substantiv	2e	Katzenjammer nach übermäßigem Alkoholgenuß	Trinken	0	0.0147	0.0000
PK01135	Katzen-jammer	Katzenjammer	Substantiv	1a	unangenehme Nachwehen eines Rausches	Trinken	0	0.0066	0.0000
PK01462	Keller-mensch	Kellermensch	Substantiv	-	Kellnerin	Trinken	0	-0.0124	0.0000
PK01493	Kellner, Kellnerin, Kellerin	Kellner, Kellnerin, Kellerin	Substantiv	-	Kellner, Kellnerin, Kellerin	Trinken	0	-0.0100	0.0000
PK04261	Kost-haus	Kosthaus	Substantiv	-	Haus, in dem man beköstigt wird	Trinken	0	0.0060	0.0000
PL00528	Läpperer	Läpperer	Substantiv	-	(heimlicher) Trinker, Säufer	Trinken	0	-0.0007	0.0000
PL01544	Leiter	Leiter	Substantiv	1.2b	Zeche	Trinken	0	0.0253	0.0000
PL01949	Linde	Linde	Substantiv	2	Name von Gasthäusern	Trinken	0	0.0017	0.0000
PR00440	Rasier-schaum	Rasierschaum	Substantiv	-	Sahne auf dem Kaffee	Trinken	0	0.2683	0.0000
PS00157	Sack-süffer	Sacksüffer	Substantiv	-	kleines flaches Schnapsfläschchen für die Tasche	Trinken	0	0.1184	0.0000
PS00924	Sauf-kopf	Saufkopf	Substantiv	-	wer gern Alkohol trinkt	Trinken	0	0.0174	0.0000
PS00931	Sauf-nase	Saufnase	Substantiv	2	Säufer, Trunkenbold	Trinken	0	-0.0070	0.0000
PS02127	Schenk-Mädchen	SchenkMädchen	Substantiv	-	Aushelferin in Gaststätten zur Kirchweihzeit	Trinken	0	0.0030	0.0000
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	Trinken	0	0.0357	0.0000
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	Trinken	0	0.0244	0.0000
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	Trinken	0	0.0076	0.0000
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	Trinken	0	0.0121	0.0000
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0002	0.0000
PS10310	steif-voll	steifvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0165	0.0000
PS10672	sterngranatenhagel-voll	sterngranatenhagelvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0165	0.0000
PS10810	Stieben-süffer, Stieber-	Stiebensüffer, Stiebersüffer	Substantiv	-	Quartalssäufer	Trinken	0	-0.0023	0.0000
PS12385	Stürzer	Stürzer	Substantiv	-	ein herumtorkelnder Betrunkener	Trinken	0	0.0008	0.0000
PS12525	Süffer	Süffer	Substantiv	1	Säufer, Alkoholiker	Trinken	0	0.0031	0.0000
PS12530	Suff-kuh	Suffkuh	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0070	0.0000
PU00214	Über-sitz	Übersitz	Substantiv	-	das Sitzen im Wirtshaus nach der Sperrstunde	Trinken	0	0.0039	0.0000
PW01736	Wein-haus	Weinhaus	Substantiv	-	Weinwirtschaft	Trinken	0	0.0001	0.0000
PW01799	wein-selig	weinselig	Adjektiv	-	betrunken	Trinken	0	-0.0073	0.0000
PW03202	Wirtshaus-geherei	Wirtshausgeherei	Substantiv	-	häufiger Besuch im Gasthaus	Trinken	0	0.0037	0.0000
PW03206	Wirtshaus-läufer	Wirtshausläufer	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	0.0044	0.0000
PZ00168	Zapf-hahn	Zapfhahn	Substantiv	-	Hahn am Faß, am Schanktresen	Trinken	0	-0.0021	0.0000
LA00262	Angläs	Angläs	Substantiv	1.	weiße Wein-Flasche, drei Viertel Liter enthaltend	Trinken	0	-0.0016	0.0000
LD00053	däfen	däfen	Verb	2.	Wein mit Wasser durchsetzen	Trinken	0	0.0089	0.0000
LD00098	Dämpert	Dämpert	Substantiv	1.	starker Raucher	Trinken	0	0.0090	0.0000
LH00573	Hib	Hib	Substantiv		Räuschchen	Trinken	0	-0.0285	0.0000
LK00032	Kaffeehôr	Kaffeehôr	Substantiv		(eigentl. Kaffeehorn) Kaffeeschwester	Trinken	0	-0.0066	0.0000
LK01048	Kotzpenning	Kotzpenning	Substantiv		Gottespfennig, Trinkgeld, Almosen	Trinken	0	0.0247	0.0000
LM00556	Molken	Molken	Substantiv		Käsewasser in der Dickmilch	Trinken	0	0.9619	1.0000
LS00775	Schluck I	Schluck	Substantiv	1.	Schluck, Zug	Trinken	0	-0.0099	0.0000
LS01117	schores	schores	Substantiv		betrunken	Trinken	0	-0.0073	0.0000
LS01415	Seidel	Seidel	Substantiv		u. n. Getränk- u. Flüssigkeitsmaß, die Halbe	Trinken	0	0.3344	0.0000
LW00478	Wisch	Wisch	Substantiv	4.	Wirtshausschild, Bier- oder Weinzeichen	Trinken	0	0.0784	0.0000
LZ00126	Zieh-stang	Ziehstang	Substantiv		dehnbare Zuckerstange	Trinken	0	0.0108	0.0000
EA01244	Ürten	Ürten	Substantiv	1.	Zeche, gemeinsamer Schmaus in einem Gasthaus	Trinken	0	0.0213	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	2.	hervorstehender Kehlkopf, was vom Trinken kommen soll	Trinken	0	0.0229	0.0000
EG00945	Gas	Gas	Substantiv	3.	Rausch	Trinken	0	-0.0090	0.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	1.	Flasche, meist mit grossem Bauch, engem Halse und Giessschnabel, oft mit Stroh umflochten, Korbflasche; aus Glas oder Steingut; dient zum Aufbewahren von Kirsch- oder Pflaumenwasser, Schnaps, Wein, Essig, Petroleum; seltener auch eine kleine Flasche	Trinken	0	-0.0078	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	3.	Wirtshaus zum Hahn	Trinken	0	0.0084	0.0000
EH01237	Hüps	Hüps	Substantiv		Rausch	Trinken	0	-0.0090	0.0000
EH01600	Wirtshus	Wirtshus	Substantiv		Wirtschaft, Gastwirtschaft	Trinken	0	0.0065	0.0000
EK00577	Kanon(e)	Kanone, Kanon	Substantiv	3.	Rausch	Trinken	0	-0.0090	0.0000
EK01714	klutteren	klutteren	Verb	1.	plätschern, in Flüssigkeiten Blasen und gurgelnde Töne hervorbringen, z. B. beim Sieden, beim Sprudeln einer Quelle, beim Einschenken aus einer Flasche, beim Waschen, bes. beim Spielen im Wasser	Trinken	0	0.0528	0.0000
EK02087	Krueg	Krueg	Substantiv	2.	Trunkenbold, Säufer	Trinken	0	-0.0064	0.0000
EK02580	Kritzer	Kritzer	Substantiv	4.	kleiner Rausch	Trinken	0	-0.0040	0.0000
EN00094	nüechter(e)n	nüechteren, nüechtern	Adjektiv	1a)	in der Tagesfrühe weder Speise noch Trank zu sich genommen habend	Trinken	0	0.2391	0.0000
EP01325	bappig, bäppig	bappig, bäppig	Adjektiv	4.	weich, vom Wein	Trinken	0	0.0114	0.0000
EP02169	Buschong	Buschong	Substantiv		Korkstöpsel, Pfropfen	Trinken	0	0.0149	0.0000
EP02814	pfutlen, pfuttlen	pfutlen, pfuttlen	Verb	1.	quallern, mit Geräusch hervordringen (wie Wasser aus einer Flasche)	Trinken	0	0.0024	0.0000
ES00283	bsoffen	bsoffen	Adjektiv	1.	betrunken	Trinken	0	-0.0073	0.0000
ES03804	schwëblen, schwëflen 	schwëblen, schwëflen	Verb	1.	schwefeln, vom Wein	Trinken	0	0.1042	0.0000
ES04354	Spitz, Spitzen	Spitz, Spitzen	Substantiv	8.	Rausch	Trinken	0	-0.0090	0.0000
ES04428	gesprickelt 	gesprickelt	Adjektiv	2.	leicht angetrunken und darum nicht recht bei Sinnen	Trinken	0	-0.0163	0.0000
ES04532	Spritzer, Spretzer	Spritzer, Spretzer	Substantiv	4.	leichter Rausch	Trinken	0	-0.0044	0.0000
ES04830	uf stecken	uf stecken	Verb	4.	um das Trinkgeld spielen, von den Musikanten bei Festen. Zu einer bestimmten Stunde verlassen Musiker und die Tanzenden, letztere paarweise, das Tanzlokal und begeben sich in die Wirtschaftsräume, woselbst von den Musikern	Trinken	0	-0.0017	0.0000
ET00223	betuech(t), betaücht 	betuecht, betuech, betaücht	Adjektiv	2.	betrunken, und in diesem Zustande dann reich, zufrieden	Trinken	0	-0.0152	0.0000
ET00269	Dudel	Dudel	Substantiv	3.	Rausch	Trinken	0	-0.0090	0.0000
ET01396	Dusel	Dusel	Substantiv	2.	Rausch	Trinken	0	-0.0090	0.0000
ET01400	beduselt	beduselt	Adjektiv		betrunken	Trinken	0	-0.0073	0.0000
ET01401	duselig	duselig	Adjektiv	3.	leicht betrunken	Trinken	0	-0.0169	0.0000
PM02984	Moze	Moze	Substantiv	'1.2	Herbstzeitlose	Trinken	0	0.0248	0.0000
PB00199	Bäcker-lohn	Bäckerlohn	Substantiv	+	Backgebühr	Trinken	0	0.0151	0.0000
PE00418	Ei-gackel	Eigackel	Substantiv	2	Sumpfdotterblume	Trinken	0	0.0649	0.0000
PW02082	Welts-kerl	Weltskerl	Substantiv	2	ein besonders tüchtiger, erfolgreicher Mensch	Trinken	0	0.0080	0.0000
PK06048	kuttchern, küttchern	kuttchern, küttchern	Verb	2b	verstohlen lachen	Trinken	0	-0.0233	0.0000
PK04330	Köze	Köze	Substantiv	1a	aus Weiden oder Holzspänen geflochtener Rückenkorb mit Tragebändern	Trinken	0	0.0066	0.0000
PN01063	Neun-töter, Neune-	Neuntöter, Neunetöter	Substantiv	1d	Aeschna cyanea	Trinken	0	0.0563	0.0000
PH07488	Huren-bock	Hurenbock	Substantiv	-	lasterhafter Mann	Trinken	0	-0.0032	0.0000
PK03692	Kohl-hübel	Kohlhübel	Substantiv	-	Flurname	Trinken	0	-0.0082	0.0000
PK01609	Kessel-fabrik	Kesselfabrik	Substantiv	-	Kesselfabrik	Trinken	0	-0.0068	0.0000
PL00846	Laus-ficke	Lausficke	Substantiv	1b	Mensch mit verfilztem, verlaustem Haar	Trinken	0	0.0009	0.0000
PG04185	grimmen	grimmen	Verb	-	zusammenziehen (den Mund beim Genuß scharfer Sachen)	Trinken	0	-0.0221	0.0000
PS12419	Stutzen	Stutzen	Substantiv	2	das untere, dicke Ende einer Getreidegarbe	Trinken	0	0.0473	0.0000
PS03037	schlecht	schlecht	Adjektiv	+1a	einfach, schlicht	Trinken	0	0.0227	0.0000
PS07736	Skelett	Skelett	Substantiv	-	Skelett	Trinken	0	-0.0076	0.0000
PK00742	Karo	Karo	Substantiv	'1.1	viereckige Abteilung des Gartens	Trinken	0	0.0006	0.0000
PN00735	Nebel-macher	Nebelmacher	Substantiv	-	wer Darmwinde streichen läßt	Trinken	0	-0.0022	0.0000
PG03137	Glan-rasse	Glanrasse	Substantiv	-	eine im Glantal gezüchtete Rindviehrasse	Trinken	0	0.0439	0.0000
