xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell
EG00272	Giger	Substantiv	schlechte Sorte Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry defines ""Giger"" as a bad sort of brandy, which is a type of beverage. Therefore, it falls into the category of **Getränk**.

**Step-by-Step Explanation:**

1. Identify the headword and its definition: ""Giger"" refers to a type of poor-quality spirits or brandy.
2. Review each category:
   - Trinken: Pertains to drinking actions, which doesn't fit.
   - Durst: Relates to thirst, not applicable here.
   - Getränk: Specific types of beverages, which matches ""Giger.""
   - Other: Covers various related concepts but not specific beverage types.
3. Conclusion: Since ""Giger"" is a type of spirits, it belongs under **Getränk**.

Answer: **Getränk**"
EG00282	Giges, Gigs	Substantiv	schlechter Branntwein, Fusel; schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The entry refers to a type of beverage, so it belongs to **Getränk**.

**Answer:** Getränk"
EG00283	Burlegiges	Substantiv	schlechter, gewässerter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The dictionary entry describes a specific quality of wine, which falls under the category of properties or ingredients of beverages. According to the provided categories, such descriptions belong to ""other.""

Answer: **other**"
EG01048	Geist	Substantiv	Weingeist, Alkohol	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	"The dictionary entry ""Geist"" refers to alcohol or spirit, which is an ingredient in beverages, not fitting into trinken, Durst, or Getränk. 

Answer: **other**"
EG01127	Herrgöttel	Substantiv	ein kleines Glas Bier, ein halber Schoppen, ein viertel Liter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The dictionary entry ""Herrgötter"" refers to specific quantities of beverages, which falls under the 'other' category as it relates to quantities rather than the type of drink.

Answer: **other**"
EH00174	huchen	Substantiv	trinken, bes. übermässig	Trinken.Schnell_große_Mengen_trinken	trinken	"The dictionary entry ""huchen"" refers to the action of drinking, particularly in an excessive manner. This falls under the category of actions related to drinking.

trinken"
EK00182	Kaffee, Kaffi	Substantiv	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry refers to a specific type of beverage, which is coffee.

**Step-by-Step Explanation:**

1. **Identify the Headword and Definition:** The headword is ""Kaffee, Kaffi,"" and its definition is simply ""Kaffee.""
2. **Understand the Categories:**
   - **trinken:** Actions related to drinking.
   - **Durst:** State of being thirsty.
   - **Getränk:** Specific types or groups of beverages.
   - **other:** Everything else not covered above.
3. **Analyze the Headword:** ""Kaffee"" translates to coffee, which is a specific type of beverage.
4. **Categorize Based on Definition:**
   - Since ""Kaffee"" is a specific drink, it fits under Getränk.

**Answer:** Getränk"
EK00183	Schokelakaffee	Substantiv	Milchschokolade mit Brot	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	kein_Trinken	"The dictionary entry describes a food item, specifically a type of chocolate with bread, which falls under the ""other"" category as it's not related to drinking actions, thirst, or beverages.

**Answer:** other"
EK01109	Kirs(e), Kirsch	Substantiv	Kirschbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry ""Kirs(e), Kirsch"" refers to a specific type of beverage, making it fit the **Getränk** category.

**Answer:** Getränk"
EK01744	Kläw(n)er, Kläfler	Substantiv	Wein daraus	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The term ""Kläw(n)er, Kläfler"" refers to something used to make wine, which relates to ingredients of beverages. Therefore, it falls under the **other** category as it pertains to properties or ingredients rather than the beverage itself.

**Answer: other**"
EK02026	Kräbel	Substantiv	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Kraebel"" is defined as ""Branntwein,"" which refers to brandy, a specific type of beverage. This fits into category 3: Getränk.

Getränk"
EK02032	Krëbser	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry ""Krébser"" refers to Schnaps, which is a specific type of alcoholic beverage. This falls under the category of **Getränk**, as it represents a particular kind of drink.

**Answer:** Getränk"
EL00463	Vorlauf	Substantiv	der erste Branntwein, der beim Branntweinbrennen herauskommt; er wird nicht getrunken, sondern zur Herstellung einer geringeren Güte Schnaps oder zu Einreibungen verwandt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	"The dictionary entry describes ""Vorlauf"" as a type of distilled alcohol not intended for consumption but used in further processing, so it doesn't fit into trinken, Durst, or Getränk.

Answer: **other**"
EL01179	Lur(e), Lür	Substantiv	schlechte Brühe überhaupt, bes. Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry refers to a specific type of beverage (coffee) and thus falls under **Getränk**.

Answer: **Getränk**"
EL01179	Lur(e), Lür	Substantiv	schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Lur(e), Lür"" refers to a type of spirit, specifically bad or low-quality spirits. This fits under the category of specific beverages.

**Answer:** Getränk"
EL01179	Lur(e), Lür	Substantiv	leichter Wein, hergestellt durch Vermischen mit Wasser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EL01179	Lur(e), Lür	Substantiv	ein Getränk, im Herbst aus wilden Früchten und etwas Wein hergestellt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry defines ""Lur(e), Lür"" as a drink made from wild fruits and wine. This directly corresponds to the **Getränk** category, which includes specific types or groups of beverages.

Answer: Getränk"
EL01180	Lappenlur(e), Lappenlür	Substantiv	schwacher, saurer, matter, verwässerter Wein oder Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The headword describes types of beverages, fitting the **Getränk** category.

**Answer:** Getränk"
EL01546	Lüterung	Substantiv	Vorbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
EM00566	Milch	Substantiv	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The headword ""Milch"" refers to milk, which is a specific type of beverage. Therefore, it belongs to the **Getränk** category.

**Step-by-step Explanation:**

1. **Identify the Headword and Definition:** The entry is for ""Milch,"" defined as itself, indicating it's a noun.
2. **Understand Categories:**
   - **trinken:** Actions related to drinking.
   - **Durst:** Feeling or state of thirst.
   - **Getränk:** Specific types of beverages.
   - **other:** Everything else not covered above.
3. **Analyze ""Milch"":** It means milk, a beverage.
4. **Categorize:** Since it's a specific drink, it fits under **Getränk**.

**Answer:**

Getränk"
EM00567	Brieschmilch	Substantiv	die erste Milch der Kuh	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry refers to a specific type of beverage (colostrum), which fits into the Getränk category.

Answer: **Getränk**"
EM00571	Geisenmilch	Substantiv	Ziegenmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The headword ""Geisenmilch"" refers to goat milk, which is a specific type of beverage. Therefore, it fits into the **Getränk** category.

Answer: Getränk"
EM00577	Surmilch	Substantiv	Sauermilch, Dickmilch, gestockte Milch; wird häufig abends mit Kartoffeln gegessen; auch zu Suppen verwendet	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	kein_Trinken	"The dictionary entry ""Surmilch"" refers to a specific type of milk product used in meals, not primarily as a beverage. It doesn't fit into trinken (action of drinking), Durst (thirst), or Getränk (beverages). Hence, it belongs to the ""other"" category.

**Answer:** other"
EM00624	Molzer	Substantiv	Biersorte, die teils aus Lager-, teils aus Jungbier besteht	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The dictionary entry refers to a specific type of beer, making it a beverage. 

**Step-by-Step Explanation:**

1. **Headword Analysis:** ""Molzer"" is defined as a Biersorte (beer variety).
2. **Definition Understanding:** It's a mix of lager and young beer, indicating a specific drink.
3. **Category Matching:** Since it's a type of beverage, it fits into the Getränk category.

**Answer:** Getränk"
EM00634	Mëmm; Mëmm(e)le	Substantiv	in der Kinderspr. jede trinkbare Flüssigkeit, besonders Milch; auch verdoppelt	Getränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry refers to any drinkable liquid, especially milk, in child language, fitting the category of specific types or groups of beverages.

**Answer:** Getränk"
EM01217	Elfermëss	Substantiv	übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein_Trinken	"The dictionary entry for ""Elfermëss"" refers to an activity involving going to a pub at a specific time, which falls under the ""other"" category as it relates to a place and activity rather than drinking actions, thirst, or types of beverages.

**Answer:** other"
EM01478	Most II, Muschk	Substantiv	süsser Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry defines a specific type of beverage, so it fits into the **Getränk** category.

**Answer:** Getränk"
EM01478	Most II, Muschk	Substantiv	süsser Traubenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The headword refers to a specific type of sweet grape wine, which is a beverage. It doesn't relate to an action of drinking, thirst, or other categories beyond being a type of drink.

**Answer:** Getränk"
EM01516	Mët(er)	Substantiv	Met	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk	"The dictionary entry refers to a type of beverage, specifically mead. Therefore, it belongs to the **Getränk** category.

Answer: **Getränk**"
EN00683	Näz	Substantiv	schlechtes Getränk	Getränk	Getränk	"The term ""Näz"" refers to a type of drink, even if it's a bad one. Therefore, it fits into the category for specific types or groups of beverages.

**Step-by-step explanation:**

1. The headword is ""Näz,"" defined as ""schlechtes Getränk.""
2. Translate the definition: ""bad drink"" or ""poor beverage.""
3. Identify that ""Getränk"" means ""beverage"" in German.
4. Recognize that ""Näz"" specifies a type of drink, even if it's negative.
5. Therefore, it belongs to the **Getränk** category.

**Answer:** Getränk"
EP00701	Totenbaümpolitur	Substantiv	schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry refers to a specific type of alcoholic beverage, making it fall under the **Getränk** category.

Getränk"
EP00808	belzen	Substantiv	trinken, saufen	Trinken; Trinken.Alkohol_trinken	trinken	"The headword ""belzen"" is defined as ""trinken, saufen,"" which are both verbs related to the action of drinking. Therefore, it falls under category 1.

**Answer: trinken**"
EP00812	us belzen	Substantiv	leer trinken	Trinken.Austrinken	trinken	"The dictionary entry ""us belzen"" with the definition ""leer trinken"" refers to an action of drinking. Therefore, it belongs to the **trinken** category.

Answer: **trinken**"
EP00881	Bemmeri	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Bemmeri"" refers to a type of wine, specifically bad wine. Since this is a specific kind of beverage, it fits into the **Getränk** category.

Answer: **Getränk**"
EP00974	Bumpes	Substantiv	gepantschter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The word ""Bumpes"" refers to a type of adulterated wine, which falls under the category of beverages. 

Answer: **Getränk**"
EP01449	Bupperi	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EP01634	Bier	Substantiv	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	Getränk
EP01789	Bërliner	Substantiv	schlechter Schnaps, auch Bërliner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Bërliner"" refers to a type of schnapps, which is a specific beverage. Therefore, it belongs to the **Getränk** category.

**Answer:** Getränk"
EP02080	Position	Substantiv	ein gewöhnliches Trinkglas voll Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	"The dictionary entry refers to a drinking glass containing schnapps, which is a container for a beverage. Containers fall under the ""other"" category.

Answer: **other**"
EP02310	Petrol	Substantiv	Fusel, gemeiner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Petrol"" refers to a type of alcoholic beverage, specifically low-quality spirits. Therefore, it fits into the **Getränk** category.

**Answer:** Getränk"
EP02606	Rachenbutzer	Substantiv	saurer Wein, der vermöge seiner Weinsteinsäure den Schleim im Rachen gerinnen macht und ablöst	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to a specific type of sour wine known for its effect on throat mucus. This falls under the beverages category.

**Answer:** Getränk"
EP03252	Plämpel, Bämpel	Substantiv	träger, langsamer Mensch; schlechtes Getränk, insbes. dünner schwappelnder Kaffee	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	kein_Trinken	"The dictionary entry ""Plämpel, Bämpel"" refers to both a person and a type of coffee. The coffee aspect might seem related to **Getränk**, but since it describes a quality rather than a specific beverage and also includes a personal description, it fits best in the **other** category.

Answer: other"
EP03335	Plappri, Plappkli	Substantiv	schwaches Getränk, insb. von Wein und Kaffee gesagt	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to specific types of beverages (wine and coffee), so it belongs to the Getränk category.

**Step-by-Step Explanation:**

1. The headword ""Plappri"" or ""Plappkli"" is defined as a weak beverage, specifically related to wine and coffee.
2. This directly points to it being a type of drink, not an action or state.
3. Therefore, it fits under the **Getränk** category.

**Answer:** Getränk"
EP03708	Brüej(e)	Substantiv	Brühe, Sauce; auch Seifenbrühe, frischgepresster Rebensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	kein_Trinken	"The dictionary entry ""Brüej(e)"" refers to both non-beverage items (broth, sauce) and a beverage (grape juice). Since not all definitions pertain to drinks, it doesn't fit into Getränk. Therefore, the category is:

**Answer:** other"
EP03708	Brüej(e)	Substantiv	schlechte Suppe, schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to specific types of beverages (soup and wine), albeit negatively. Therefore, it fits into the **Getränk** category.

Getränk"
EP03711	Bankerottbrüej	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to a type of beverage, specifically wine. Therefore, it falls under the **Getränk** category.

**Answer:** Getränk"
EP03723	Leimenbrüej	Substantiv	scherzhaft für den lehmfarbigen neuen Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Leimenbrüej"" refers to a type of new wine with a clay color, making it a specific beverage. 

Answer: Getränk"
EP03724	Qutschelbrüej	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry refers to a specific type of coffee, which falls under the category of beverages. Therefore, it is categorized as:

Getränk"
EP03727	Schnitzbrüej	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to a specific type of beverage (wine), even though it's of poor quality. Therefore, it fits into the **Getränk** category.

Answer: Getränk"
EP03750	Brocken	Substantiv	Hunger, Durst	Durst	kein_Trinken	"The dictionary entry for ""Brocken"" refers to both hunger and thirst. Since it encompasses more than just being thirsty (Durst) or drinking actions (trinken), it best fits into the broad **other** category.

Answer: **other**"
EP03894	Brand	Substantiv	Durst	Durst	Durst	"The dictionary entry for ""Brand"" is defined as ""Durst,"" which refers to the state of being thirsty.

Answer: **Durst**"
EP03930	Brenz	Substantiv	Schnaps, Fusel	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
EP04065	Briest, Briesch	Substantiv	Milch einer frischmelkenden Kuh	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The term ""Briest"" refers to a specific type of milk, making it a specific beverage.

**Getränk**"
EP04065	Briest, Briesch	Substantiv	gestockte junge Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The term refers to a specific type of beverage (thickened young milk), so it falls under the Getränk category.

**Answer:** Getränk"
ER00626	Rum I	Substantiv	Rum	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry refers to ""Rum,"" which is a specific type of beverage. Therefore, it belongs to the category **Getränk**.

**Step-by-Step Explanation:**

1. **Identify Categories**: The categories are trinken (actions of drinking), Durst (state of being thirsty), Getränk (types of beverages), and other (everything else).
2. **Analyze Headword**: ""Rum"" is a specific alcoholic drink.
3. **Categorize**: Since it's a type of beverage, it fits into Getränk.

**Answer:** Getränk"
ER00670	Rämpes	Substantiv	geringer Schnaps; schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Rämpes"" refers to types of alcoholic beverages, specifically schnapps and wine. This matches the **Getränk** category as it specifies kinds of drinks.

**Step-by-Step Explanation:**

1. The term ""geringer Schnaps"" translates to a small amount of schnapps.
2. ""Schlechter Wein"" refers to bad or low-quality wine.
3. Both definitions are specific types of beverages, fitting the **Getränk** category.

Answer: Getränk"
ER00917	Räppes, Räppis, Räps	Substantiv	schlechter Wein; neuer Wein aus Trauben, die man vor der eigentlichen Weinlese holt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to a specific type of beverage, making it fit under **Getränk**.

Answer: **Getränk**"
ER01113	Rissmichum	Substantiv	gemeiner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Rissmichum"" refers to a type of alcoholic beverage, which falls under specific types of drinks.

Answer: **Getränk**"
ES00271	Seifel	Substantiv	minderwertiges Getränk, Bier oder Wein	Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
ES00290	Suff	Substantiv	Saufgelage	Trinken.Alkohol_trinken	kein_Trinken	"The dictionary entry refers to heavy drinking sessions, which falls under activities related to excessive drinking behavior rather than just the act of drinking or specific beverages.

**Answer:** other"
ES00291	Sufens, Saufens	Substantiv	Zecherei	Trinken.Alkohol_trinken	kein_Trinken	"The dictionary entry refers to an activity involving drinking sessions, which falls under general activities related to consuming beverages. Therefore, it is classified as:

**Answer:** other"
ES00292	Gsuff(s)	Substantiv	schlechtes Getränk	Getränk	Getränk	"The dictionary entry refers to a specific type of beverage, even if it's described as bad. Therefore, it falls under the category of beverages.

Answer: **Getränk**"
ES00292	Gsuff(s)	Substantiv	anhaltendes Trinken	Trinken.Häufig_lange_trinken	trinken	"The dictionary entry ""Gsuff(s)"" refers to continuous drinking, which falls under the category of actions related to drinking a liquid. 

Answer: **trinken**"
ES00301	Suferei	Substantiv	Trinkgelage	Trinken.Alkohol_trinken	kein_Trinken	"The word ""Suferei"" refers to a heavy drinking session, which is an activity or state related to drinking but not the general action of drinking itself. Therefore, it falls under the **other** category.

Answer: **other**"
ES00301	Suferei	Substantiv	Trinklust, Trinkerei	Trinken.Alkohol_trinken	Durst	Durst
ES00323	Saft	Substantiv	Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	Getränk
ES00572	Katzenseckel	Substantiv	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
ES01069	supperen	Substantiv	beim Trinken ein schlürfendes Geräusch verursachen	Trinken.Geräuschvoll_trinken	trinken	"The dictionary entry describes an action associated with drinking, specifically making a slurping sound. This fits best under the ""trinken"" category as it's related to the act of drinking.

trinken"
ES01193	Suser	Substantiv	gährender Most	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
ES02036	Schoppen	Substantiv	bes. ein Schoppen Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	kein_Trinken	"The dictionary entry ""Schoppen"" refers to a mug of beer, indicating both the container and the quantity served. Since it relates to the vessel and serving size rather than the act of drinking, thirst, or the beverage itself, it falls into the 'other' category.

**Answer: other**"
ES02507	Kaffeeschlabber	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The headword ""Kaffeeschlabber"" refers to a type of coffee, specifically bad coffee. Since it describes a beverage, it falls under the category of specific types or groups of beverages.

**Answer: Getränk**"
ES02514	Schlabberte, Schlabbete	Substantiv	überh. schlechtes Getränke, kraftlose Brühe	Getränk	Getränk	"The dictionary entry refers to a type of beverage, specifically a poor-quality drink. Therefore, it falls under the category for specific types or groups of beverages.

**Answer:** Getränk"
ES03133	Armschmalz	Substantiv	in der Arbeiterspr. Bezeichnung für alkoholhaltige Getränke	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk	"The dictionary entry ""Armschmalz"" refers to a specific type of beverages, namely alcoholic ones. It fits into the **Getränk** category as it denotes a group of drinks.

**Answer:** Getränk"
ES03500	Schnaps, Schnips	Substantiv	Schnaps, Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Schnaps, Schnips"" refers to specific types of beverages, so it falls under the Getränk category.

**Answer:** Getränk"
ES03505	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Substantiv	Branntwein aus Zwetschen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
ES04513	Sprit	Substantiv	schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry ""Sprit"" with the definition ""schlechter Schnaps"" refers to a type of poor-quality schnapps, which is a specific alcoholic beverage. This fits into the category of beverages.

Answer: Getränk"
ES04532	Spritzer, Spretzer	Substantiv	kleine Menge Branntwein, die man in den schwarzen Kaffee giesst	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	"The dictionary entry describes adding spirits to coffee, which relates to preparation, not a specific beverage. 

Answer: **other**"
ES05370	Stöpferle	Substantiv	petschierter Flaschenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
ET00024	Tee	Substantiv	Aufguss von getrockneten Blättern oder Blüten heilkräftiger Pflanzen	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The dictionary entry ""Tee"" refers to a specific type of beverage, which fits into the **Getränk** category.

**Answer:** Getränk"
ET00025	Brusttee	Substantiv	Brusttee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The dictionary entry ""Brusttee"" refers to a specific type of tea, making it a beverage. Therefore, it fits into the **Getränk** category.

**Answer:** Getränk"
ET01331	Durst	Substantiv	Durst	Durst	Durst	"The dictionary entry for ""Durst"" refers to the state of thirst, fitting into category 2.

Answer: Durst"
ET01557	Düttle, Düttel	Substantiv	Muttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry refers to a specific type of beverage, which falls under the category of Getränk.

**Getränk**"
ET01713	Traberen, Träberen	Substantiv	Treberbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Traberen, Träberen"" with its definition ""Treberbranntwein"" refers to a specific type of brandy made from grape pomace. Since it's a specific beverage, it falls under the **Getränk** category.

Answer: Getränk"
ET01926	Teüfelsdrëck	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Teüfelsdrëck"" is defined as ""Schnaps,"" which is a specific type of alcoholic beverage. This falls under the category **Getränk**, which includes specific types or groups of beverages.

**Answer:** Getränk"
ET02147	Trank	Substantiv	Trank	Getränk	Getränk	"The word ""Trank"" refers to a type of beverage, making it suitable for the **Getränk** category.

**Answer:** Getränk"
