xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell
EL01546	Lüterung	Substantiv	Vorbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	"**Step-by-step Explanation:**

1. **Understanding Categories:** The task requires categorizing the dictionary entry into one of four categories based on specific definitions.

2. **Analyzing Headword and Definition:** ""Lüterung"" refers to a purification process, while ""Vorbranntwein"" relates to wine before distillation. This indicates an activity in beverage preparation rather than consumption or a drink type.

3. **Categorizing:**
   - Not ""trinken,"" as it's not about drinking.
   - Not ""Durst,"" as it doesn't relate to thirst.
   - Not ""Getränk,"" because it describes a process, not a specific beverage.

4. **Conclusion:** Since it involves the preparation of beverages, it fits into the ""other"" category.

**Answer:**
other"
EM00566	Milch	Substantiv	Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The headword ""Milch"" refers to milk, which is a type of beverage. Therefore, it falls under the **Getränk** category.

**Answer:** Getränk"
EM00567	Brieschmilch	Substantiv	die erste Milch der Kuh	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The headword ""Brieschmilch"" refers to the first milk produced by a cow, which is a type of beverage. 

**Answer:** Getränk"
EM00571	Geisenmilch	Substantiv	Ziegenmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	Getränk
EM00577	Surmilch	Substantiv	Sauermilch, Dickmilch, gestockte Milch; wird häufig abends mit Kartoffeln gegessen; auch zu Suppen verwendet	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry defines ""Surmilch"" as a type of sour or thickened milk, which is used in various dishes. This makes it a specific type of beverage.

**Answer:** Getränk"
EM00624	Molzer	Substantiv	Biersorte, die teils aus Lager-, teils aus Jungbier besteht	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The headword ""Molzer"" refers to a specific type of beer, which fits into the **Getränk** category. 

**Answer: Getränk**"
EM00634	Mëmm; Mëmm(e)le	Substantiv	in der Kinderspr. jede trinkbare Flüssigkeit, besonders Milch; auch verdoppelt	Getränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The term ""Mëmm"" refers to any drinkable liquid, particularly milk, as used in children's language. This fits into the category of specific types or groups of beverages.

**Getränk**"
EM01217	Elfermëss	Substantiv	übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein_Trinken	other
EM01478	Most II, Muschk	Substantiv	süsser Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry describes a specific type of beverage, sweet apple wine, which falls under the category of beverages (Getränk).

**Answer:** Getränk"
EM01478	Most II, Muschk	Substantiv	süsser Traubenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EM01516	Mët(er)	Substantiv	Met	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein_Trinken	"The dictionary entry ""Mët(er)"" with the definition ""Met"" is categorized under **other** as it relates to measurement and does not pertain to drinking, thirst, or beverages.

Answer: other"
EN00683	Näz	Substantiv	schlechtes Getränk	Getränk	Getränk	"The dictionary entry describes ""Näz"" as a type of beverage, specifically a bad one. This falls under the category of beverages or types of drinks.

**Step-by-Step Explanation:**

1. **Identify the Headword and Definition:**  
   - Headword: *Näz*  
   - Definition: schlechtes Getränk (bad beverage)

2. **Analyze the Categories:**  
   - **trinken**: Actions related to drinking; does not apply here as ""Näz"" is a type of drink, not an action.  
   - **Durst**: State of being thirsty; unrelated to ""Näz.""  
   - **Getränk**: Specific types or groups of beverages; matches since ""Näz"" is defined as a beverage (albeit bad).  
   - **other**: Encompasses non-beverage-related terms; not applicable here.

3. **Determine the Correct Category:**  
   Since ""Näz"" refers to a type of beverage, it fits into the **Getränk** category.

**Answer:** Getränk"
EP00701	Totenbaümpolitur	Substantiv	schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Totenbaümpolitur"" refers to a type of beverage, specifically a bad schnapps. Therefore, it falls under the category of beverages or **Getränk**.

Answer: Getränk"
EP00808	belzen	Substantiv	trinken, saufen	Trinken; Trinken.Alkohol_trinken	trinken	"The headword ""belzen"" with definitions ""trinken, saufen"" relates to the action of drinking. Therefore, it fits into the **trinken** category.

**Answer:** trinken"
EP00812	us belzen	Substantiv	leer trinken	Trinken.Austrinken	trinken	"The word ""us belzen"" translates to an action of drinking until something is empty. This falls under the category of actions related to drinking a liquid.

**Answer:** trinken"
EP00881	Bemmeri	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EP00974	Bumpes	Substantiv	gepantschter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EP01449	Bupperi	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to a specific type of beverage (wine), which falls under the ""Getränk"" category.

**Getränk**"
EP01634	Bier	Substantiv	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The headword ""Bier"" refers to beer, which is a specific type of beverage. Therefore, it falls under the category of beverages.

**Getränk**"
EP01789	Bërliner	Substantiv	schlechter Schnaps, auch Bërliner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Bërliner"" refers to a specific type of schnapps, which qualifies as a beverage. Therefore, it falls under the **Getränk** category.

**Answer:** Getränk"
EP02080	Position	Substantiv	ein gewöhnliches Trinkglas voll Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	"The dictionary entry refers to the placement of a drinking glass containing schnapps, which relates to the container rather than the act of drinking, thirst, or the beverage itself. Therefore, it falls under the category of tools or containers related to beverages.

**Answer:** other"
EP02310	Petrol	Substantiv	Fusel, gemeiner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
EP02606	Rachenbutzer	Substantiv	saurer Wein, der vermöge seiner Weinsteinsäure den Schleim im Rachen gerinnen macht und ablöst	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The headword ""Rachenbutzer"" refers to a specific type of sour wine, which makes it fall under the category of beverages. 

**Getränk**"
EP03252	Plämpel, Bämpel	Substantiv	träger, langsamer Mensch; schlechtes Getränk, insbes. dünner schwappelnder Kaffee	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	kein_Trinken	"The headword ""Plämpel, Bämpel"" primarily refers to a slow or lazy person, which falls outside the specific categories of drinking actions, thirst states, or beverages. Although part of its definition relates to bad drinks, the primary meaning as a descriptor for a person places it in the 'other' category.

**Answer:** other"
EP03335	Plappri, Plappkli	Substantiv	schwaches Getränk, insb. von Wein und Kaffee gesagt	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EP03708	Brüej(e)	Substantiv	Brühe, Sauce; auch Seifenbrühe, frischgepresster Rebensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	Getränk
EP03708	Brüej(e)	Substantiv	schlechte Suppe, schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
EP03711	Bankerottbrüej	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	**Getränk**
EP03723	Leimenbrüej	Substantiv	scherzhaft für den lehmfarbigen neuen Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	[ungültig]	"**Getränk**

The dictionary entry refers to a type of wine, which falls under the category of beverages."
EP03724	Qutschelbrüej	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry ""Qutschelbrüej"" with the definition ""schlechter Kaffee"" refers to a specific type of beverage, albeit of lower quality. Therefore, it falls into the category:

**Getränk**"
EP03727	Schnitzbrüej	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry for ""Schnitzbrüej"" (bad wine) is categorized under **Getränk** as it refers to a specific type of beverage.

Answer: Getränk"
EP03750	Brocken	Substantiv	Hunger, Durst	Durst	Durst	"The dictionary entry for ""Brocken"" defines it as both hunger and thirst. Since one of the definitions includes ""Durst,"" which directly corresponds to category 2 (**Durst**), the correct assignment is:

**Durst**"
EP03894	Brand	Substantiv	Durst	Durst	Durst	"The headword ""Brand"" is defined as ""Durst,"" which refers to the state of being thirsty. Therefore, it fits into category 2: Durst.

**Answer:** Durst"
EP03930	Brenz	Substantiv	Schnaps, Fusel	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry for ""Brenz"" refers to specific types of beverages (Schnaps, Fusel), which falls under the category of **Getränk**.

**Answer:** Getränk"
EP04065	Briest, Briesch	Substantiv	Milch einer frischmelkenden Kuh	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The term ""Briest"" refers to milk from a cow being milked, which is a specific type of beverage. 

**Answer:** Getränk"
EP04065	Briest, Briesch	Substantiv	gestockte junge Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry describes ""Briest"" and ""Briesch"" as thickened young milk, which is a specific type of beverage product. Therefore, it fits into the **Getränk** category.

Answer: Getränk"
ER00626	Rum I	Substantiv	Rum	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry headword ""Rum I"" and its definition ""Rum"" refer to a specific type of beverage. Therefore, it fits into category 3, which includes types or groups of beverages.

**Answer: Getränk**"
ER00670	Rämpes	Substantiv	geringer Schnaps; schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry describes a type of beverage (schnapps or wine), which fits into category 3 (**Getränk**).

**Answer:** Getränk"
ER00917	Räppes, Räppis, Räps	Substantiv	schlechter Wein; neuer Wein aus Trauben, die man vor der eigentlichen Weinlese holt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry describes ""Räppes"" as a type of wine, which falls under the category of beverages. 

**Answer:** Getränk"
ER01113	Rissmichum	Substantiv	gemeiner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
ES00271	Seifel	Substantiv	minderwertiges Getränk, Bier oder Wein	Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The headword ""Seifel"" refers to a specific type of low-quality beverage made from beer or wine. It fits into the category of beverages (Getränk). 

Answer: Getränk"
ES00290	Suff	Substantiv	Saufgelage	Trinken.Alkohol_trinken	kein_Trinken	"The term ""Suff"" defined as ""Saufgelage"" refers to a drinking session or party setting. This is categorized under activities related to general gastronomy and social settings involving alcohol consumption.

**Answer:** other"
ES00291	Sufens, Saufens	Substantiv	Zecherei	Trinken.Alkohol_trinken	kein_Trinken	"The dictionary entry ""Sufens, Saufens"" with the definition ""Zecherei"" refers to excessive drinking or carousing. This activity doesn't fall under drinking actions, thirst, or specific beverages but is an associated activity. Therefore, it belongs to category 4.

**Answer:** other"
ES00292	Gsuff(s)	Substantiv	schlechtes Getränk	Getränk	Getränk	"**Step-by-Step Explanation:**

1. **Headword Analysis:** The headword is ""Gsuff(s),"" which is a noun referring to a type of beverage.
2. **Definition Review:** It's defined as ""schlechtes Getränk,"" meaning it's a type of bad drink.
3. **Categorization:** Since the term refers to a specific type of beverage, regardless of its quality, it falls under category 3 (**Getränk**).

**Answer:**
Getränk"
ES00292	Gsuff(s)	Substantiv	anhaltendes Trinken	Trinken.Häufig_lange_trinken	trinken	"The term ""Gsuff(s)"" with the definition ""anhaltendes Trinken"" refers to an ongoing action of drinking, which fits into the category of actions related to drinking. Therefore, it is classified as:

**trinken**"
ES00301	Suferei	Substantiv	Trinkgelage	Trinken.Alkohol_trinken	kein_Trinken	"The headword ""Suferei"" with the definition ""Trinkgelage"" refers to a drinking spree or carousing, which is an extended social activity involving heavy drinking. This doesn't fit into the categories of trinken (simple drinking action), Durst (state of thirst), or Getränk (types of beverages). Therefore, it falls under the ""other"" category as it's related to broader social drinking activities.

**Answer: other**"
ES00301	Suferei	Substantiv	Trinklust, Trinkerei	Trinken.Alkohol_trinken	Durst	"The word ""Suferei"" is defined as a desire or need to drink and also refers to drinking activities. Since the definition primarily captures the state of wanting to drink (Trinklust), it fits best under the category of Durst, which deals with the state or need of being thirsty.

**Answer: Durst**"
ES00323	Saft	Substantiv	Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	"The headword ""Saft"" refers to juice, which is a specific type of beverage. Therefore, it falls under the **Getränk** category.

**Step-by-Step Explanation:**

1. **Identify the Headword and Definition:** The headword is ""Saft,"" defined as juice.
2. **Match with Categories:**
   - **trinken**: Actions like drinking; doesn't fit a noun (juice).
   - **Durst**: Refers to thirst state, not applicable here.
   - **Getränk**: Specific beverages; juice fits perfectly.
3. **Conclusion:** ""Saft"" is categorized under **Getränk**.

**Answer: Getränk**"
ES00572	Katzenseckel	Substantiv	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
ES01069	supperen	Substantiv	beim Trinken ein schlürfendes Geräusch verursachen	Trinken.Geräuschvoll_trinken	trinken	trinken
ES01193	Suser	Substantiv	gährender Most	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The dictionary entry ""Suser"" refers to someone who is yawning and does not fit into the categories of drinking actions, thirst states, or specific beverages. Thus, it belongs to the ""other"" category.

**Answer: other**"
ES02036	Schoppen	Substantiv	bes. ein Schoppen Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	Getränk
ES02507	Kaffeeschlabber	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The term ""Kaffeeschlabber"" refers to a specific type of beverage, specifically poor-quality coffee. It fits the category of beverages (Getränk).

**Answer:** Getränk"
ES02514	Schlabberte, Schlabbete	Substantiv	überh. schlechtes Getränke, kraftlose Brühe	Getränk	Getränk	Getränk
ES03133	Armschmalz	Substantiv	in der Arbeiterspr. Bezeichnung für alkoholhaltige Getränke	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk	"The dictionary entry for ""Armschmalz"" refers to alcoholic beverages in workers' language. Since it specifies a category of drinks, it fits into the ""Getränk"" category.

**Answer:** Getränk"
ES03500	Schnaps, Schnips	Substantiv	Schnaps, Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The headword ""Schnaps, Schnips"" refers to specific types of beverages (liqueur and brandy), fitting into the Getränk category.

**Answer:** Getränk"
ES03505	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Substantiv	Branntwein aus Zwetschen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
ES04513	Sprit	Substantiv	schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	[ungültig]	"**Getränk**

""Sprit"" refers to a specific type of beverage (a low-quality schnapps), fitting into category 3."
ES04532	Spritzer, Spretzer	Substantiv	kleine Menge Branntwein, die man in den schwarzen Kaffee giesst	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry refers to a specific type of alcoholic beverage addition. Therefore, it falls under the category of **Getränk**.

**Answer:** Getränk"
ES05370	Stöpferle	Substantiv	petschierter Flaschenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Stöpferle"" refers to a specific type of bottled wine, making it fall under the category of beverages. 

**Answer:** Getränk"
ET00024	Tee	Substantiv	Aufguss von getrockneten Blättern oder Blüten heilkräftiger Pflanzen	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	Getränk
ET00025	Brusttee	Substantiv	Brusttee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The dictionary entry ""Brusttee"" refers to a specific type of tea, which falls under the category of beverages. 

**Answer: Getränk**"
ET01331	Durst	Substantiv	Durst	Durst	Durst	"The dictionary entry for ""Durst"" refers to the state of being thirsty, which falls under the category of **Durst**.

Answer: Durst"
ET01557	Düttle, Düttel	Substantiv	Muttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	kein_Trinken	"The dictionary entry describes ""Muttermilch,"" which refers to afterbirth in cows, not a drinkable liquid. It doesn't fit into trinken (drinking actions), Durst (thirst state), or Getränk (beverages). Therefore, it falls under **other**.

**Answer:** other"
ET01713	Traberen, Träberen	Substantiv	Treberbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
ET01926	Teüfelsdrëck	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Teüfelsdrëck,"" defined as ""Schnaps,"" refers to a type of alcoholic beverage. This places it within the ""Getränk"" category.

**Answer:** Getränk"
ET02147	Trank	Substantiv	Trank	Getränk	Getränk	Getränk
ET02152	Säütränke	Substantiv	schlechtes Getränk, z. B. schlechter Wein	Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
ET02160	Trinken	Substantiv	Getränk	Getränk	Getränk	"The dictionary entry ""Trinken"" with the definition ""Getränk"" falls under the category **Getränk** because the definition refers specifically to a type of beverage. 

**Answer:** Getränk"
ET02165	Trunk	Substantiv	Trunk	Getränk	kein_Trinken	"The headword ""Trunk"" falls under the category **other** because it refers to a container or part of an elephant, not directly related to drinking actions, thirst states, or specific beverages.

**Answer:** other"
ET02166	Schlaftrunk	Substantiv	urspr. Trunk, der dem Gaste dargereicht wurde, wenn er sich schon zu Bett begeben hatte; später Trinkgelage, das sich an die Abendmahlzeit anschloss.	Getränk; Trinken	kein_Trinken	"The dictionary entry ""Schlaftrunk"" refers to a historical drinking event or session rather than a specific type of beverage. Therefore, the appropriate category is:

**other**"
ET02252	Druesen, Drusen	Substantiv	Branntwein aus Weinhefe gewonnen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry refers to a specific alcoholic beverage, brandy made from wine yeast. This fits under the category of beverages.

**Answer: Getränk**"
EW00675	Äpfelwi(n)	Substantiv	Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry refers to a specific type of alcoholic beverage made from apples, which fits into the Getränk category.

**Answer: Getränk**"
