xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell
PF02041	ver-purzeln	Verb	purzelnd in Unordnung bringen, niedertreten	kein_Trinken	[ungültig]	"Based on the definition ""purzelnd in Unordnung bringen, niedertreten"", I would categorize the headword **ver-purzeln** as:

other

This is because the definition refers to a state of being disordered or tripped over (niedertreten), rather than specifically relating to drinking, thirst, or specific types of beverages."
PD02277	Diebchens	Substantiv	Knabenspiel	kein_Trinken	kein_Trinken	other
PB06834	brutteln	Verb	schlecht arbeiten (vom Waschen und Stricken)	kein_Trinken	[ungültig]	"other 

The word ""brutteln"" refers to working poorly or sloppily at tasks such as washing and knitting, which doesn't fit into the categories related to drinking or specific types of beverages."
PK02703	Klein-Schweinfurt	Substantiv	Neckname	kein_Trinken	kein_Trinken	other
PE02068	er-wachsen	Verb	wachsen, gedeihen	kein_Trinken	kein_Trinken	other
PW02082	Welts-kerl	Substantiv	ein besonders tüchtiger, erfolgreicher Mensch	kein_Trinken	kein_Trinken	other
PK04669	kraukelig	Adjektiv	klein und unscheinbar, kümmerlich	kein_Trinken	[ungültig]	"other

The headword ""kraukelig"" means ""small and unimpressive, pitiful"", which does not fit into any of the first three categories. It is a descriptive word for things that are lacking in size or quality, rather than related to drinking, thirst, or specific types of beverages."
PH00178	häckeln	Verb	beim Gehen die Fußknöchel aneinander reiben	kein_Trinken	[ungültig]	"other 

The given dictionary entry is about a specific activity (""häckeln""), which refers to the action of rubbing the foot knuckles together while walking. This does not fit into any of the categories related to drinking (trinken), being thirsty (Durst), or types of beverages (Getränk). Therefore, it belongs to the ""other"" category, which includes activities such as Ausschank, Anzapfen, Einschenken, Auftischen, Servieren, places (Wirtshaus, Kneipe), persons (Kellner, Wirt), vessels (Glas, Krug), tools, states of being (betrunken, angeheitert), preparation of beverages, quantities, general gastronomy activities, properties and ingredients of beverages, or containers for storage and preparation of beverages."
PK06048	kuttchern, küttchern	Verb	verstohlen lachen	kein_Trinken	kein_Trinken	other
PM00985	Material	Substantiv	Material	kein_Trinken	kein_Trinken	other
PK04330	Köze	Substantiv	aus Weiden oder Holzspänen geflochtener Rückenkorb mit Tragebändern	kein_Trinken	[ungültig]	"other

The headword ""Köze"" refers to a specific type of back carrier made from wicker or wooden shavings, which is unrelated to drinking, thirst, or types of beverages."
PS08445	spauzen	Verb	Glut, Asche, Hitze von sich geben (vom Feuer)	kein_Trinken	kein_Trinken	other
PJ00045	Jagd-spezel	Substantiv	Jagdfreund	kein_Trinken	[ungültig]	"The correct answer is: **other**

Here's why:

- The headword ""Jagd-spezel"" is not related to drinking or the state of being thirsty (no match for **trinken** or **Durst**).
- It also doesn't refer to specific types or groups of beverages (no match for **Getränk**).

Instead, it's a noun describing an activity (Jagd) that is associated with animals (Freund). This fits into the ""other"" category."
PN01063	Neun-töter, Neune-	Substantiv	Aeschna cyanea	kein_Trinken	kein_Trinken	other
PK04335	Közen-korb	Substantiv	großer Korb für Häcksel	kein_Trinken	[ungültig]	"other 

The headword ""Közen-korb"" is a noun referring to a large basket for chaff or straw (Häcksel), and it doesn't fit into the categories related to drinking, thirst, or specific types of beverages. It falls under the category of other because it's associated with agriculture or farming, rather than gastronomy."
PD01650	Deichsel-schraube	Substantiv	Stift an derDeichsel, der das Herausgleiten der Aufhaltkette verhindert	kein_Trinken	kein_Trinken	other
PK01336	Kegel-geld	Substantiv	der von der verlierenden Partie zu zahlende Betrag	kein_Trinken	kein_Trinken	other
PS11347	Stößel-pumpe	Substantiv	Jauchepumpe	kein_Trinken	kein_Trinken	other
PZ01963	Zwerg-erbse	Substantiv	niedrig wachsende Erbsensorte	kein_Trinken	[ungültig]	"other. 

The definition describes a type of bean (Erbsensorte) that is low-growing (niedrig wachsende), which has nothing to do with drinking liquids or their categories."
PF02194	ver-schlafen	Verb	schläfrig, schlaftrunken	kein_Trinken	kein_Trinken	other
PL02432	luft-leer	Adjektiv	luftleer	kein_Trinken	kein_Trinken	other
PB05125	Bord	Substantiv	Totentragbahre	kein_Trinken	kein_Trinken	"other 

The definition ""Totentragbahre"" translates to ""bier of the dead"", but it's a metaphor for something entirely different. It is not about drinks or the state of being thirsty. The word 'Bord' has nothing to do with beverages; its meaning is closely related to death and mourning, hence it should be classified as other."
PF04357	Vor-beter	Substantiv	wer vorbetet	kein_Trinken	[ungültig]	"**other**

Explanation: The headword ""Vor-beter"" is related to the concept of ""vorbeten"", which means to pray or give a reading before a meal, rather than drinking or being thirsty. This falls under the category of ""activities such as Ausschank, Anzapfen, Einschenken..."" mentioned in the **other** category."
PF02128	ver-rupfen	Verb	zerrupfen	kein_Trinken	[ungültig]	"other 

The word ""ver-rupfen"" means to rip apart or tear something into pieces. It has nothing to do with drinking liquids, thirst, specific types of beverages, or any related concepts. The definition is actually a synonym for ""zerrupfen"", which also refers to tearing or ripping apart something."
PH07488	Huren-bock	Substantiv	lasterhafter Mann	kein_Trinken	kein_Trinken	other
PS07108	Sekunde	Substantiv	Sekunde	kein_Trinken	kein_Trinken	other
PS08659	Spelle	Substantiv	Stecknadel	kein_Trinken	kein_Trinken	other
PH04114	Herz-förmchen	Substantiv	Blechform zum Ausstechen des herzförmigen Kleingebäcks	kein_Trinken	kein_Trinken	other.
PH04001	herunter-rudeln	Verb	massenhaft herabfallen	kein_Trinken	[ungültig]	"The correct answer is: **other**

Explanation:
- The headword ""herunter-rudeln"" implies a falling or descending action, not related to drinking liquids.
- There's no indication that the definition has anything to do with states of thirst (Durst) or specific types or groups of beverages (Getränk).
- Therefore, it falls into the **other** category."
PS08128	Sottisen	Substantiv	unnötige Umstände	kein_Trinken	[ungültig]	"other 

The headword ""Sottisen"" refers to unnecessary circumstances, not related to drinking, thirst, or beverages. It falls under the category of general gastronomy activities in the context of this dictionary."
PS08176	spälteln	Verb	Holz zum Feueranmachen in feine Späne spalten	kein_Trinken	[ungültig]	"other 

The definition describes an action involving wood and fire, implying a task related to preparation or maintenance rather than the consumption of beverages."
PM01844	Milch-bart	Substantiv	flaumiger, weicher Bartansatz bei Jugendlichen	kein_Trinken	kein_Trinken	other
PH03492	herum-drücken	Verb	alle Arbeiten machen lassen	kein_Trinken	kein_Trinken	other
PS01178	Sau-staller, -ställer	Substantiv	Neckname	kein_Trinken	[ungültig]	"The answer is: **other**

Explanation: The headword ""Sau-staller"" is a colloquial or playful term for someone who drinks excessively, which falls under the category of activities related to drinking, but not the specific act of drinking itself (category 1), nor the state of being thirsty (category 2), nor a type of beverage (category 3)."
PD05469	durch-schlagen	Verb	eine Mauer durchbrechen	kein_Trinken	Getränk	"**other**

The headword ""durchschlagen"" and its definition ""eine Mauer durchbrechen"" suggest an action related to breaking through or demolishing a wall, which doesn't fit the categories **trinken**, **Durst**, or **Getränk**."
PW00640	Wande	Substantiv	Streifen am Ende des Ackers, an dem der Pflug wendet	kein_Trinken	[ungültig]	"The correct category for the given dictionary entry is: **other**

Explanation:

* The headword ""Wande"" refers to strips or strips at the end of a field where a plow turns.
* This definition does not relate to drinking, thirst, specific types or groups of beverages, but rather to a part of a field and the action of turning the plow.

Therefore, it fits into the category ""**other**""."
PB03342	Pienseler	Substantiv	empfindliche, weinerliche Person	kein_Trinken	kein_Trinken	other
PS05858	Schüssel-schaft	Substantiv	Regal für Schüsseln und Teller	kein_Trinken	kein_Trinken	"The correct answer is **other**.

The headword ""Schüssel-schaft"" refers to a type of furniture or storage unit for bowls and plates, which does not fit into any of the categories related to drinking (trinken), thirst (Durst), or specific types of beverages (Getränk). Therefore, it belongs to the category **other**."
PK03692	Kohl-hübel	Substantiv	Flurname	kein_Trinken	kein_Trinken	other
PF02713	Vesper	Substantiv	Nachmittagsgottesdienst bei Katholiken, Abendmesse	kein_Trinken	[ungültig]	"other

The headword ""Vesper"" refers to a specific type of Catholic service or Mass, and does not relate directly to drinking or beverages. It falls under the category of ""other"", which includes various concepts related to food and drink that don't fit into the three specified categories."
PS00905	Saufen-zuber	Substantiv	Standgefäß, in dem das Viehfutter gesammelt und angemengt wird	kein_Trinken	kein_Trinken	other
PK00124	Kaft, Käft	Substantiv	eiserner Ring am Pflug, in dem das Sech mit einem Holzkeil festgeklemmt wird	kein_Trinken	kein_Trinken	other
PD03009	Dörfer	Substantiv	die Dorfbewohner	kein_Trinken	kein_Trinken	other
PS10063	starren	Verb	mit unbewegten Augen blicken, etwas mit den Augen fixieren	kein_Trinken	[ungültig]	"other

The headword ""starren"" means to stare at something with fixed eyes, and it is not related to drinking or being thirsty. It falls under the category of activities unrelated to beverages, such as staring or fixating on something."
PS04153	Schnaken-messer	Substantiv	altes, rostiges, abgenutztes Messer	kein_Trinken	[ungültig]	"The correct answer is: **other**

Reasoning:

* The headword ""Schnaken-messer"" refers to a knife, not a beverage or drinking action.
* There's no indication that it has anything to do with the state of being thirsty (Durst).
* It also doesn't refer to a specific type of drink (Getränk).

It falls under the category ""**other**"", which includes activities such as cutting and preparation, places, persons, vessels, tools, states, quantities, general gastronomy activities, properties, ingredients, and containers."
PL02463	Lügen-bock	Substantiv	Lügner	kein_Trinken	[ungültig]	"other

Explanation: The headword ""Lügen-bock"" is a noun that refers to a person who lies, and the definition ""Lügner"" also means liar. This has no relation to drinking or thirst, so it fits into the category of ""other""."
PS10009	Stangen-rose	Substantiv	Malve (Althea rosea Cav.)Gartenblume	kein_Trinken	[ungültig]	"other 

The headword is a type of flower and the definition describes it as a garden bloom. This falls under none of the categories related to drinking (trinken), thirst (Durst) or specific types of beverages (Getränk). Hence, it is categorized under 'other'."
PK01609	Kessel-fabrik	Substantiv	Kesselfabrik	kein_Trinken	[ungültig]	"The answer is: **other**

Explanation:
Kessel-fabrik does not refer to drinking a liquid (category 1), being thirsty (category 2) or a specific type of beverage (category 3). It refers to a manufacturing plant for kettles or boilers, which falls under the ""other"" category."
PE00405	Eier-weck	Substantiv	mürbes Brötchen	kein_Trinken	kein_Trinken	other
PF01649	ver-klabern	Verb	mit klebrigem Schmutz bedecken	kein_Trinken	[ungültig]	"other

Reasoning skill required: Identifying categories based on context and definitions.

Explanation:
The headword ""ver-klabern"" means to cover something with sticky dirt. This action does not relate to drinking a liquid (trinken), being thirsty (Durst), or specific types of beverages (Getränk). Therefore, it falls under the category ""other""."
PS10171	stechen	Verb	jemanden überlisten, austricksen	kein_Trinken	kein_Trinken	other
PB04479	Blümchen-rühr-mich-nicht-an	Substantiv	schüchternes Kind	kein_Trinken	[ungültig]	"other

The definition ""schüchternes Kind"" (shy child) is unrelated to drinking or beverages. It fits into the category of ""other"", which includes concepts such as places, persons, vessels, tools, states, preparation of beverages, quantities, general gastronomy activities, properties and ingredients of beverages, and containers for storage and preparation of beverages."
PA03743	aus-hauen	Verb	roden	kein_Trinken	kein_Trinken	other
PW01223	wecken	Verb	wach machen	kein_Trinken	[ungültig]	"other 

The definition ""wach machen"" translates to ""to wake up"", which is unrelated to the categories associated with drinking beverages. It fits into the category ""other""."
PD04553	Drohnen-brut	Substantiv	Brut, aus der nur Drohnen hervorgehen	kein_Trinken	kein_Trinken	other
PA02197	Anschläge-fresser	Substantiv	Mensch, der immer wieder neue Wünsche und Pläne hat	kein_Trinken	kein_Trinken	"other 

Explanation: The headword ""Anschläge-fresser"" has nothing to do with drinking or beverages. It refers to a person who is always coming up with new plans and desires. Therefore, it falls under the category of **other**."
PA01982	Anke(l)	Substantiv	Nacken, Genick	kein_Trinken	[ungültig]	"other

The headword ""Anke(l)"" refers to the neck or nape area, and its definition matches this part of the body. It does not relate to drinking a liquid (trinken), the state of being thirsty (Durst), or specific types of beverages (Getränk). Therefore, it falls into the ""other"" category."
PF00258	falzen	Verb	balzen	kein_Trinken	[ungültig]	"Based on the definition ""balzen"", I would categorize the headword ""falzen"" as **other**. The reason is that the word ""balzen"" does not fit into any of the specific categories related to drinking (trinken), thirst (Durst), or types of beverages (Getränk). It seems to be a verb describing some kind of action, but it's not clearly related to one of the three main categories."
PO00818	Oster-gasse	Substantiv	Flurname	kein_Trinken	kein_Trinken	other
PL00846	Laus-ficke	Substantiv	Mensch mit verfilztem, verlaustem Haar	kein_Trinken	kein_Trinken	other
PA00191	ab-fahren	Verb	durch Fahren abnützen	kein_Trinken	[ungültig]	"The answer is: **other**.

Explanation: The headword ""abfahren"" does not refer to drinking a liquid (""trinken""), it's about reducing something by driving/driving away (e.g. wearing down roads). It doesn't describe the state or need of being thirsty (""Durst"") nor refers to specific types or groups of beverages (""Getränk""). Therefore, it falls into the ""other"" category."
PA00857	ab-wälzen	Verb	abwälzen	kein_Trinken	kein_Trinken	other
PG04185	grimmen	Verb	zusammenziehen (den Mund beim Genuß scharfer Sachen)	kein_Trinken	kein_Trinken	other
PS01386	schäffeln	Verb	tauen	kein_Trinken	[ungültig]	"Other.

""schäffeln"" means ""to haul (a heavy object)"" and ""tauern"" means ""to drink a beer"". The headword is not related to drinking or thirst in general. It's specifically about the act of hauling (heavily drinking) a specific type of beverage (in this case, beer)."
PW01176	Watz-klickert	Substantiv	komischer Kauz	kein_Trinken	[ungültig]	"other 

The definition ""komischer Kauz"" translates to ""funny character"". This does not relate to drinking liquids, the state or need of being thirsty, nor specific types or groups of beverages. Therefore, it fits into category ""other"", as it pertains to non-specific activities and/or states unrelated to drinking beverages."
PS00195	Säge-blatt	Substantiv	Sägeblatt	kein_Trinken	[ungültig]	"other 

The headword ""Säge-blatt"" (meaning ""saw blade"") is unrelated to drinking, thirst, or specific beverages, which makes it fit the ""other"" category."
PD03019	Dorf-glocke	Substantiv	weibliche Person, die alle Dorfneuigkeiten weiß und verbreitet	kein_Trinken	[ungültig]	"other 

The dictionary entry is describing a person (weibliche Person) who spreads news and information about the village. It has nothing to do with drinking, thirst, or specific beverages."
PK00418	Kampanje	Substantiv	zeitlich befristete Unternehmung, Hauptbetriebszeit	kein_Trinken	kein_Trinken	other
PS06892	Seiber-gusche	Substantiv	wer viel und zugleich unüberlegt redet	kein_Trinken	kein_Trinken	other
PS06404	Schwein-pelz	Substantiv	unsauberer, gemeiner Mensch	kein_Trinken	kein_Trinken	"other 

The headword ""Schweinpelz"" refers to a person who is dirty or vile. It has nothing to do with drinking liquids (trinken), being thirsty (Durst), or specific types of beverages (Getränk). Therefore it belongs to the category **other**."
PS12419	Stutzen	Substantiv	das untere, dicke Ende einer Getreidegarbe	kein_Trinken	Getränk	Getränk
PS03037	schlecht	Adjektiv	einfach, schlicht	kein_Trinken	[ungültig]	"other

The word ""schlecht"" means simply ""bad"" or ""poor"", and does not relate to drinking, thirst, types of beverages, or any other category related to the three given options. It's a general adjective used in various contexts."
PK01399	keilen, keideln	Verb	werfen, schleudern	kein_Trinken	[ungültig]	"other 

Reasoning: The headwords ""keilen"" and ""keideln"" mean to throw or hurl something. This does not fit into any of the given categories regarding beverages (1. **trinken**, 2. **Durst**, 3. **Getränk**)."
PF03995	Flor-kleid	Substantiv	Kleid aus Flor	kein_Trinken	kein_Trinken	"other 

The headword ""Flor-kleid"" and its definition ""Kleid aus Flor"" indicate a type of clothing made from flowers. It does not relate to drinking or being thirsty, nor is it a specific beverage. Therefore, the category is **other**."
PK01294	Kaute	Substantiv	Flurname	kein_Trinken	[ungültig]	"The answer is: other.

Explanation: The headword ""Kaute"" is not related to drinking or thirst, but rather refers to a specific type of field or meadow (Flurname). It does not fit into the categories of ""trinken"", ""Durst"", or ""Getränk"". Therefore, it falls under the category of ""other""."
PD04254	Drescher	Substantiv	Dreschwagen, Dreschmaschine	kein_Trinken	[ungültig]	"other 

Reasoning: The dictionary entry ""Drescher"" refers to a machine or tool used for mowing grain (not related to drinking), and its definition confirms this by listing it as a type of machine. This falls under the category ""other"", which includes tools, places, persons, vessels, states, preparation of beverages, quantities, general gastronomy activities, properties and ingredients of beverages, and containers for storage and preparation of beverages."
PB07269	Pumpen-kübelchen	Substantiv	kleiner Kübel an der Wasserpumpe	kein_Trinken	kein_Trinken	other
PG03404	glücken	Verb	glücken	kein_Trinken	[ungültig]	"other

The headword ""glücken"" and its definition are unrelated to drinking, thirst, or specific types of beverages. The word ""glücken"" likely means something else in German, such as to happen by chance or succeed, but without more context it's hard to say for sure. In any case, it fits into the ""other"" category."
PS08699	Spende	Substantiv	Armenfonds, Sozialleistung für Arme	kein_Trinken	[ungültig]	"other 

Explanation: The headword ""Spende"" and its definition ""Armenfonds, Sozialleistung für Arme"" refer to a charitable donation or aid for the poor, which does not fit into any of the given categories related to drinking, thirst, or specific types of beverages. Therefore, it falls under the category ""**other**""."
PS01287	schäbig, schabig	Adjektiv	unsinnig (schabiges Zeug machen = Unsinn treiben)	kein_Trinken	[ungültig]	"other

The headword ""schäbig"" has a definition related to nonsensical or silly behavior (""Unsinn treiben""), which doesn't fit into the categories of drinking a liquid (trinken), being thirsty (Durst), or specific types of beverages (Getränk). It falls under the category of ""other"", which includes general gastronomy activities and properties/ingredients of beverages."
PM02582	Mollo	Substantiv	Kopf	kein_Trinken	[ungültig]	"other 

The headword ""Mollo"" translates to ""head"", which fits the category ""other""."
PZ01180	zu-fahren	Verb	drauflos fahren, zügig fahren	kein_Trinken	[ungültig]	"other 

Explanation: ""zu-fahren"" is related to driving and has nothing to do with drinking a liquid (trinken), being thirsty (Durst) or specific types of beverages (Getränk)."
PE01635	Ent-setzung	Substantiv	Absetzung, Entlassung aus einem Amt	kein_Trinken	[ungültig]	"other

The definition ""Absetzung, Entlassung aus einem Amt"" suggests a legal or administrative concept related to appointment or removal from an office, rather than something directly related to drinking, thirst, or specific beverages. Therefore, it falls into the ""other"" category."
PS07736	Skelett	Substantiv	Skelett	kein_Trinken	kein_Trinken	"other 

Skelett is related to the body's skeletal system. The term is not associated with drinking or being thirsty (categories 1 and 2). It doesn't describe a type of beverage (category 3). Therefore, it falls under category **other**."
PA02514	Apfel-körbchen	Substantiv	Gerät zum Obstbrechen	kein_Trinken	kein_Trinken	other
PS11258	Stopsel, Stöpsel	Substantiv	kleingewachsener Mensch	kein_Trinken	kein_Trinken	"other 

The headword ""Stopsel, Stöpsel"" refers to a small child or a dwarf, which is unrelated to drinking, thirst, specific types of beverages, or general gastronomy activities. Therefore, it falls under the category of **other**."
PK02879	Kloster-gasse	Substantiv	Gasse, die an ein Kloster oder an einenklösterlichen Gutshof erinnert	kein_Trinken	[ungültig]	"other 

The definition describes a street that resembles or is reminiscent of a monastery or a monastic estate. It doesn't relate to drinking or thirst."
PK01160	Katzen-narr	Substantiv	großer Katzenfreund	kein_Trinken	[ungültig]	"other 

The definition ""großer Katzenfreud"" describes a person who has a strong affection for cats. There is no connection to drinking liquids, being thirsty, or specific types of beverages, so it fits the fourth category."
PK00742	Karo	Substantiv	viereckige Abteilung des Gartens	kein_Trinken	kein_Trinken	other
PS05085	schoren	Verb	(mit dem Spaten) umgraben	kein_Trinken	kein_Trinken	other
PB00111	Pacht-acker	Substantiv	gepachteter Acker	kein_Trinken	[ungültig]	"other 

The word ""Pacht-Acker"" refers to a rented field or land, and its definition is a field that has been rented. This does not fit into the categories of drinking (trinken), thirst (Durst), or specific types of beverages (Getränk). Therefore, it falls under the category of ""other""."
PS06699	Schwuppch	Substantiv	Schwung, Stoß	kein_Trinken	kein_Trinken	other
PZ00948	Zoll	Substantiv	Zollkontrolle, Zollamt, Zollstation	kein_Trinken	[ungültig]	"other 

The headword ""Zoll"" refers to customs or tariffs, and its definition mentions control, offices, and stations. This is related to the activity of checking goods at a border crossing, not drinking, thirst, or types of beverages."
