"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"LE00014"	"Edel-frau"	"Substantiv"		"adelige Dame"	"kein_Trinken"
"LG00766"	"Gickes"	"Substantiv"	"1."	"Stolz, Hochmut"	"kein_Trinken"
"LK00261"	"Kass-meier"	"Substantiv"		"Name des obersten Vogteibeamten, des Meiers der ganzen Vogtei. Seine Befugnisse werden folgendermaßen umgrenzt"	"kein_Trinken"
"LK01511"	"Kwisel"	"Substantiv"		"scheinheilige Person, Betschwester (als Schimpfwort). "	"kein_Trinken"
"LB01432"	"Prester-duttler"	"Substantiv"		"Spitzname der Einwohner von Obergailbach"	"kein_Trinken"
"LB00743"	"Bide"	"Substantiv"	"1."	"kleines Pferd"	"kein_Trinken"
"LM00525"	"Mo"	"Substantiv"		"Magen"	"kein_Trinken"
"LG00913"	"Gnatsch"	"Substantiv"		"Klatschbase"	"kein_Trinken"
"LB01196"	"Polett"	"Substantiv"	"1."	"Achseltroddel, Epaulette"	"kein_Trinken"
"LL00286"	"Leit I"	"Substantiv"		"Schicht"	"kein_Trinken"
"LH00270"	"Hase-brot"	"Substantiv"	"1."	"frisches, aus neuem Korn gebackenes Brot, überh. Schwarzbrot"	"kein_Trinken"
"LK01183"	"Krempel"	"Substantiv"		"Trödel, Kleinverkauf"	"kein_Trinken"
"LH00758"	"Holz"	"Substantiv"		"Holz"	"kein_Trinken"
"LR00237"	"Reff I"	"Substantiv"		"Wasserabfluß"	"kein_Trinken"
"LG00742"	"Ge-wirzels"	"Substantiv"		"Wurzelverzweigung, Wurzelwerk"	"kein_Trinken"
"LH00316"	"Hauscht"	"Substantiv"		"auf dem Felde zusammengestellter Haufe Getreide, Heu, Klee"	"kein_Trinken"
"LW00123"	"Warzel"	"Substantiv"		"Warze. In der Saargegend entfernt man dieselben durch Umbinden eines Seidenfadens, der immer enger gezogen wird u. so lange bleibt, bis die Warzen absterben"	"kein_Trinken"
"LB00610"	"Bes"	"Substantiv"		"Kuß"	"kein_Trinken"
"LK00097"	"Kamelot"	"Substantiv"		"schlechte Ware"	"kein_Trinken"
"LZ00093"	"Zeremonie"	"Substantiv"	"1."	"kirchliche Aufführungen"	"kein_Trinken"
"LO00079"	"Ohr-kapp"	"Substantiv"	"1."	"Ohrenkappe der Pferde"	"kein_Trinken"
"LK00629"	"Kläpper II"	"Substantiv"		"altes Pferd"	"kein_Trinken"
"LS00518"	"Schind-mähr"	"Substantiv"	"1."	"Schindmähre; alter, elender Gaul"	"kein_Trinken"
"LM00401"	"Mih"	"Substantiv"		"Mühe"	"kein_Trinken"
"LD00935"	"Dropp"	"Substantiv"	"1."	"Trupp, Schar, Anzahl, Haufe von Menschen od. Tieren"	"kein_Trinken"
"LS01104"	"Schoning"	"Substantiv"		"Schonung"	"kein_Trinken"
"LL00307"	"Lenkert"	"Substantiv"		"Langbalken am Wagen"	"kein_Trinken"
"LS01178"	"Schriner"	"Substantiv"		"Schreiner"	"kein_Trinken"
"LH00056"	"Häkel"	"Substantiv"		"Häkelnadel"	"kein_Trinken"
"LD00892"	"Driwen"	"Substantiv"		"das Jenseits"	"kein_Trinken"
"LS01994"	"Stefter"	"Substantiv"		"Stifter"	"kein_Trinken"
"LD01189"	"Tutu"	"Substantiv"		"Hund in der Kindersprache"	"kein_Trinken"
"LS00617"	"Schlamp I"	"Substantiv"		"Schmaus, Festmahl, bes. Leichen- und Kindtaufschmaus"	"kein_Trinken"
"LB00947"	"Plank"	"Substantiv"		"Planke"	"kein_Trinken"
"LS00572"	"Schit"	"Substantiv"		"Scheit Holz"	"kein_Trinken"
"LL00138"	"Läpp II"	"Substantiv"		"Schlamm"	"kein_Trinken"
"LA00260"	"Angel"	"Substantiv"	"1."	"Stachel, bes. der Biene"	"kein_Trinken"
"LB01318"	"Boustof"	"Substantiv"		"Buchstabe"	"kein_Trinken"
"LS00397"	"Scheiss-mek"	"Substantiv"		"Schmeißfliege, gemeine Schlammfliege"	"kein_Trinken"
"LR00483"	"Rissius"	"Substantiv"		"(scherzh.) einer, der viel Kleider zerreißt "	"kein_Trinken"
"LR00588"	"Rot-hus"	"Substantiv"		"Rathaus"	"kein_Trinken"
"LK00306"	"Kauze-kopp"	"Substantiv"	"1."	"Kaulquappe"	"kein_Trinken"
"LK01217"	"Krid"	"Substantiv"		"Kreide"	"kein_Trinken"
"LB00421"	"Behennichkät"	"Substantiv"		"Behendigkeit"	"kein_Trinken"
"LF00048"	"Famill"	"Substantiv"		"Familie, Verwandtschaft"	"kein_Trinken"
"LN00236"	"Nips"	"Substantiv"		"unentwickeltes Kind, das nichts essen will"	"kein_Trinken"
"LK01200"	"Kresch"	"Substantiv"		"Kleie"	"kein_Trinken"
"LH00175"	"Hang"	"Substantiv"	"1."	"Hang, Abhang"	"kein_Trinken"
"LF01282"	"Frosch"	"Substantiv"	"1."	"Frosch"	"kein_Trinken"
"LK00646"	"Klauschder"	"Substantiv"		"Vorhängeschloß"	"kein_Trinken"
"LD01124"	"Durch-zuck"	"Substantiv"		"Schw. Balken unter der Decke, der gewöhnlich heraustritt u. bloß übertüncht ist"	"kein_Trinken"
"LK01148"	"Krebs"	"Substantiv"		"Krebs (auch als Krankheit)"	"kein_Trinken"
"LI00185"	"iwer-hewen"	"Verb"		"zu schwer heben, so daß man sich einen Schaden zuzieht"	"kein_Trinken"
"LF00537"	"ver-näjen"	"Verb"		"vernähen, zu Ende nähen"	"kein_Trinken"
"LS00860"	"schmodeln"	"Verb"	"1."	"ungeschickt, schlecht kochen"	"kein_Trinken"
"LB00633"	"be-schnaksen"	"Verb"		"vorwitzig besehen, untersuchen, die Nase hineinstecken"	"kein_Trinken"
"LN00142"	"nennen"	"Verb"	"1."	"nennen"	"kein_Trinken"
"LD01147"	"turren"	"Verb"		"zerren, stoßen"	"kein_Trinken"
"LB01083"	"plompen"	"Verb"	"1."	"schwer hinfallen, plumpen"	"kein_Trinken"
"LE00322"	"er-wannen"	"Verb"	"1."	"wiedergewinnen"	"kein_Trinken"
"LD01077"	"dummlen, sich"	"Verb"		"sich eilen"	"kein_Trinken"
"LN00045"	"nah-setzen"	"Verb"		"nachlaufen"	"kein_Trinken"
"LF00427"	"ver-juwle"	"Verb"		"verjubeln"	"kein_Trinken"
"LW00068"	"wall-fahren"	"Verb"		"eine Wallfahrt machen"	"kein_Trinken"
"LR00273"	"reihen"	"Verb"		"reihen, in die Reihe stellen "	"kein_Trinken"
"LK00169"	"kappeisen, sich"	"Verb"		"sich zanken, streiten, prügeln"	"kein_Trinken"
"LW00177"	"watzen"	"Verb"		"rasch, in kleinen Schritten gehen"	"kein_Trinken"
"LS01144"	"schrampen, schrompen, schrompelen"	"Verb"		"schrumpfen"	"kein_Trinken"
"LH00249"	"härten"	"Verb"		"aushalten"	"kein_Trinken"
"LU00188"	"us-butschen"	"Verb"		"entgleiten"	"kein_Trinken"
"LS01436"	"selen I"	"Verb"	"1."	"sudeln, beschmutzen"	"kein_Trinken"
"LK00131"	"kanen"	"Verb"		"schwätzen"	"kein_Trinken"
"LS00209"	"schacheren"	"Verb"		"schachern, handeln"	"kein_Trinken"
"LB00932"	"pla'en"	"Verb"		"plagen"	"kein_Trinken"
"LU00186"	"us-blosen"	"Verb"		"ausblasen"	"kein_Trinken"
