xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell
PS08600	Speierling	Substantiv	der Baum Sorbus domestica und seine Frucht	kein_Trinken	kein_Trinken	"other

The term ""Speierling"" refers to a type of tree (Sorbus domestica) and its fruit. It does not fit into the categories of drinking actions, thirst states, or specific beverages. Therefore, it is categorized as ""other."""
PI00286	Italiener-huhn	Substantiv	die Hühnerrasse Italiener	kein_Trinken	kein_Trinken	other
PB05547	Braddel	Substantiv	Kuhkot	kein_Trinken	[ungültig]	"other

The headword ""Braddel"" is defined as ""Kuhkot,"" which translates to ""cow dung."" This does not fit into any of the first three categories (actions of drinking, state of thirst, or specific beverages). Therefore, it falls under the ""other"" category."
PM02615	Monats-frau	Substantiv	Haushaltshilfe, die stundenweise arbeitet (und monatlich entlohnt wird)	kein_Trinken	kein_Trinken	other
PS06492	Schwengel	Substantiv	Geschlechtsteil des Hengstes	kein_Trinken	kein_Trinken	other
PZ00099	Zahn-schrupper	Substantiv	Zahnbürste	kein_Trinken	[ungültig]	"other

The headword ""Zahnschrupper"" and its definition as a ""Zahnbürste"" (toothbrush) do not fit into the categories related to drinking actions, thirst states, or specific beverages. Therefore, it falls under the ""other"" category which includes everything else that does not belong to the first three specified groups."
PS10650	Stern-buben	Substantiv	durch das Dorf ziehende und Gaben heischende Sternsingerbuben	kein_Trinken	[ungültig]	"other

The headword ""Stern-buben"" and its definition describe children going through the village as Sternsinger (carol singers), asking for gifts. This activity is not related to drinking, thirst, or specific beverages but rather to a cultural tradition involving singing and gift-giving, thus fitting into the ""other"" category."
PL02335	Lotterie	Substantiv	Lotterie	kein_Trinken	kein_Trinken	other
PF02041	ver-purzeln	Verb	purzelnd in Unordnung bringen, niedertreten	kein_Trinken	kein_Trinken	other
PD02277	Diebchens	Substantiv	Knabenspiel	kein_Trinken	[ungültig]	"other

The headword ""Diebchens"" is defined as a children's game (Knabenspiel), which does not fit into the categories of drinking actions, the state of being thirsty, or specific types of beverages. Therefore, it falls under the ""other"" category."
PB06834	brutteln	Verb	schlecht arbeiten (vom Waschen und Stricken)	kein_Trinken	kein_Trinken	other
PK02703	Klein-Schweinfurt	Substantiv	Neckname	kein_Trinken	kein_Trinken	other
PE02068	er-wachsen	Verb	wachsen, gedeihen	kein_Trinken	kein_Trinken	other
PW02082	Welts-kerl	Substantiv	ein besonders tüchtiger, erfolgreicher Mensch	kein_Trinken	kein_Trinken	other
PK04669	kraukelig	Adjektiv	klein und unscheinbar, kümmerlich	kein_Trinken	kein_Trinken	other
PH00178	häckeln	Verb	beim Gehen die Fußknöchel aneinander reiben	kein_Trinken	kein_Trinken	other
PK06048	kuttchern, küttchern	Verb	verstohlen lachen	kein_Trinken	kein_Trinken	other
PM00985	Material	Substantiv	Material	kein_Trinken	kein_Trinken	other
PK04330	Köze	Substantiv	aus Weiden oder Holzspänen geflochtener Rückenkorb mit Tragebändern	kein_Trinken	kein_Trinken	other
PS08445	spauzen	Verb	Glut, Asche, Hitze von sich geben (vom Feuer)	kein_Trinken	kein_Trinken	other
PJ00045	Jagd-spezel	Substantiv	Jagdfreund	kein_Trinken	[ungültig]	"other

The headword ""Jagd-spezel"" and its definition ""Jagdfreund"" (a friend of hunting) do not relate to drinking actions, the state of thirst, or specific types of beverages. Therefore, it falls into the ""other"" category as it relates to a person associated with hunting activities."
PN01063	Neun-töter, Neune-	Substantiv	Aeschna cyanea	kein_Trinken	[ungültig]	"other

The headword ""Neun-töter, Neune-"" refers to a species of dragonfly (Aeschna cyanea) and does not fit into the categories related to drinking actions, thirst states, or specific beverages. Therefore, it falls under the ""other"" category."
PK04335	Közen-korb	Substantiv	großer Korb für Häcksel	kein_Trinken	[ungültig]	"other

The term ""Közen-korb"" refers to a large basket for chopped fodder or similar materials. This does not relate to drinking actions, the state of thirst, or specific types of beverages. Thus, it falls into the category of ""other,"" as it pertains to a container used in agricultural contexts rather than anything related to consuming liquids."
PD01650	Deichsel-schraube	Substantiv	Stift an derDeichsel, der das Herausgleiten der Aufhaltkette verhindert	kein_Trinken	kein_Trinken	other
PK01336	Kegel-geld	Substantiv	der von der verlierenden Partie zu zahlende Betrag	kein_Trinken	[ungültig]	"other

The term ""Kegel-geld"" refers to the amount that the losing party has to pay in a game of bowling. This concept does not fit into any of the first three categories (drinking actions, thirst state, or specific beverages). Therefore, it falls under the ""other"" category as it relates more to a monetary transaction or activity related to games, which is not directly associated with drinking or beverages."
PS11347	Stößel-pumpe	Substantiv	Jauchepumpe	kein_Trinken	[ungültig]	"other

The term ""Stößel-pumpe"" translates to a type of pump used for beer, often associated with the process of transferring or serving beer. Given its technical and equipment-related nature in the context of handling beverages rather than being a beverage itself, or directly related to drinking actions or thirst, it best fits into the ""other"" category which includes tools and vessels among other things."
PZ01963	Zwerg-erbse	Substantiv	niedrig wachsende Erbsensorte	kein_Trinken	[ungültig]	"other

The headword ""Zwerg-erbse"" (literally ""dwarf pea"") refers to a variety of peas. This entry is clearly not related to drinking actions, thirst, or beverages. Therefore, it falls into the category of ""other""."
PF02194	ver-schlafen	Verb	schläfrig, schlaftrunken	kein_Trinken	kein_Trinken	other
PL02432	luft-leer	Adjektiv	luftleer	kein_Trinken	[ungültig]	"other

The term ""luft-leer"" or ""luftleer"" does not directly relate to drinking (trinken), thirst (Durst), or a specific beverage (Getränk). It generally refers to something being evacuated of air or airless and doesn't fit into the examples provided under those categories. Thus, it falls under the ""other"" category."
PB05125	Bord	Substantiv	Totentragbahre	kein_Trinken	kein_Trinken	other
PF04357	Vor-beter	Substantiv	wer vorbetet	kein_Trinken	kein_Trinken	other
PF02128	ver-rupfen	Verb	zerrupfen	kein_Trinken	kein_Trinken	other
PH07488	Huren-bock	Substantiv	lasterhafter Mann	kein_Trinken	kein_Trinken	other
PS07108	Sekunde	Substantiv	Sekunde	kein_Trinken	kein_Trinken	other
PS08659	Spelle	Substantiv	Stecknadel	kein_Trinken	[ungültig]	"other

The term ""Spelle"" defined as ""Stecknadel"" (straight pin) does not fit into the categories of drinking actions, thirst states, or specific beverages. Therefore, it falls under the ""other"" category which encompasses everything else not directly related to the action of drinking, the state of thirst, or specific types of beverages."
PH04114	Herz-förmchen	Substantiv	Blechform zum Ausstechen des herzförmigen Kleingebäcks	kein_Trinken	kein_Trinken	other
PH04001	herunter-rudeln	Verb	massenhaft herabfallen	kein_Trinken	kein_Trinken	other
PS08128	Sottisen	Substantiv	unnötige Umstände	kein_Trinken	[ungültig]	"other

The definition ""unnötige Umstände"" (superfluous or unnecessary circumstances) does not relate directly to drinking actions, the state of thirst, or specific beverages. It is a more general term and thus falls into the ""other"" category."
PS08176	spälteln	Verb	Holz zum Feueranmachen in feine Späne spalten	kein_Trinken	kein_Trinken	other
PM01844	Milch-bart	Substantiv	flaumiger, weicher Bartansatz bei Jugendlichen	kein_Trinken	[ungültig]	"other

The term ""Milch-bart"" refers to a fine, soft beard growth in adolescents. It does not relate directly to the act of drinking (trinken), the state of being thirsty (Durst), or specific beverages (Getränk). Thus, it falls under the category of ""other""."
PH03492	herum-drücken	Verb	alle Arbeiten machen lassen	kein_Trinken	kein_Trinken	other
PS01178	Sau-staller, -ställer	Substantiv	Neckname	kein_Trinken	kein_Trinken	other
PD05469	durch-schlagen	Verb	eine Mauer durchbrechen	kein_Trinken	kein_Trinken	other
PW00640	Wande	Substantiv	Streifen am Ende des Ackers, an dem der Pflug wendet	kein_Trinken	[ungültig]	"other

The term ""Wande"" as defined here relates to strips at the end of a field where the plow turns. This definition clearly does not fall into any of the categories related to drinking (trinken), thirst (Durst), or beverages (Getränk). Therefore, it is best categorized under ""other"", which includes everything else not directly associated with the act of drinking, thirst, or specific types of beverages."
PB03342	Pienseler	Substantiv	empfindliche, weinerliche Person	kein_Trinken	kein_Trinken	other
PS05858	Schüssel-schaft	Substantiv	Regal für Schüsseln und Teller	kein_Trinken	[ungültig]	"other

The definition ""Regal für Schüsseln und Teller"" (shelf for bowls and plates) does not relate to drinking actions, the state of thirst, or specific beverages. It describes a piece of furniture used in gastronomy, which falls under the ""other"" category based on the given classification."
PK03692	Kohl-hübel	Substantiv	Flurname	kein_Trinken	[ungültig]	"other

The term ""Kohl-hübel"" is defined as a ""Flurname,"" which translates to a field name. This does not fit into the categories of drinking actions (""trinken""), thirst states (""Durst""), or specific beverages (""Getränk""). Hence, it falls under the ""other"" category as it relates to agricultural nomenclature rather than beverage-related concepts."
PF02713	Vesper	Substantiv	Nachmittagsgottesdienst bei Katholiken, Abendmesse	kein_Trinken	[ungültig]	"other

The term ""Vesper"" refers to an afternoon religious service in the Catholic tradition. This does not relate to drinking actions (trinken), the state of thirst (Durst), or specific types of beverages (Getränk). Therefore, it falls into the ""other"" category which encompasses activities and terms that are not directly related to the consumption or desire for liquids."
PS00905	Saufen-zuber	Substantiv	Standgefäß, in dem das Viehfutter gesammelt und angemengt wird	kein_Trinken	[ungültig]	"other

The definition provided describes a ""Saufen-zuber"" as a standing vessel used to collect and mix cattle feed. This does not fall into the categories of drinking actions (""trinken""), thirst state or need (""Durst""), or specific types/groups of beverages (""Getränk""). Therefore, it fits best under the ""other"" category, which includes vessels among other things."
PK00124	Kaft, Käft	Substantiv	eiserner Ring am Pflug, in dem das Sech mit einem Holzkeil festgeklemmt wird	kein_Trinken	kein_Trinken	other
PD03009	Dörfer	Substantiv	die Dorfbewohner	kein_Trinken	kein_Trinken	other
PS10063	starren	Verb	mit unbewegten Augen blicken, etwas mit den Augen fixieren	kein_Trinken	kein_Trinken	other
PS04153	Schnaken-messer	Substantiv	altes, rostiges, abgenutztes Messer	kein_Trinken	[ungültig]	"other

The headword ""Schnaken-messer"" refers to an old, rusty, worn-out knife. This does not fit into the categories related to drinking actions (""trinken""), thirst state or need (""Durst""), or specific types of beverages (""Getränk""). Therefore, it falls under the ""other"" category which includes a variety of items that do not directly relate to the act of drinking or the state of being thirsty."
PL02463	Lügen-bock	Substantiv	Lügner	kein_Trinken	kein_Trinken	other
PS10009	Stangen-rose	Substantiv	Malve (Althea rosea Cav.)Gartenblume	kein_Trinken	kein_Trinken	other
PK01609	Kessel-fabrik	Substantiv	Kesselfabrik	kein_Trinken	[ungültig]	"other

The term ""Kessel-fabrik"" or ""Kesselfabrik"" refers to a factory that produces kettles. Since it does not directly relate to the act of drinking (trinken), thirst (Durst), or specific beverages (Getränk), and given that it pertains to the production aspect which is not covered under any of the first three categories, it falls into the ""other"" category as it relates more to a place where vessels used for heating liquids might be produced."
PE00405	Eier-weck	Substantiv	mürbes Brötchen	kein_Trinken	[ungültig]	"other

The headword ""Eier-weck"" refers to a type of bread or pastry (mürbes Brötchen), which does not fit into the categories related to drinking actions (""trinken""), thirst (""Durst""), or beverages (""Getränk""). Therefore, it is best categorized under ""other""."
PF01649	ver-klabern	Verb	mit klebrigem Schmutz bedecken	kein_Trinken	kein_Trinken	other
PS10171	stechen	Verb	jemanden überlisten, austricksen	kein_Trinken	kein_Trinken	other
PB04479	Blümchen-rühr-mich-nicht-an	Substantiv	schüchternes Kind	kein_Trinken	kein_Trinken	other
PA03743	aus-hauen	Verb	roden	kein_Trinken	kein_Trinken	other
PW01223	wecken	Verb	wach machen	kein_Trinken	kein_Trinken	other
PD04553	Drohnen-brut	Substantiv	Brut, aus der nur Drohnen hervorgehen	kein_Trinken	kein_Trinken	other
PA02197	Anschläge-fresser	Substantiv	Mensch, der immer wieder neue Wünsche und Pläne hat	kein_Trinken	kein_Trinken	other
PA01982	Anke(l)	Substantiv	Nacken, Genick	kein_Trinken	kein_Trinken	other
PF00258	falzen	Verb	balzen	kein_Trinken	kein_Trinken	other
PO00818	Oster-gasse	Substantiv	Flurname	kein_Trinken	[ungültig]	"other

The term ""Oster-gasse"" as defined by ""Flurname"" (field name) does not relate to drinking actions, the state of thirst, or specific types of beverages. It is a name for a place, which falls under the ""other"" category as specified in the instructions."
PL00846	Laus-ficke	Substantiv	Mensch mit verfilztem, verlaustem Haar	kein_Trinken	kein_Trinken	other
PA00191	ab-fahren	Verb	durch Fahren abnützen	kein_Trinken	kein_Trinken	other
PA00857	ab-wälzen	Verb	abwälzen	kein_Trinken	kein_Trinken	"other

The term ""ab-wälzen"" or ""abwälzen"" does not directly relate to the action of drinking a liquid (trinken), it is not associated with the state or need of being thirsty (Durst), and it does not refer to specific types or groups of beverages (Getränk). Given the definition provided, which simply restates the headword without additional context, this term could be related to an action such as rolling something off, which fits into the broader ""other"" category. Therefore, based on the information given, the most appropriate category is **other**."
PG04185	grimmen	Verb	zusammenziehen (den Mund beim Genuß scharfer Sachen)	kein_Trinken	[ungültig]	"other

The term ""grimmen"" refers to the action of clenching or pursing the mouth, typically in response to consuming something sharp or spicy. This action is not directly related to drinking (trinken), thirst (Durst), or specific types of beverages (Getränk). Therefore, it falls under the category of other activities or states associated with the consumption of food and drinks, making ""other"" the correct classification for this dictionary entry."
PS01386	schäffeln	Verb	tauen	kein_Trinken	[ungültig]	"other

The term ""schäffeln"" as defined by ""tauen"" (to thaw) does not fit into the categories of drinking actions (""trinken""), the state or need of being thirsty (""Durst""), or specific types/groups of beverages (""Getränk""). Therefore, it falls under the ""other"" category which includes a wide range of other terms and concepts related to drinks and beverage-related activities."
PW01176	Watz-klickert	Substantiv	komischer Kauz	kein_Trinken	kein_Trinken	other
PS00195	Säge-blatt	Substantiv	Sägeblatt	kein_Trinken	kein_Trinken	other
PD03019	Dorf-glocke	Substantiv	weibliche Person, die alle Dorfneuigkeiten weiß und verbreitet	kein_Trinken	kein_Trinken	other
PK00418	Kampanje	Substantiv	zeitlich befristete Unternehmung, Hauptbetriebszeit	kein_Trinken	kein_Trinken	other
PS06892	Seiber-gusche	Substantiv	wer viel und zugleich unüberlegt redet	kein_Trinken	kein_Trinken	other
PS06404	Schwein-pelz	Substantiv	unsauberer, gemeiner Mensch	kein_Trinken	kein_Trinken	other
PS12419	Stutzen	Substantiv	das untere, dicke Ende einer Getreidegarbe	kein_Trinken	Getränk	"other

The headword ""Stutzen"" refers to the lower, thick end of a cereal ear (Getreidegarbe). This term is related to agriculture and botany rather than drinking actions, thirst states, or specific types of beverages. Therefore, it falls into the ""other"" category as it does not fit into any of the specified categories for ""trinken,"" ""Durst,"" or ""Getränk."""
PS03037	schlecht	Adjektiv	einfach, schlicht	kein_Trinken	kein_Trinken	other
PK01399	keilen, keideln	Verb	werfen, schleudern	kein_Trinken	kein_Trinken	other
PF03995	Flor-kleid	Substantiv	Kleid aus Flor	kein_Trinken	kein_Trinken	other
PK01294	Kaute	Substantiv	Flurname	kein_Trinken	[ungültig]	"other

The headword ""Kaute"" is defined as a ""Flurname,"" which means it's a field name. This does not relate to drinking actions, the state of thirst, or specific beverages. Thus, it falls under the ""other"" category since it doesn't fit into any of the other specified categories."
PD04254	Drescher	Substantiv	Dreschwagen, Dreschmaschine	kein_Trinken	kein_Trinken	other
PB07269	Pumpen-kübelchen	Substantiv	kleiner Kübel an der Wasserpumpe	kein_Trinken	[ungültig]	"other

The term ""Pumpen-kübelchen"" refers to a small bucket at a water pump. This falls under the category of tools or vessels used in the context of obtaining beverages, but it does not directly relate to drinking actions (trinken), thirst (Durst), or specific types of beverages (Getränk). Therefore, according to the given classification system, this entry best fits into the ""other"" category."
PG03404	glücken	Verb	glücken	kein_Trinken	kein_Trinken	other
PS08699	Spende	Substantiv	Armenfonds, Sozialleistung für Arme	kein_Trinken	kein_Trinken	other
PS01287	schäbig, schabig	Adjektiv	unsinnig (schabiges Zeug machen = Unsinn treiben)	kein_Trinken	kein_Trinken	other
PM02582	Mollo	Substantiv	Kopf	kein_Trinken	kein_Trinken	other
PZ01180	zu-fahren	Verb	drauflos fahren, zügig fahren	kein_Trinken	kein_Trinken	other
PE01635	Ent-setzung	Substantiv	Absetzung, Entlassung aus einem Amt	kein_Trinken	kein_Trinken	other
PS07736	Skelett	Substantiv	Skelett	kein_Trinken	kein_Trinken	other
PA02514	Apfel-körbchen	Substantiv	Gerät zum Obstbrechen	kein_Trinken	[ungültig]	"other

The term ""Apfelkörbchen"" refers to a device used for catching apples that are shaken or knocked off trees, which falls under the category of tools or equipment related to harvesting fruit. This does not relate directly to drinking actions (trinken), thirst states (Durst), or specific beverages (Getränk). Therefore, it best fits into the ""other"" category as it involves a tool used in an agricultural context."
PS11258	Stopsel, Stöpsel	Substantiv	kleingewachsener Mensch	kein_Trinken	[ungültig]	"other

The headword ""Stopsel, Stöpsel"" defined as ""kleingewachsener Mensch"" (a small-statured person) does not fit into the categories related to drinking actions, thirst states, or beverages. It describes a physical characteristic of a person and thus falls under the ""other"" category."
PK02879	Kloster-gasse	Substantiv	Gasse, die an ein Kloster oder an einenklösterlichen Gutshof erinnert	kein_Trinken	kein_Trinken	other
PK01160	Katzen-narr	Substantiv	großer Katzenfreund	kein_Trinken	kein_Trinken	other
PK00742	Karo	Substantiv	viereckige Abteilung des Gartens	kein_Trinken	[ungültig]	"other

The headword ""Karo"" is defined as a square division of a garden. This definition does not fit into any of the categories related to drinking actions (""trinken""), thirst state (""Durst""), or specific beverages (""Getränk""). Therefore, it falls under the ""other"" category which includes everything else that does not pertain directly to the consumption or nature of drinks and thirst."
PS05085	schoren	Verb	(mit dem Spaten) umgraben	kein_Trinken	kein_Trinken	other
PB00111	Pacht-acker	Substantiv	gepachteter Acker	kein_Trinken	kein_Trinken	other
PS06699	Schwuppch	Substantiv	Schwung, Stoß	kein_Trinken	kein_Trinken	other
PZ00948	Zoll	Substantiv	Zollkontrolle, Zollamt, Zollstation	kein_Trinken	kein_Trinken	other
PI00023	Igel	Substantiv	Kastanienhülse	kein_Trinken	[ungültig]	"other

The headword ""Igel"" (hedgehog) and its definition ""Kastanienhülse"" (chestnut shell) do not fit into the categories of drinking actions, thirst states, or beverages. Therefore, it is categorized as ""other""."
PK02179	Kirchen-vermögen	Substantiv	Kirchenvermögen	kein_Trinken	kein_Trinken	other
PA02270	An-sinnen	Substantiv	Ansinnen	kein_Trinken	[ungültig]	"other

The headword ""An-sinnen"" (which seems to be a typo or misspelling; the correct form is likely ""Ansinnen"") and its definition do not directly relate to drinking actions, thirst states, or specific beverages. Without a fully accurate context of what ""Ansinnen"" means in this case, it's inferred from the structure that it might refer to an act, condition, or item related to beverages or drinking culture but not specifically falling under direct consumption (trinken), the state of being thirsty (Durst), or specific types of drinks (Getränk). Therefore, categorizing it as ""other"" seems most appropriate based on the given options and definition provided."
PM01335	Meckes, Mekes	Substantiv	im Wachstum zurückgebliebenes Tier	kein_Trinken	[ungültig]	"other

The definition ""im Wachstum zurückgebliebenes Tier"" translates to an animal that has lagged behind in growth. This does not relate directly to drinking actions, the state of thirst, or specific beverages. Therefore, it falls into the 'other' category as it describes a state or condition of an animal."
PN01043	neun-eckig	Adjektiv	faul, ungefällig	kein_Trinken	kein_Trinken	other
PA03359	auf-springen	Verb	aufbersten	kein_Trinken	kein_Trinken	other
PB01591	be-gehren	Verb	begehren	kein_Trinken	kein_Trinken	other
PB02119	be-ruhigen	Verb	nach einer Aufregung ruhig werden	kein_Trinken	kein_Trinken	other
PN00735	Nebel-macher	Substantiv	wer Darmwinde streichen läßt	kein_Trinken	kein_Trinken	other
PA00823	ab-treten	Verb	überlassen, freiwillig abgeben	kein_Trinken	kein_Trinken	other
PB04621	Blut-sturz	Substantiv	Blutsturz	kein_Trinken	kein_Trinken	other
PH07312	Hunger-panz	Substantiv	Geizhals	kein_Trinken	[ungültig]	"other

The headword ""Hunger-panz"" defined as ""Geizhals,"" which means ""skinflint"" or ""miser,"" does not relate to drinking actions, thirst states, or specific beverages. Therefore, it fits into the ""other"" category since it refers to a type of person characterized by stinginess, which is outside the scope of the first three categories provided."
PG03137	Glan-rasse	Substantiv	eine im Glantal gezüchtete Rindviehrasse	kein_Trinken	kein_Trinken	other
PH06042	Hohl-meißel	Substantiv	Meißel mit ausgehöhlter Schneide	kein_Trinken	kein_Trinken	other
PS04573	Schneller-bogen	Substantiv	Armbrust als Spielzeug der Jungen	kein_Trinken	kein_Trinken	other
PS10548	Stelle	Substantiv	Ort, Platz	kein_Trinken	kein_Trinken	other
PG03098	Giraffe	Substantiv	überaus große Person	kein_Trinken	kein_Trinken	other
PH04101	Herz-drücker	Substantiv	Kartoffeln	kein_Trinken	[ungültig]	"other

The headword ""Herz-drücker"" defined as ""Kartoffeln"" (potatoes) does not fit into the categories of drinking actions, thirst states, or specific beverages. Potatoes are a food item and thus fall under the broader category of gastronomy that is covered by the ""other"" classification."
PN00539	Näppes	Substantiv	kleiner Mann	kein_Trinken	kein_Trinken	other
PG00438	Garn-sack	Substantiv	Fangnetz für Vögel	kein_Trinken	kein_Trinken	other
PS11515	Strang-schläger	Substantiv	Pferd, das die Unart hat, über die Stränge zu schlagen	kein_Trinken	[ungültig]	"other

The headword ""Strang-schläger"" refers to a horse that has the bad habit of breaking loose or going beyond its limits. This entry does not relate to drinking actions, thirst states, or specific beverages, but rather describes an animal behavior. Therefore, it falls under the category of ""other""."
