xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PG00886	Gebirgs-wein	Gebirgswein	Substantiv	-	Gebirgswein	Trinken	1	0.9849	1.0000
PG01867	ge-nehmigen	genehmigen	Verb	-	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken	1	0.1107	0.0000
PG02180	Gersten-brühe	Gerstenbrühe	Substantiv	-	Bier	Trinken	1	0.9974	1.0000
PG02499	Gesinde-wein, Gesind-wein	Gesindewein, Gesindwein	Substantiv	-	minderwertiger Wein	Trinken	1	0.9622	1.0000
PG03410	gluckern	gluckern	Verb	1	hastig trinken	Trinken	1	0.9784	1.0000
PH05379	hinunter-drehen	hinunterdrehen	Verb	2	trinken	Trinken	1	0.9996	1.0000
PH05411	hinunter-läppern	hinunterläppern	Verb	-	schlürfend trinken	Trinken	1	0.9701	1.0000
PH06423	Honig-schnaps	Honigschnaps	Substantiv	-	mit Honig gesüßter Schnaps	Trinken	1	0.9386	1.0000
PI00306	itzen	itzen	Verb	x	trinken	Trinken	1	0.9996	1.0000
PJ00310	Johannisbeer-wein	Johannisbeerwein	Substantiv	-	Wein aus Johannisbeeren	Trinken	1	0.9540	1.0000
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Trinken	1	0.9818	1.0000
PK03154	kneipen	kneipen	Verb	1	zechen	Trinken	1	0.6505	1.0000
PK03370	knorksen	knorksen	Verb	-	einen trinken	Trinken	1	0.9895	1.0000
PK03926	Konrad-setz-dich	Konradsetzdich	Substantiv	-	Haustrunk, schlechter Wein	Trinken	1	0.9570	1.0000
PL00084	Lackel-tackel	Lackeltackel	Substantiv	-	schlechter Wein	Trinken	1	0.9869	1.0000
PL00169	Lager-bier	Lagerbier	Substantiv	x	Lagerbier	Trinken	1	0.9868	1.0000
PL00178	Lager-wein	Lagerwein	Substantiv	-	Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein	Trinken	1	0.9195	1.0000
PL00754	Läuer-brühe	Läuerbrühe	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.9536	1.0000
PM00114	Magdalenen-wasser	Magdalenenwasser	Substantiv	x	aufgewärmter Kaffee	Trinken	1	0.9635	1.0000
PN00118	Nach-lauf	Nachlauf	Substantiv	1	Most bzw. Wein, der beim Keltern zuletzt herausläuft	Trinken	1	0.9555	1.0000
PO00242	Obst-wein	Obstwein	Substantiv	-	Obstwein	Trinken	1	0.9862	1.0000
PO00573	Olig	Olig	Substantiv	2	Schnaps	Trinken	1	0.9818	1.0000
PQ00264	Quetsch	Quetsch	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9434	1.0000
PQ00312	Quetschen-wasser	Quetschenwasser	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9434	1.0000
PR00049	Rachen-putzer	Rachenputzer	Substantiv	1b	scharfer Schnaps	Trinken	1	0.9557	1.0000
PR00102	Radetzky	Radetzky	Substantiv	-	minderwertiger Wein	Trinken	1	0.9622	1.0000
PR00780	Reben-saft, Reb-	Rebensaft, Rebsaft	Substantiv	2	Wein	Trinken	1	0.9961	1.0000
PR01305	Reiß-mich-um	Reißmichum	Substantiv	-	für Schnaps	Trinken	1	0.6002	1.0000
PS00576	Sand-wein	Sandwein	Substantiv	-	Wein, der auf Sandboden wächst	Trinken	1	0.9467	1.0000
PS01847	schaskern	schaskern	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken	1	0.9391	1.0000
PS03646	schlutzern	schlutzern	Verb	2	(in kleinen Schlucken, schlürfend) trinken	Trinken	1	0.9380	1.0000
PS04254	schnäpseln	schnäpseln	Verb	-	gerne und oft Schnaps trinken	Trinken	1	0.9478	1.0000
PS05098	Schorle-morle	Schorlemorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Trinken	1	0.9104	1.0000
PS05893	Schüttel-riesling	Schüttelriesling	Substantiv	-	Apfelwein	Trinken	1	0.9833	1.0000
PS06825	Seelen-wärmer, Seel-	Seelenwärmer, Seelwärmer	Substantiv	2	Schnaps	Trinken	1	0.9818	1.0000
PS09049	Spitzbohnen-kaffee	Spitzbohnenkaffee	Substantiv	-	Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä.	Trinken	1	0.9267	1.0000
PS09525	spulen	spulen	Verb	x2b	tüchtig trinken	Trinken	1	0.9784	1.0000
PS10768	Stich-wein	Stichwein	Substantiv	2	Wein mit einem Essigstich	Trinken	1	0.9434	1.0000
PS10923	stillen	stillen	Verb	2c	trinken	Trinken	1	0.9996	1.0000
PW01899	Weiß-herbst	Weißherbst	Substantiv	2	rötlicher Wein aus roten oder blauen Trauben	Trinken	1	0.9453	1.0000
PW01942	Weiß-wein	Weißwein	Substantiv	-	heller Wein	Trinken	1	0.9667	1.0000
PW03130	wippen, wippchen	wippen, wippchen	Verb	4	einen trinken	Trinken	1	0.9895	1.0000
PZ00541	Zichorie	Zichorie	Substantiv	2a	fürbende Kaffeezusatz, -ersatz und das daraus gewonnene Getränk	Trinken	1	0.8468	1.0000
PZ00649	Ziel-wasser	Zielwasser	Substantiv	-	Wein	Trinken	1	0.9961	1.0000
LD01151	Durscht	Durscht	Substantiv		Durst	Trinken	1	0.9880	1.0000
LS00052	Saft	Saft	Substantiv		Saft	Trinken	1	0.9881	1.0000
LD00818	Trep(s)	Treps, Trep	Substantiv	3.	Gläschen Schnaps	Trinken	1	0.9513	1.0000
LH00199	Häns-chen	Hänschen	Substantiv		ein Achtel Liter Branntwein	Trinken	1	0.9273	1.0000
LD00695	Drank	Drank	Substantiv	1.	Apfelwein	Trinken	1	0.9833	1.0000
LL00565	lumpen	lumpen	Substantiv		zechen, schlemmen	Trinken	1	0.0626	0.0000
LU00253	us-suffen	ussuffen	Verb		leer saufen	Trinken	1	0.9793	1.0000
LB01560	bruddelen	bruddelen	Verb	2.	mit Geräusch Wasser schlürfen (vom Vieh)	Trinken	1	0.9105	1.0000
LS00790	schlurben	schlurben	Verb	2.	schlürfen, geräuschvoll trinken	Trinken	1	0.9423	1.0000
LS01524	sifflen	sifflen	Verb		anhaltend u. viel trinken	Trinken	1	0.9810	1.0000
LS00708	Schlewe-schnabbs	Schleweschnabbs	Substantiv		Schlehenschnapps	Trinken	1	0.0143	0.0000
EP03724	Qutschelbrüej	Qutschelbrüej	Substantiv	2.	schlechter Kaffee	Trinken	1	0.9884	1.0000
ET00024	Tee	Tee	Substantiv	2.	Aufguss von getrockneten Blättern oder Blüten heilkräftiger Pflanzen	Trinken	1	0.0407	0.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	3.	gestockte junge Milch	Trinken	1	0.9567	1.0000
EW01152	Wasser	Wasser	Substantiv	1.	Wasser, Trinkwasser, Quellwasser, Regenwasser, Fluss, Teich, See, Meer. Von einem Arbeitsscheuen	Trinken	1	0.8854	1.0000
ES02036	Schoppen	Schoppen	Substantiv	2.	bes. ein Schoppen Bier	Trinken	1	0.9840	1.0000
EF00900	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.9167	1.0000
EP00701	Totenbaümpolitur	Totenbaümpolitur	Substantiv	2.	schlechter Schnaps	Trinken	1	0.9726	1.0000
EP03930	Brenz	Brenz	Substantiv	1.	Schnaps, Fusel	Trinken	1	0.0894	0.0000
ES03505	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Substantiv		Branntwein aus Zwetschen	Trinken	1	0.9448	1.0000
ET01926	Teüfelsdrëck 	Teüfelsdrëck	Substantiv	2.	Schnaps	Trinken	1	0.9818	1.0000
EW00679	Branntenwi(n), Brënntewi(n)	Branntenwin, Branntenwi, Brënntewin, Brënntewi	Substantiv		Branntwein, Schnaps	Trinken	1	0.9381	1.0000
EW01154	Bappelwasser	Bappelwasser	Substantiv	1.	geistige Getränke	Trinken	1	0.9845	1.0000
EP03723	Leimenbrüej	Leimenbrüej	Substantiv		scherzhaft für den lehmfarbigen neuen Wein	Trinken	1	0.8742	1.0000
EW00706	Stichwin	Stichwin	Substantiv		der zur Probe aus dem Fass genommene Wein	Trinken	1	0.9202	1.0000
EH01203	hüpperen	hüpperen	Verb	4.	trinken	Trinken	1	0.9996	1.0000
EP00429	packen	packen	Verb	5.	trinken	Trinken	1	0.9996	1.0000
EP02832	pfëtzen 	pfëtzen	Verb	6.	trinken	Trinken	1	0.9996	1.0000
ES03507	schnapsen	schnapsen	Verb	1.	Schnaps trinken	Trinken	1	0.9779	1.0000
EP00137	bëcheren	bëcheren	Verb		zechen, pokulieren, tüchtig trinken	Trinken	1	0.9311	1.0000
EG01325	gluckeren	gluckeren	Verb		schlürfen, trinken	Trinken	1	0.9610	1.0000
EM00633	mëmm(e)len	mëmmelen, mëmmlen	Verb	2.	behaglich und in kleinen Zügen wiederholt trinken, von älteren Leuten und von Gewohnheitstrinkern	Trinken	1	0.8943	1.0000
PA00764	ab-steigen	absteigen	Verb	1.2	einkehren	Trinken	0	0.0021	0.0000
PA02304	an-stecken	anstecken	Verb	1	anzapfen	Trinken	0	0.0166	0.0000
PA03431	Auf-wärter	Aufwärter	Substantiv	-	Aushilfskellner	Trinken	0	0.0006	0.0000
PA04096	aus-stoßen	ausstoßen	Verb	3	anzapfen	Trinken	0	0.0166	0.0000
PB00552	Bamscher	Bamscher	Substantiv	-	Trunkenbold	Trinken	0	0.0116	0.0000
PB01158	Batzen-häuslein	Batzenhäuslein	Substantiv	-	Wirtschaft an der Landstraße, wo der Wein 1 Batzen kostet	Trinken	0	0.0079	0.0000
PB02248	be-ständert	beständert	Adjektiv	-	betrunken	Trinken	0	0.0038	0.0000
PB02276	be-stußt	bestußt	Adjektiv	2	einen Rausch haben	Trinken	0	-0.0064	0.0000
PB03403	Bier-knüppel	Bierknüppel	Substantiv	-	Holzgerät, mit dem der Hahn ins Faß geschlagen wird	Trinken	0	-0.0116	0.0000
PB03420	Bier-süffel, -süffer	Biersüffel, Biersüffer	Substantiv	-	Biersäufer	Trinken	0	0.0139	0.0000
PB03424	Bier-trinker	Biertrinker	Substantiv	-	Biertrinker	Trinken	0	0.0110	0.0000
PB05639	Branntwein-laden	Branntweinladen	Substantiv	-	Schnapsladen	Trinken	0	0.0260	0.0000
PB05930	Breme	Breme	Substantiv	1.2b	betrunken sein	Trinken	0	-0.0143	0.0000
PD00444	dahin-wanken	dahinwanken	Verb	-	wankend gehen (von Betrunkenen)	Trinken	0	-0.0082	0.0000
PD00583	Dampf	Dampf	Substantiv	6	Rausch	Trinken	0	0.0003	0.0000
PD03065	Dorf-schenke	Dorfschenke	Substantiv	-	Dorfwirtshaus	Trinken	0	0.0194	0.0000
PD03109	Torkeler	Torkeler	Substantiv	1	wer schwankend, taumelig geht, bes. in Trunkenheit	Trinken	0	0.0039	0.0000
PD04224	Tremens	Tremens	Substantiv	-	Alkoholrausch	Trinken	0	0.0006	0.0000
PD05559	turen	turen	Verb	-	seine Sauftur haben	Trinken	0	0.0421	0.0000
PD05715	Durstel	Durstel	Substantiv	-	Trinker	Trinken	0	0.0236	0.0000
PF04266	Voll-sau	Vollsau	Substantiv	-	wer sich unmäßig betrinkt, notorischer Trinker	Trinken	0	0.0034	0.0000
PF04281	Voll-zapfen	Vollzapfen	Substantiv	-	Trunkenbold, Säufer	Trinken	0	-0.0005	0.0000
PG01600	Geldbeutel-wäsche	Geldbeutelwäsche	Substantiv	-	wenn der letzte Pfennig vertrunken wird	Trinken	0	0.0472	0.0000
PH05587	Hirsch-wirt, -wirtin	Hirschwirt, Hirschwirtin	Substantiv	-	"Inhaber(in) des Gasthauses ""Zum Hirsch"""	Trinken	0	-0.0109	0.0000
PH07490	Huren-butik	Hurenbutik	Substantiv	-	Gastwirtschaft mit zweifelhaftem Ruf	Trinken	0	0.0018	0.0000
PK01495	Kellner-frack	Kellnerfrack	Substantiv	2	Kellner	Trinken	0	0.0083	0.0000
PK01496	Kellner-mädel	Kellnermädel	Substantiv	-	Kellnerin	Trinken	0	0.0047	0.0000
PK03012	Knall-wirtschaft	Knallwirtschaft	Substantiv	-	verrufene Gastwirtschaft	Trinken	0	0.0086	0.0000
PK04922	Kreuz-wirt	Kreuzwirt	Substantiv	-	"Wirt einer Gastwirtschaft ""Zum Kreuz"" (an einer Straßenkreuzung)"	Trinken	0	-0.0114	0.0000
PK05666	Kuh-schluck, Küh-	Kuhschluck, Kühschluck	Substantiv	-	sehr großer Schluck	Trinken	0	0.0501	0.0000
PL00077	lack	lack	Adjektiv	1	abgestanden, schal, lau (von Getränken)	Trinken	0	-0.0124	0.0000
PM02544	mole	mole	Adjektiv	-	betrunken	Trinken	0	0.0038	0.0000
PR01163	Reif	Reif	Substantiv		ausgehängter Faßreifen als Wirtshauszeichen	Trinken	0	-0.0092	0.0000
PR02123	Römer	Römer	Substantiv	2b	grünes Weinglas	Trinken	0	0.0333	0.0000
PS00123	Säckert	Säckert	Substantiv	2	Rausch	Trinken	0	0.0003	0.0000
PS00892	Sauf-bruder	Saufbruder	Substantiv	-	Säufer	Trinken	0	0.0098	0.0000
PS00910	Säufer-wahnsinn	Säuferwahnsinn	Substantiv	-	Geistesschwäche, Unzurechenbarkeit infolge Trunkenheit, Delirium	Trinken	0	-0.0109	0.0000
PS00915	Sauf-gesellschaft	Saufgesellschaft	Substantiv	-	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	Trinken	0	0.0013	0.0000
PS00916	Sauf-gichtern	Saufgichtern	Substantiv	x	Delirium	Trinken	0	-0.0097	0.0000
PS00942	Sauf-schulden	Saufschulden	Substantiv	-	Schulden infolge übermäßigen Saufens	Trinken	0	0.0993	0.0000
PS01122	Sau-rausch	Saurausch	Substantiv	-	großer Rausch	Trinken	0	0.0004	0.0000
PS01697	Schank-haus	Schankhaus	Substantiv		Gastwirtschaft	Trinken	0	0.0146	0.0000
PS02122	schenken	schenken	Verb	3	Getränke ausschenken	Trinken	0	0.0097	0.0000
PS02791	Schlag-seite	Schlagseite	Substantiv	-	wie schd»Schlag-seite	Trinken	0	0.0064	0.0000
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	Trinken	0	0.0038	0.0000
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	Trinken	0	0.0196	0.0000
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	Trinken	0	0.0079	0.0000
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0065	0.0000
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	Trinken	0	-0.0018	0.0000
PS09927	Stamm-wirtschaft	Stammwirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	0.0074	0.0000
PS09970	Ständer	Ständer	Substantiv	5b	Säufer, Trunkenbold	Trinken	0	0.0029	0.0000
PS10311	steifvoll-gesoffen	steifvollgesoffen	Adjektiv	-	stark betrunken	Trinken	0	-0.0003	0.0000
PS12528	süffig	süffig	Adjektiv	2	dem Alkohol zusprechend	Trinken	0	0.0380	0.0000
PS12534	Suff-nase	Suffnase	Substantiv	-	Säufer, Trunkenbold	Trinken	0	0.0029	0.0000
PS12535	Suff-sack	Suffsack	Substantiv	-	Säufer, Trunkenbold	Trinken	0	0.0029	0.0000
PW01125	Wasser-süffer	Wassersüffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	Trinken	0	0.0025	0.0000
PW01790	wein-schenken	weinschenken	Verb		Wein ausschenken	Trinken	0	0.0075	0.0000
PW01828	Wein-zapf	Weinzapf	Substantiv		Weintrinker, Zechbruder	Trinken	0	0.0015	0.0000
PW02789	Wind	Wind	Substantiv	1.4	Alkoholrausch	Trinken	0	0.0006	0.0000
PW03183	Wirt	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	Trinken	0	-0.0154	0.0000
PW03208	Wirtshaus-schild	Wirtshausschild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	Trinken	0	0.0026	0.0000
LB01764	Buschong	Buschong	Substantiv		Korkstöpsel, Propfen	Trinken	0	0.0121	0.0000
LD00678	Traht	Traht	Substantiv	5.	Rausch	Trinken	0	0.0003	0.0000
LF00823	Viertel	Viertel	Substantiv	1.	der 4. Teil eines Maßes	Trinken	0	0.0614	0.0000
LH00240	Harrijen	Harrijen	Substantiv		Handgeld, Draufgeld, Trinkgeld	Trinken	0	-0.0135	0.0000
LI00095	in-schlagen	inschlagen	Verb		Obst, bes. Zwetschen in ein Faß füllen, um Schnaps herzustellen	Trinken	0	0.0283	0.0000
LK00034 	Kaffeesatz 	Kaffeesatz	Substantiv		Kaffeesatz	Trinken	0	0.0335	0.0000
LK00569	Kischt	Kischt	Substantiv	2.	Rausch	Trinken	0	0.0003	0.0000
LK00974	Konkel	Konkel	Substantiv	2.	Säuferin	Trinken	0	-0.0024	0.0000
LS00916	Schapslischt	Schapslischt	Substantiv		Trinkerliste	Trinken	0	0.0986	0.0000
EH00171	Huch	Huch	Substantiv	3.	Spottname für Personen beiderlei Geschlechts, die viel geistige Getränke zu sich nehmen	Trinken	0	0.0116	0.0000
EK02120	Krall(e)	Kralle, Krall	Substantiv	2.	Luftbläschen auf Wein od. Branntwein	Trinken	0	0.9205	1.0000
EL00827	lumpen	lumpen	Verb		nichts arbeiten und statt dessen im Wirtshaus liegen und trinken	Trinken	0	0.5672	1.0000
EL01574	Wirtslüt	Wirtslüt	Substantiv		Wirt und Wirtin	Trinken	0	0.0060	0.0000
ES00047	Schleppsabel	Schleppsabel	Substantiv	2.	Rausch	Trinken	0	0.0003	0.0000
ES00139	versuechen	versuechen	Verb	3.	kosten	Trinken	0	0.0212	0.0000
ES00288	versoffen	versoffen	Adjektiv	3.	den Trinker kennzeichnend	Trinken	0	0.0087	0.0000
ES00529	Schnappsack	Schnappsack	Substantiv	3.	Innere Tasche in Rock oder Weste, wohin man Gegenstände steckt, die man nicht gern verlieren will, u. a. auch die Schnapsflasche	Trinken	0	0.0070	0.0000
ES02186	Schërben, Schirben, Schirmen	Schërben, Schirben, Schirmen	Substantiv	3.	Milchtopf von 1 Lit. Inhalt	Trinken	0	0.0930	0.0000
ES02536	Winschluch	Winschluch	Substantiv	2.	Säufer	Trinken	0	0.0098	0.0000
ES02764	Schlamper	Schlamper	Substantiv	2.	grosse, blaue Traubenart, die selten reif wird. Der Wein erhält durch sie eine gefällige Farbe	Trinken	0	0.0332	0.0000
ES03158	Schmier(e)	Schmiere, Schmier	Substantiv	5.	Zeche	Trinken	0	0.0498	0.0000
ES03849	geschwullen, geschwollen 	geschwullen, geschwollen	Adjektiv	3.	betrunken	Trinken	0	0.0038	0.0000
ES04586	Staub	Staub	Substantiv	3.	Rausch	Trinken	0	0.0003	0.0000
ET00481	Dackel	Dackel	Substantiv		Verwirrung, Betäubung, Taumel, Rausch	Trinken	0	-0.0302	0.0000
ET00753	Dämpes,Dampes 	Dämpes, Dampes	Substantiv		Rausch	Trinken	0	0.0003	0.0000
ET00942	Tante	Tante	Substantiv	3.	Hurenwirtin	Trinken	0	0.0012	0.0000
ET01862	Traget(e)	Tragete, Traget	Substantiv	3.	Rausch	Trinken	0	0.0003	0.0000
EW01088	Wirtinne, Wirten	Wirtinne, Wirten	Substantiv		Wirtin	Trinken	0	0.0054	0.0000
EZ00451	zapfen	zapfen	Verb		Wein schenken	Trinken	0	0.0306	0.0000
EZ00494	verzehren	verzehren	Verb	2.	in einem Wirtshaus ausgeben (nicht bloss für Nahrung), konsumieren	Trinken	0	0.0080	0.0000
PI00286	Italiener-huhn	Italienerhuhn	Substantiv	-	die Hühnerrasse Italiener	Trinken	0	0.0022	0.0000
PS06492	Schwengel	Schwengel	Substantiv	2b	Geschlechtsteil des Hengstes	Trinken	0	0.0013	0.0000
PE02068	er-wachsen	erwachsen	Verb	1	wachsen, gedeihen	Trinken	0	0.0081	0.0000
PS08445	spauzen	spauzen	Verb	1d	Glut, Asche, Hitze von sich geben (vom Feuer)	Trinken	0	-0.0035	0.0000
PB05125	Bord	Bord	Substantiv	'1.2	Totentragbahre	Trinken	0	0.0051	0.0000
PS07108	Sekunde	Sekunde	Substantiv	-	Sekunde	Trinken	0	0.0320	0.0000
PM01844	Milch-bart	Milchbart	Substantiv	1	flaumiger, weicher Bartansatz bei Jugendlichen	Trinken	0	-0.0051	0.0000
PA03743	aus-hauen	aushauen	Verb	4	roden	Trinken	0	-0.0070	0.0000
PO00818	Oster-gasse	Ostergasse	Substantiv	-	Flurname	Trinken	0	0.0099	0.0000
PS00195	Säge-blatt	Sägeblatt	Substantiv	-	Sägeblatt	Trinken	0	0.0060	0.0000
PE01635	Ent-setzung	Entsetzung	Substantiv	+	Absetzung, Entlassung aus einem Amt	Trinken	0	-0.0005	0.0000
PS11258	Stopsel, Stöpsel	Stopsel, Stöpsel	Substantiv	2	kleingewachsener Mensch	Trinken	0	0.0006	0.0000
PA00823	ab-treten	abtreten	Verb	1c	überlassen, freiwillig abgeben	Trinken	0	0.0108	0.0000
PG03098	Giraffe	Giraffe	Substantiv	2a	überaus große Person	Trinken	0	-0.0018	0.0000
PB06345	Prophet	Prophet	Substantiv	2b	(ü) sachl.	Trinken	0	0.0271	0.0000
PN00144	nach-plärren	nachplärren	Verb	x	nachschreien, nachbrüllen	Trinken	0	0.0886	0.0000
PN00363	Nack-arsch	Nackarsch	Substantiv	2b	wirtschaftlich ruinierter Mensch	Trinken	0	0.0075	0.0000
PH02939	heraus-witschen	herauswitschen	Verb	1	entkommen	Trinken	0	0.0237	0.0000
PM00059	Madamen-schenkel	Madamenschenkel	Substantiv	-	Flaschenbirne	Trinken	0	0.0093	0.0000
PQ00092	Qualm	Qualm	Substantiv	-	Qualm	Trinken	0	0.0152	0.0000
PG04813	Gummi-zug	Gummizug	Substantiv	-	elastischer Ziehgriff am Schuh	Trinken	0	0.0027	0.0000
PB00355	Bahn-schlitten	Bahnschlitten	Substantiv	-	Schneepflug	Trinken	0	0.0133	0.0000
PD01150	Tasche, Täsche	Tasche, Täsche	Substantiv	2b'a	Einbuchtung im Mauerwerk	Trinken	0	0.0119	0.0000
PD01049	Darm-verschlingung	Darmverschlingung	Substantiv	-	Darmverschlingung	Trinken	0	0.0194	0.0000
PL00792	läufnig	läufnig	Adjektiv	-	brünstig von Hündin und Katze	Trinken	0	0.0092	0.0000
PH02767	heraus-fliegen	herausfliegen	Verb	2	aus einer Stellung entlassen werden	Trinken	0	0.0182	0.0000
PF00599	Faul-baum	Faulbaum	Substantiv	2	aus Holz vom Faulbaum gemachter Zapfen	Trinken	0	0.0028	0.0000
PR01221	rein	rein	Adjektiv	'1.I1	sauber, frei von Verunreinigungen	Trinken	0	0.0112	0.0000
PA04161	Aus-weg	Ausweg	Substantiv	-	Ausweg	Trinken	0	0.0364	0.0000
PK03244	kniffelig	kniffelig	Adjektiv	-	genau, pedantisch	Trinken	0	-0.0018	0.0000
PD04200	Treitschel	Treitschel	Substantiv	-	Schaukel	Trinken	0	0.0092	0.0000
PD00767	däperlich	däperlich	Adjektiv	1	widerlich schmeckend	Trinken	0	0.0012	0.0000
PK02242	Kirsche	Kirsche	Substantiv	1c	unveredelte Kirsche	Trinken	0	0.0134	0.0000
PB02333	Betlehem	Betlehem	Substantiv	1	biblischer Ortsname	Trinken	0	0.0203	0.0000
PN01040	Neun-angler	Neunangler	Substantiv	1a	große Hornisse	Trinken	0	0.0126	0.0000
PK02601	kleiden	kleiden	Verb	1b	einen kleiden	Trinken	0	0.0228	0.0000
PA01812	an-fahren	anfahren	Verb	2c	grob anreden	Trinken	0	0.0096	0.0000
